job_title,location,company,salary,rating,summary
Business Intelligence Analyst,"Newton, MA 02458 (Nonantum area)",STV,,3.9,"Ensure proper data cardinality, data relationships, and quality of the data. A minimum of 8 years experience with business intelligence and analytics."
"Analyst, Data Analytics","Boston, MA",Lincoln Financial,,3.7,"3 - 5+ Years of data analytics, data mining, and/or reporting experience that aligns to the responsibilities of this position (Required)."
Business Intelligence Data Analyst,"Waltham, MA 02453","Commonwealth Equity Services, Inc.",,,"As a business intelligence data analyst, you will build data models and visualizations to enhance data-driven decision making across the firm."
Data Analyst,"Boston, MA (Downtown area)",Federal Reserve Bank of Boston,,4.2,"Translates business requirements into conceptual, logical and physical data model. Able to interpret basic data results and develop presentations to business…"
Research Engineer,"Waltham, MA 02451",A123 Systems LLC,,3.3,The research engineer’s primary responsibility is to support fundamental R&D’s material research programs that are associated with internal technology…
"Analyst, Data and Analysis","Boston, MA",Digitas,,3.8,Familiarity with Excel and/or other data analysis tools such as SQL or Tableau a plus. Identifying nuances in data to optimize our clients’ business.
Business Intelligence Data Warehouse Developer,"Newton, MA 02459 (Oak Hill area)",Bright Horizons Family Solutions,,3.5,Work with end users to identify all data points needed for business intelligence reporting and analytics and build data views and data layers using business…
Data Analyst Intern,"Weston, MA 02493","Monster Worldwide, Inc.",,3.6,"Currently enrolled in a BA or BS program at a credited college or university Must be returning to school in the Fall to either a BA, BS or Master’s Program…"
Data Engineer 2,"Foxborough, MA 02035",Kagr Llc,,,Import and integrate new data sources based on business need. Load data into a cloud data warehouse as projects dictate. Very high attention to detail.
Senior Data Engineer,"Norwell, MA 02061",Aborn & Co.,"$120,000 - $140,000 a year",,Aligning data architecture with business requirements. Leveraging large data sets to address business issues. Finding hidden patterns using data.
Full Time Opportunities for Students & Recent Graduates - MAIDAP Data Scientist,"Cambridge, MA",Microsoft,,4.2,"Take responsibility for preparing data for analysis, review data preparation/ETL code and provide critical feedback on issues of data integrity."
Data Analyst,"Cambridge, MA 02142 (East Cambridge area)",Insurify,,,"Building new data views + optimizing existing ones to empower teams across the business. Collaborate with leadership, product, analytics, engineering, and…"
"Career Outcomes Data Analyst, Institutional Research & Assessment","Boston, MA 02108 (Beacon Hill area)",Suffolk University,,4.0,Connect CEPD data collection and assessment projects with other university-wide data initiatives. Experience collecting and/or using qualitative data (ex.…
Data Engineer,"Boston, MA 02114 (North End area)",Oxfam America,,,"Implement and manage data warehouse or alternative solution to consolidate data from disparate platforms. Bachelor's or Master’s degree in computer science,…"
Data Engineer (Collection),"Boston, MA",Recorded Future,,,"Data analytics, data mining, or other data science skills. Experience working with data in Information Security, Cybersecurity, or Threat Intelligence."
"Data Engineer, Baseball Systems","Boston, MA",Boston Red Sox,,4.4,"Professional experience as an analyst/data scientist (or extensive coursework) a plus. This individual will work closely with our data architect, analysts,…"
Data Collection Analyst,"Boston, MA",Alphamatician,,,"Troubleshoot and monitor data collection. Programming skills, including Python and/or PHP will be helpful, as will familiarity with regular expressions and data…"
"Software Engineer, Data Science","Boston, MA",Fairmarkit,,5.0,Leverage Python to conduct analysis of our customers’ or prospects’ procurement data. The ideal candidate will have proven from prior projects and roles that…
Data Scientist,"Westwood, MA",Citizens,,3.4,Using various data mining techniques and methodologies to produce analytical solutions required to assist business stakeholders.
Engineer / Scientist (job title flexible),"Cambridge, MA",Cognito Therapeutics,,,"Enthusiasm in doing research and interest in improving patient lives. Sound programming skills using data analyses languages (e.g. MATLAB, Python etc.)."
Data Engineer,"Boston, MA",Northern Light,,3.8,Uses large data sets to address business issues for customers. Experience designing and operating data models and data warehouses as well as experience in SQL…
Business Analyst,"Cambridge, MA 02142 (East Cambridge area)",Changeis,,,"Requiring research skills and creativity. Project team and/or client. Evaluating data collected through task analysis, business process improvement, interviews,…"
Data Science Analyst - McKinsey Analytics / QuantumBlack (Campus Student),"Boston, MA 02116 (Back Bay area)",McKinsey & Company,,4.3,"Working in a multi-disciplinary environment with business consultants and specialists, you will work with teams by modeling and using data in creative ways, and…"
Data Analyst,"Boston, MA 02210 (South Boston area)",Cengage,,3.6,"Form a deep understanding of Cengage Learning’s product data, processes, systems and tools, while shaping workflow best practices and improving data integrity."
Data Analyst,"Boston, MA","Lockton, Inc.",,3.9,Integrates data from multiple data sets into relevant systems for reports publication. Gathers new reporting requirements from business users and coordinate…
Database Developer,"Boston, MA 02210 (South Boston area)",LogicManager,,,3-5 years of technical experience as database or reporting developer. Experience or academic training on ML or AI is a plus.
Data Analyst,"Boston, MA",MassMutual,,3.7,4+ years of data analysis working with business data initiatives. Proficient in data management including data analytical capability.
Business Data Reporting Analyst,"Watertown, MA",Tufts Health Plan,,3.8,"Build connections between disparate data sources ensuring data integrity is maintained, and edit existing workflows to add new data points as they become…"
Cogito Business Intelligence Developer,"Somerville, MA 02145 (Assembly Square area)",Mass General Brigham(PHS),,3.9,"Demonstrate professional standards surrounding data access, data security, data sensitivity, and data confidentiality."
"Public Safety Data Analyst, BUPD, University Police","Boston, MA 02215 (Kenmore area)",Boston University,,4.1,"Research analyst should know how to use a computer in order to perform data research. Use community characteristics, demographic reports, intelligence data,…"
Data Engineer - Advanced,"Boston, MA",MassMutual,,3.7,"5+ years of experience with data analytics, data modeling, and database design. Working on a range of projects including batch pipelines, data modeling, and…"
Data Analyst,"Boston, MA 02210 (South Boston area)",Nasuni,,2.5,"Prior experience using Snowflake or similar data warehouse platform. Effective data communication skills, possessing the ability to transform large data sets…"
Research Scientist,"Cambridge, MA 02139 (MIT area)",MIT,,4.2,U.S. citizen or permanent resident status is required for access at Soldier Center. REQUIRED: at least two years’ postdoctoral experience in optical and/or…
BUSINESS ANALYST-ENTERPRISE (#782315),"Westborough, MA 01581",eClinicalWorks,,3.3,"Bachelors Degree or foreign equivalent in Business Administration, Information Systems, Biotechnology, Management Information Systems (MIS) or a closely related…"
BUSINESS ANALYST (#882370E),"Westborough, MA 01581",eClinicalWorks,,3.3,Analyze and translate complex business requirements into detailed functional specifications and recommendations; Ensure that the business workflows and related…
Business Information Analyst II,"Brighton, MA",New Balance,,3.9,Participates & leads ongoing data cleansing activities as required by business rule changes. Responsible for understanding all aspects of product development…
Data Scientist,"Cambridge, MA 02142 (East Cambridge area)",Insurify,,,Graduate Degree in technical/quantitative disciplines and/or 2-3 years building models that have driven clear ROI; experience with Marketing or Marketing tech…
"RESEARCH DATA ANALYST,MED School of Medicine, Genetics, Molecular Medicine","Boston, MA 02215 (Kenmore area)",Boston University,,4.1,Three years relevant work or graduate education experience in Linux/Unix environment. The Biomedical Genetics Section in the Department of Medicine at Boston…
Research Scientist Microinjectionist,"Cambridge, MA",Pfizer,,4.2,"Bachelor’s degree in biology or related field with 7 years of experience, or Master’s degree with 5 years of experience. Project tracking and colony management."
"Field Clinical Engineer I - Clinical Research, Neuromodulation","Boston, MA",Medtronic,,3.9,Support research and development in evaluating concepts of new products and modifying existing devices or therapies. 0 years of experience required.
Data Analyst Intern,"Boston, MA 02110 (Central area)",PayPal,,3.9,Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems.
Premier Data Analyst,"Quincy, MA",Granite Telecommunications,,2.8,"We are seeking business-oriented, customer service driven professionals to provide high quality service to Fortune 500 level customers."
Data Scientist,"Boston, MA 02215 (Fenway-Kenmore area)",Chen Lab @ Boston University,,,
Sr. Data Engineer - Prediction and Behavior Modeling,"Boston, MA 02210 (South Boston area)",Motional,,,"Experience working with large data sets. Experience developing autonomous vehicles or robots. BS in computer science, engineering, or applied math with 3+ years…"
Data Analyst,"Needham, MA 02494","International Data Group, Inc.",,,"Experience with data manipulation (merging datasets, identifying missing data, data cleansing). The role is ideal for an individual with at least 2-4 years data…"
Business Analyst,"Woburn, MA 01801",Monotype,,4.3,Design and analyze data and present insights that influence key business decisions. Gather and analyze business requirements and user specifications for new or…
Data Warehouse Administrator (Enterprise Data & Digital Health),"Somerville, MA 02145 (Assembly Square area)",Mass General Brigham(PHS),,3.9,"Familiar with data engineering, data governance and data quality principles. Ability to troubleshoot system bottleneck and conduct performance tuning in large…"
Research Analyst/Software Developer,"Medford, MA",TUFTS University,,4.1,Experience handling geospatial data using geopandas/shapely and pandas. Back-end development in Flask or another Python framework.
Business Analyst,"Boston, MA 02110 (Central area)",GID Investment Advisers LLC,,,"The data scientist will communicate complex results to business leaders and investment partners through visualization tools, reports, and traditional…"
Business Analyst,"Boston, MA 02110 (Central area)",Comlinkdata,,,"Analyze and interpret internal data while incorporating external research. 1 – 4 years of work experience in business, economics, consulting, business analysis,…"
Business Analyst,"Stoneham, MA 02180",TR3 Solutions,,,"Education: 2 or 4 year degree. Responsibilities include data analysis, account management, and client strategy. Experience with SQL is a plus."
"Informatics Analyst II, Research Data Services","Boston, MA 02215 (Mission Hill area)",Dana-Farber Cancer Institute,,4.1,"2+of experience working with business intelligence tools, such as BusinessObjects, Tableau or other business intelligence tools required."
Business Intelligence Developer (Co-op),"Quincy, MA 02169",Retail Business Services,,4.0,"Possess an understanding of business intelligence solutions utilizing MicroStrategy, Power BI, Tableau, QlikSense or similar BI tool in a data warehouse or data…"
Business Systems Analyst,"Boston, MA",MassMutual,,3.7,8 + years â€¯ business and data â€¯ analyst â€¯ experience analyzing Â data Â and Â supporting software development Â from Â variety Â of production systems and…
"COTS APPS DEVELOPER/ BUSINESS ANALYST, Biostatistics and Epidemiology Data Analytics Center","Boston, MA 02215 (Kenmore area)",Boston University,,4.1,"Experience generating or using code to investigate discrepancies, import-export data and transform data to target data structure."
Data Engineer Summer/Fall Co-Op,"Woburn, MA 01801",Skyworks,,3.9,The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of…
"Business Data Analyst, AVP","Boston, MA",State Street,,3.5,"Experience with business intelligence tools and data visualization concepts. Candidate will also be involved with data analysis, data quality metrics and…"
Senior Data Engineer,"Boston, MA",Uplight,"$64,500 - $97,000 a year",4.3,Developing data pipelines to transform and process data between systems. Experience writing and maintaining data pipelines and ETLs leveraging Spark or similar…
Scientist/Research Associate,"Watertown, MA",Evotec,,3.9,Bachelor of Science or equivalent experience in a relevant Biological or Chemical scientific discipline. Assist in data analysis when needed.
Director of Data Analytics and Business Intelligence,"Boston, MA",Blue Cross Blue Shield of Massachusetts,,4.0,"Drive data quality across the product vertical and related business areas. In this role, you will provide the organization with thought leadership and strategic…"
Data Scientist,"Boston, MA",Perceptive Automata,,,2+ years experience in machine learning and/or data science. Experience with human annotator data. Excellent data visualization and communication skills.
Cobol Developer/Systems Analyst,"Dorchester, MA",Intone Networks,,4.2,Main responsibilities include: o Create local software based on the requirements from the business line o Execute Unit Test and SIT o Support QA/Business Line…
Research Data Analyst / 40hrs / Day / BWH-CCI,"Boston, MA 02215 (Mission Hill area)",Brigham & Women's Hospital(BWH),,4.1,"1-2 years of related experience in data collection and/or database management. Design & develop data collection forms/electronic case report forms, data…"
Data Scientist,"Danvers, MA 01923",Abiomed,,3.7,"MS or BS in computer science, data science, or equivalent technical field; with relevant academic or industry projects. Embedded software (C/C++ or equivalent)."
Senior Business Intelligence Analyst-Remote OK,"Boston, MA",Splunk,,4.1,12+ years of Business Intelligence Architecture experience and data warehouse database technology expertise. Perform detailed data analysis (i.e. determine the…
Capital Data and Systems Analyst,"Boston, MA 02114 (Beacon Hill area)",Dept Housing & Community Dev,"$63,781 - $92,382 a year",3.8,"Updates and/or cleanses data as necessary by editing, and/or appending, and/or removing duplicate/bad data. MINIMUM ENTRANCE REQUIREMENTS: Applicants must have…"
Senior Data Engineer,"Boston, MA 02116 (Back Bay area)",Liberty Mutual Insurance,"$118,201 a year",3.6,Identifies and consults on moderate-high complexity data structure and/or data content issues and develops effective data solutions.
Research Engineer,"Framingham, MA",Bose,,4.1,"PhD in Physics or Engineering, or Master’s degree with 3+ years of experience. Experience with physics-based analysis, modeling, and simulation in an area such…"
Machine Learning Research Engineer,"Framingham, MA",Bose,,4.1,Familiarity with recent research in DL for audio and ability to implement algorithms from research papers. Experience with TensorFlow or PyTorch.
Senior Data Engineer - Personalization,"Boston, MA",Spotify,,4.3,"You are knowledgeable about data modeling, data access, and data storage techniques. Build large-scale batch and real-time data pipelines with data processing…"
"Business Analyst, Senior II","Boston, MA (Downtown area)",Federal Reserve Bank of Boston,,4.2,"Provide financial and business analyses that highlight data issues, and present contextual information that supports the reasonableness of the reported data."
Data Scientist,"Somerville, MA","Tagup, Inc.",,,Integrate new data sources into our data pipeline. 3+ years of data science work experience. Develop and deploy analytic models on industrial data.
Business Analyst,"Boston, MA",Worldline,,4.0,You analyze and interpret data from Client requirements turning these into work requests. You understand and solve business problems specific to Worldline and…
Data Analyst,"Cambridge, MA",LaborView,,,Understanding complex data to transform and breakdown raw data. Understanding complex data associations to combine data from multiple sources.
"Research Analyst, Investment Data Science","Boston, MA",Wellington Management,,4.1,Build expertise on a subset of Wellington’s alternative datasets to answer investor questions and proactively disseminate data-driven research.
Data Scientist,"Boston, MA",TTEC,,3.5,Work with senior data scientists to develop requirements and technical specification documents for use by data engineers;
Data Analyst,"Boston, MA 02118 (South Boston area)",Boston Medical Center,,3.8,"Demonstrated ability with claims and/or administrative health record database. Demonstrated ability to conduct predictive data analysis, such as generalized…"
"ANALYST, BUSINESS INTELLIGENCE","Westford, MA 01886",PUMA,,4.0,"Excel skills including Power Query, Power Pivot or data modeling, and experience working with SSAS tabular cubes. 2-3 years of related experience."
Data Analyst and Modeling Intern,"Bedford, MA",Mitre Corporation,,4.0,Ability to formulate rigorous models based on loosely-defined or underspecified research questions and requirements.
Business Intelligence Database Developer- Remote Opportunity,"Boston, MA",Northeastern University,,4.3,Working experience with data integration procedures to load data from transactional systems to a reporting database or data warehouse.
BUSINESS ANALYST-ENTERPRISE (#782315),"Westborough, MA 01581",eClinicalWorks,,3.3,"Bachelors Degree or foreign equivalent in Business Administration, Information Systems, Biotechnology, Management Information Systems (MIS) or a closely related…"
Data Engineer Intern,"Needham, MA",Warner Bros. Entertainment Group,,4.2,"You have some experience with Hadoop or other data engineering or database software. You are currently pursuing a BS or MS in Computer Science, Engineering, or…"
Clinical Data Scientist,"Cambridge, MA",EQRX,,,Bonus points if you have experience in genomic data analysis or oncology data experience. You will conduct analyses using various disparate types of healthcare…
"Personal Lines Data Analyst -Associate, I,II, or Senior","Quincy, MA",Arbella Insurance Group,,3.9,"This will include analysis of profit pockets in the business, new and lost business trends, competitive advantage that is underutilized and agent performance."
DATA ANALYST I /40 HOURS/ BWH NEUROLOGY,"Boston, MA 02115 (Mission Hill area)",Brigham & Women's Hospital(BWH),,4.1,Experience through coursework or undergraduate/graduate research projects is applicable. Working with investigators to develop and implement data analytics and…
"Sr. Data Engineer, Investments Technology","Boston, MA 02110 (Central area)",Invesco,,4.0,Operate and extend the data research platform to deliver production-quality data on time for analysis. Own end-to-end data workflows and develop deep domain…
Data Engineering Analyst,"Waltham, MA",Dun & Bradstreet,,3.7,Experience with Machine Learning and/or Artificial Intelligence Technologies. 2 - 5 yrs. experience with SQL for data analysis.
Research Analyst Intern - Summer 2021,"Cambridge, MA 02138 (West Cambridge area)","The Brattle Group, Inc.",,,With strong academic performance (a GPA of 3.5 or higher is preferred). The ability to couple research and conceptual skills you are learning while working…
Data Analyst,"Boston, MA 02114 (North End area)",Zozimus,,,Serving as the subject matter expert for reporting/visualization platforms from both data aggregation and data visualization standpoints.
Research Engineer (electrolyte team),"Waltham, MA 02451",A123 Systems LLC,,3.3,"Process, record and track test data using certain software tools. Experience with batteries and/or electrochemical systems is a strong plus."
Data Engineer,"Boston, MA",DataDog,,3.9,You enjoy wrangling huge amounts of data and exploring new data sets. You have built and operated data pipelines for real customers in production systems.
Cash Management Business Analyst,"Boston, MA",State Street,,3.5,"Implement data management standards, enforce data governance procedures and ensure data integrity across multiple platforms. Require Bachelor’s Degree minimum."
"Business Analyst, AVP","Boston, MA",State Street,,3.5,"7+ years of experience in a data architecture, data modeling role and/or equivalent data management experience in the financial services or asset management…"
Research Analyst,"Boston, MA 02119 (Roxbury area)","Suffolk Construction Company, Inc.",,3.9,3-5 years experience in a research or analyst role. Ability to compile and analyze data and translate that data into a qualitative analysis that can drive…
Data Engineer Summer Intern,"Quincy, MA",Blue Cross Blue Shield of Massachusetts,,4.0,"Experience or a good understanding of different types of data ingestion like JSON, XML, parquet file. Experience in building high performing and scalable data…"
Prospect Research Analyst,"Boston, MA",Beth Israel Deaconess Medical Center,,4.0,Identify opportunities to utilize advanced research techniques and sources to enhance the quality of research data and materials produced.
"Analyst II, Data Science","Boston, MA 02116 (Back Bay area)",Liberty Mutual Insurance,"$91,600 a year",3.6,"Collaborate closely with a team of data scientists, analysts, and marketing tactic teams. Collect and prepare internal and external data and perform exploratory…"
Research Scientist I - Stanley Center Therapeutics,"Cambridge, MA 02142 (MIT area)",Broad Institute,,4.0,At least 2 years of postdoctoral research experience in an industrial or academic setting with a proven track record of publications.
Data Analyst,"Medford, MA 02155",Agero,,3.3,"Develop queries and validates data integrity within data systems. Provides direct support and data consulting to end-users, assisting in the development of…"
"Senior Financial Analyst, Business Partner","Boston, MA",Pearson,,3.7,Responsible for financial business partnering activities in support of the school operations and services organizations in the Online & Blended Learning…
IT Product Owner / Business Analyst Intern,"Boston, MA",Homesite Insurance,Up to $30 an hour,3.2,"Understanding of business process reengineering and business modeling concepts, business systems development and analysis. Release volume and backlog health;"
Big Data Engineer,"Lowell, MA",Kronos Incorporated,,4.1,Statistical or quantitative background for data analysis a plus. Experience or knowledge of machine learning or other AI subfields.
Business Analyst,"Boston, MA",The Cervantes Group,,4.1,"The Business Analyst will function as the liaison between the technical and internal/external teams & clientele reviewing, analyzing, evaluating and documenting…"
Data Analyst- Pharmacy,"Boston, MA 02118 (South Boston area)",Boston Medical Center,,3.8,"The analyst will be a subject matter expert for Pharmacy, understanding the data and the business needs. Proficiency in understanding of relational databases,…"
"Analyst, Market Intelligence","Boston, MA",ASICS,,3.9,"0-2 years of experience in market research, data analytics, or business analyst roles. Experience with NPD, SPS Commerce, or other syndicated market research…"
AML Data Analyst - AVP,"North Quincy, MA",State Street,,3.5,"6+ years of experience in data management, data forensics, reference or transactional data management, data governance, data engineering data architecture, data…"
Research Account Analyst,"Boston, MA",Northeastern University,,4.3,CRA or CPA certification preferred. BS/BA or related field is required. This position is critical to support its current and future research growth.
Apprentice Business Analyst,"Boston, MA 02109 (Central area)",Public Consulting Group,,3.9,"Additional experience using SQL or other Databases, Financial and/or Accounting Systems is beneficial. Conducting policy and other research."
"Analyst, International Supply Chain (ISC) Business Growth","Boston, MA",Wayfair,,3.1,Analyze forecasted and actual data to identify supply chain road blocks which may occur with too much or too little inventory.
SQL Server Database Developer,"Boston, MA 02116 (Back Bay area)",Karen Clark & Company,,,Ability to work with minimal supervision or assistance to complete tasks. Experience with an object-oriented language such as C# or Java.
Business Analyst II,"Boston, MA",ARK Solutions,,3.8,"Bachelor's Degree or higher in Finance, Accounting, Management or related field. Minimum 3 years of project management or IT Management."
Senior Business Intelligence Analyst,"Waltham, MA 02451",Thermo Fisher Scientific,,3.5,"Automation and scheduling of database, data warehouse and business intelligence processes; Develop a working knowledge of internal database and business…"
"Research Scientist, Demography and Survey Sciences","Boston, MA",Facebook,,4.2,"The ideal candidate will be a social scientist with expertise in survey methodology (e.g., bias correction, sampling) and quantitative research methods or a…"
Cobol Developer/Systems Analyst,"Dorchester, MA",Intone Networks,,4.2,Main responsibilities include: o Create local software based on the requirements from the business line o Execute Unit Test and SIT o Support QA/Business Line…
Research Data Analyst / 40hrs / Day / BWH-CCI,"Boston, MA 02215 (Mission Hill area)",Brigham & Women's Hospital(BWH),,4.1,"1-2 years of related experience in data collection and/or database management. Design & develop data collection forms/electronic case report forms, data…"
Data Scientist,"Danvers, MA 01923",Abiomed,,3.7,"MS or BS in computer science, data science, or equivalent technical field; with relevant academic or industry projects. Embedded software (C/C++ or equivalent)."
Senior Business Intelligence Analyst-Remote OK,"Boston, MA",Splunk,,4.1,12+ years of Business Intelligence Architecture experience and data warehouse database technology expertise. Perform detailed data analysis (i.e. determine the…
Capital Data and Systems Analyst,"Boston, MA 02114 (Beacon Hill area)",Dept Housing & Community Dev,"$63,781 - $92,382 a year",3.8,"Updates and/or cleanses data as necessary by editing, and/or appending, and/or removing duplicate/bad data. MINIMUM ENTRANCE REQUIREMENTS: Applicants must have…"
Senior Data Engineer,"Boston, MA 02116 (Back Bay area)",Liberty Mutual Insurance,"$118,201 a year",3.6,Identifies and consults on moderate-high complexity data structure and/or data content issues and develops effective data solutions.
Research Engineer,"Framingham, MA",Bose,,4.1,"PhD in Physics or Engineering, or Master’s degree with 3+ years of experience. Experience with physics-based analysis, modeling, and simulation in an area such…"
Machine Learning Research Engineer,"Framingham, MA",Bose,,4.1,Familiarity with recent research in DL for audio and ability to implement algorithms from research papers. Experience with TensorFlow or PyTorch.
Senior Data Engineer - Personalization,"Boston, MA",Spotify,,4.3,"You are knowledgeable about data modeling, data access, and data storage techniques. Build large-scale batch and real-time data pipelines with data processing…"
"Business Analyst, Senior II","Boston, MA (Downtown area)",Federal Reserve Bank of Boston,,4.2,"Provide financial and business analyses that highlight data issues, and present contextual information that supports the reasonableness of the reported data."
Senior Business Analyst,"Boston, MA",Pluralsight,,4.3,"Conduct market and customer research together with complex data analyses. Demonstrated ability to analyze large data sets, generate actionable insights, and…"
"Database Lifecycle Engineer, VP","Quincy, MA",State Street,,3.5,"Bachelor’s degree in Information Technology; Computer Science or related technical field. Experience with one or more cloud providers such as AWS, Azure and…"
Business Analyst II,"Waltham, MA 02452",Bentley University,,4.3,Fluent in qualitative and quantitative research methodology. Analyze quantitative and qualitative data and assist in the interpretation of the data for…
Data Integration Engineer,"Boston, MA",Innovar Group,,3.9,Job Type: Database Analysis/Development.
"Research Software Engineer, DiCarlo Lab","Cambridge, MA 02139 (MIT area)",MIT,,4.2,"Will be the lead software engineer developing Brain-Score, a platform which evaluates models on their match to neural and behavioral brain data."
Data Engineer,"Quincy, MA",HFI-Healthcare Financial,,,"Support other data engineers, data analysts to develop machine learning pipelines for the data scientists to develop complex machine learning systems and models…"
Staff Data Analysis Consultant (Entry Level),"Boston, MA",ERM Group,,3.3,0 to 4 years of consulting or relevant research experience. Contribution to the improvement of data science program at ERM through collaboration with other data…
IT Business Analyst (Data Warehouse),"Boston, MA 02109 (Downtown area)",CDM Smith,,3.8,"Use data to create models that depict trends in the customer base or the consumer population, or within a specified segment or business processing area."
Research Scientist (Computer Vision),"Somerville, MA",Motorola Solutions,,4.1,"Develop research-grade code for deployment in research prototypes. Graduate degree (Masters or PhD) in Machine Learning, Computer Science, Applied Mathematics…"
"DATA ANALYST, School of Public Health, Health Policy & Management","Boston, MA 02215 (Kenmore area)",Boston University,,4.1,The Health Policy & Management department seeks to hire a sophisticated Data Analyst who extracts and analyzes data from numerous administrative and research…
Analyst,"Boston, MA 02109 (Downtown area)",Hill Holliday,,3.9,"Mastery of local data; creates and QAs well-defined, cleaned, integrated client datasets; able to spot data anomalies. Working knowledge of MS SQL or T-SQL."
Data Analyst,"Boston, MA",Wellington Management,,4.1,Participate in working groups to define effective solutions to complex business challenges and/or process improvements. Broad knowledge of capital markets.
Data Science & Machine Learning Engineer Co-op Opportunities - June 2021 Start,"Boston, MA",Wayfair,,3.1,They work closely with data science teams across the business to build and scale novel solutions to business problems via machine learning.
Database Administrator,"Cambridge, MA 02142 (MIT area)",Broad Institute,,4.0,Optimize database configuration and access. Develop database utilities and automated reporting. Broad Information Technology Services (BITS) is looking for a…
Data Scientist Associate,"Boston, MA",Day Zero Diagnostics,,,"This Data Scientist Associate position is on the data science team at DZD, which is responsible for training machine learning models to predict antimicrobial…"
Data Analyst,"Boston, MA",Wellington Management,,4.1,Participate in working groups to define effective solutions to complex business challenges and/or process improvements. Broad knowledge of capital markets.
Data Science & Machine Learning Engineer Co-op Opportunities - June 2021 Start,"Boston, MA",Wayfair,,3.1,They work closely with data science teams across the business to build and scale novel solutions to business problems via machine learning.
Database Administrator,"Cambridge, MA 02142 (MIT area)",Broad Institute,,4.0,Optimize database configuration and access. Develop database utilities and automated reporting. Broad Information Technology Services (BITS) is looking for a…
Data Scientist Associate,"Boston, MA",Day Zero Diagnostics,,,"This Data Scientist Associate position is on the data science team at DZD, which is responsible for training machine learning models to predict antimicrobial…"
Data and Machine Learning Scientist,"Cambridge, MA 02142 (East Cambridge area)","Flagship Pioneering, Inc.",,,Collaborate closely with experimental scientists to ensure that data is effectively utilized for high level impact. Experience with explainable ML a plus.
Senior Data Engineer,"Cambridge, MA",DataKitchen,,,5+ years of hands-on data engineering experience or relevant graduate coursework. Develop and maintain data pipelines utilizing our DataOps software.
Solar Business Analyst,"Framingham, MA 01701",Ameresco,,3.4,"Bachelors degree in business, economics, energy or engineering fields. Apply policy research to evaluating project opportunities to help determine economic…"
Commercial Business Analyst,"Marlborough, MA",Candela Medical,,3.2,"Experience with data analytics, business intelligence and data mining tools such as Power BI, SF.com or other CRM, a plus."
