job_title,location,company,salary,rating,summary
Business Analyst - Business Intelligence,"Chicago, IL",Allvue Systems,,,"Interpret data, analyze results and create/adjust PoC data visualizations and reports. Experience with various types of data repositories (e.g., data warehouses…"
Data Scientist,"Chicago, IL",Eleks,,,"Providing comparative research on different algorithms and models. Previous experience with economic/finance data search, analysis, and model building,…"
BUSINESS INTELLIGENCE AND DATA SCIENCE ENGINEER,"Chicago, IL",Continuus Technologies,,,"Using innovative platforms, like Alteryx and Tableau, analysts will help empower our clients by preparing and visualizing data to drive decision-making."
Data Engineer - FinTech Team,"Chicago, IL 60654 (Goose Island area)","Groupon, Inc.",,3.6,Work with business users and data analysts to design and implement data integration flows into the financial data mart in the data warehouse.
"Data Scientist, Business & Marketing","Chicago, IL",M1 Holdings,,,"Three years' experience using modeling, data science and optimization to solve real-world business problems. Build and maintain a clear record of data hierarchy…"
"Business Analyst, Analytics & Research","Chicago, IL",Alexander Group,,,"Strong business acumen and awareness of business trends. Coursework in business administration, finance, economics or statistics a strong plus."
"Database Engineer, Research Data Management","Chicago, IL",DRW Trading Group,,4.6,Prior experience developing data quality control processes to detect data gaps or inaccuracies. Help Govern/manage the data storage and data used for research…
Senior Analyst- Data Scientist,"Chicago, IL 60603 (The Loop area)",Merkle,,3.4,Able to understand various data structures and common methods in data transformation. Develop reports and processes to manage data quality control.
Data Engineer,"Chicago, IL",Intone Networks,,4.2,
Data Engineer (USC or GC),"Chicago, IL",SageBeans RPO,"$140,000 - $150,000 a year",,Azure DBT or similar cloud data warehouse/data lakehouse experience. Azure DBT or similar cloud data warehouse : 5 years (Required).
Data Engineer,"Chicago, IL",Intone Networks,,4.2,
Data Engineer (USC or GC),"Chicago, IL",SageBeans RPO,"$140,000 - $150,000 a year",,Azure DBT or similar cloud data warehouse/data lakehouse experience. Azure DBT or similar cloud data warehouse : 5 years (Required).
Business Analyst,"Chicago, IL",Chicago Transit Authority,"$60,000 - $70,000 a year",3.6,"Financial, data analysis or report creation experience preferred. Analyzes data using standard statistical methods, prepares narrative analysis and conclusions,…"
Business Intelligence Analyst,"Chicago, IL 60604 (The Loop area)",AMLI Management Company,,4.2,"Advanced knowledge and experience with business intelligence platforms (Microsoft Power BI preferred), database architecture and suite of Microsoft Office…"
Business Intelligence Analyst II,"Des Plaines, IL 60016","Wheels, Inc.",,3.7,"Bachelor's Degree in Computer/Data Science, finance, statistics, economics or math; or 3-5 years’ experience analyzing data and developing solutions utilizing…"
CustomerOne Data Analyst,"Chicago, IL",Stryker,,3.9,"Demonstrate comprehensive and detailed analysis of complex data sets. Work closely with our sales force and sales management team to grow, protect and defend…"
Research Scientist (MMB),"Chicago, IL 60616 (Bronzeville area)",IIT Research Institute,,4.3,"Supervising laboratory technicians, and preparing data reports. Graduates or post-docs with appropriate technical experience will be."
"Database Engineer, Research Data Management","Chicago, IL",DRW,,,Prior experience developing data quality control processes to detect data gaps or inaccuracies. Help Govern/manage the data storage and data used for research…
Business Intelligence Analyst,"Chicago, IL",CME Group,,4.1,"Automate and evolve existing reports (e.g. pdf format) into Tableau dashboards or other business intelligence tools. Proficient in SQL, Python, and R coding."
"Analyst, Research","Chicago, IL",Ketchum,,3.8,"Plus: Interest or experience with Social data, Web Analytics, Paid Media or SEO/SEM. Assist in the collection of data across a variety of methodologies (e.g.…"
Data Scientist - Loyalty CRM,"Chicago, IL 60607 (West Town area)",McDonald's Corporation,,3.5,"Master’s or PhD Degree in Information Technology, Computer Science, or a related discipline strongly preferred. Sample future items in our Test Kitchen."
Jr. Data Analyst,"Chicago, IL 60654 (Loop area)","Freeosk, Inc.",,,"1+ years of analyst experience (full-time or strong internship experience). Extract, clean and organize retail transaction data for further analysis."
Business Intelligence Analyst,"Northbrook, IL",CRATE & BARREL,,3.7,"Experience with business intelligence technologies and strong understanding of database architecture. Proficient in Excel, SQL, Tableau or Microstrategy or…"
"Data Analyst, Healthcare","Chicago, IL",Teladoc Health,,3.0,"Bachelors degree or equivalent experience. Experience with data analysis and interpretation required; experience with Access, Excel, or other statistical…"
Senior Analyst – Data & Analysis,"Chicago, IL (The Loop area)",Digitas,,3.8,Fluency with Excel (including pivot tables and vlookups) and/or other data analysis tools such as SQL or Tableau. A four-year college degree.
Jr Creative Business Analyst - Work From Home,"Chicago, IL 60654 (Loop area)",Alight,,3.2,"Knowledge in Articulate and MadCap (content management suite) or equivalent a benefit. With more than 25 years of operating experience, Alight’s human capital…"
"Sr Analyst, Business - Encounters Data Analyst - 2006561","Oak Brook, IL 60523",Molina Healthcare,,3.3,Develops programs to address provider data and performance gaps. Participates in the workgroup to resolve encounter data and process issues.
Business Systems Analyst,"Chicago, IL 60654 (River North area)",CCC Information Services Inc.,,3.7,"3-5+ years of relevant systems analyst and/or business analysis experience. Excellent verbal communication skills - communicate w/business partners, internal…"
Research Analyst,"Chicago, IL 60606 (Loop area)",Winsight LLC,,4.0,"Bachelor’s degree in market research, business, communications, social sciences or related field; Master’s degree preferred."
Business Intelligence Coordinator,"Chicago, IL 60654 (River North area)",Fetch Rewards,,2.7,"Experience delivering technology or data-driven solutions. Experience using Tableau, Excel, or similar Visualization or Programming Tool."
Arity-Senior Data Scientist - (Remote-Home Based Worker),"Chicago, IL",Allstate,"$100,000 a year",3.7,2 or more years of experience applying data science and analytics techniques to solve business problems. Working closely with data engineers and actuaries to…
Business Analyst,"Chicago, IL 60290",Thermo Fisher Scientific,,3.5,"Bachelor’s Degree preferred, or relevant experience. Plan, conduct, and direct the analysis of complex business issues. Experience in an analytical role."
Solutions Developer/Data Analyst,"Bensenville, IL 60106",Expeditors,,3.6,"The developer/analyst is a key role on a collaborative regional project team, which is responsible for the design and production of reporting, dashboards, and…"
Customer Data Analyst,"Chicago, IL",Impossible Foods,,3.9,"Identify incomplete, incorrect, inaccurate, or irrelevant parts of the data and then replace, modify, or delete the dirty data."
Data Analyst,"Chicago, IL 60607 (Near West Side area)",VMLY&R,,3.9,We’re looking for a data analyst to help clients establish a data-driven culture of measurement. He or she will help analyze the data available to determine the…
"Business Analyst, Carrier Strategy & Operations","Chicago, IL (Near West Side area)",Uber,,3.7,Experience in a data-driven role. Bachelors and/or Master's degree. Experience with programming languages such as R and/or Python.
Mid-Level Business Intelligence Developer,"Park Ridge, IL 60068",PCMI Corporation,,4.0,He or she will focus on database management systems revolving around working with clients to convert data between different formats that are compatible with our…
Senior Data Business Analyst,"Chicago, IL 60654 (Goose Island area)",Echo Global Logistics,,3.3,Independently work with the business stakeholders to properly derive business solution data requirements. Proactively look into pattern and trends in the data…
"Data Analyst!!! Chicago, IL","Chicago, IL",Excellent Pro,$45 - $50 an hour,,Analysis of source system data to be provided to Business for requested business scenarios. Responsible for gathering and understanding of business needs and…
Data and Operations Analyst,"Chicago, IL",Network for Young Adult Success,"From $55,000 a year",,"Training of database users, while growing data driven approach across the organization; Data analysis skills- ability to manipulate data and discern patterns…"
Research Analyst,"Chicago, IL 60606 (Loop area)",Equilar Inc,,2.9,"This is done by reading through, interpreting, and breaking down data found in SEC filings. We track executive compensation, board of director compensation,…"
Business Analyst,"Oak Brook, IL 60523",Medulla,,2.8,Collaboration with cross-functional business units will be key to drive solutions that meet business needs and organizational strategy.
Data Visualization Developer,"Chicago, IL 60602 (The Loop area)",Mission Measurement,From $40 an hour,,"The candidate must have Proficient (1+ year) development experience in PowerBI (preferred), Tableau or other data visualization software."
Business / Data Analyst,"Chicago, IL",Grandview Analytics,,,Analyze investment data to create data quality metrics and make operational / technology recommendations to improve the integrity of data.
Jr. Business Intelligence Analyst,"Chicago, IL",IFG Companies,,3.0,2-3 years of experience in data warehousing and business intelligence. Looking for a Business Intelligence Analyst to join a growing team of Enterprise business…
Data Scientist,"Chicago, IL","Vertical Trail, LLC","$79,645 - $160,861 a year",,Working cross-functionally with internal and client leadership teams to leverage data to drive business solutions. Our Data Scientist will be responsible for:
Data Science Analyst,"Chicago, IL",The University of Chicago,,4.1,Develop and maintain all data storage/data management systems to ensure quality and completeness. The Data Science Analyst role on the Research Analysis team…
Data Scientist,"Chicago, IL 60601 (New Eastside area)",Hireology,,2.8,"Familiarity with business intelligence tools (e.g., Tableau, Looker). Works cross-functionally to define problem statements, collect data, build models,…"
Data Engineer (SQL Developer),"Chicago, IL",Tempus,,3.6,"Experience working with clinical and/or genomic data. Maintain data warehouse ecosystem documentation such as ER Diagrams, data dictionaries, process…"
MARKET RESEARCH ANALYST,"Chicago, IL 60661 (West Town area)",Intouch Solutions,,3.1,"Partner with data science team analysts to synthesize and condense findings. Help to coordinate primary research for new business pitches, including working…"
Data Analyst,"Chicago, IL",M1 Finance,,,"Acquire data from primary or secondary data sources and maintain databases/data systems. Technical expertise regarding data models, database design development,…"
Data Analyst Intern,"Chicago, IL 60606 (Loop area)",PayPal,,3.9,Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems.
Business Analyst (Insurance),"Chicago, IL",L&T Infotech,"Up to $110,000 a year",3.7,Understanding the technology behind the data warehouse and be able to translate business requirement to developers. May be required to query data using SQL.
Business Intelligence Database Intern,"Chicago, IL 60603 (The Loop area)",Shure Incorporated,,3.9,"Recommend system changes or configurations in order to enable data integrity. Knowledge of Structured Query Language (SQL), Tableau or other data management…"
Lead Research Data Analyst,"Chicago, IL 60603 (The Loop area)",HIMSS,,3.8,Manages the work of other research data analysts; establishes processes and prioritizes the team’s work projects. The things that you will tackle:
Data Analyst Intern,"Chicago, IL 60606 (Loop area)",PayPal,,3.9,Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems.
Business Analyst (Insurance),"Chicago, IL",L&T Infotech,"Up to $110,000 a year",3.7,Understanding the technology behind the data warehouse and be able to translate business requirement to developers. May be required to query data using SQL.
Business Intelligence Database Intern,"Chicago, IL 60603 (The Loop area)",Shure Incorporated,,3.9,"Recommend system changes or configurations in order to enable data integrity. Knowledge of Structured Query Language (SQL), Tableau or other data management…"
Lead Research Data Analyst,"Chicago, IL 60603 (The Loop area)",HIMSS,,3.8,Manages the work of other research data analysts; establishes processes and prioritizes the team’s work projects. The things that you will tackle:
"Data Engineer, CPG Analytics","Chicago, IL",Square,,3.6,5+ years of data engineer experience in a successful data engineering or business intelligence team with expert knowledge of data warehouse architecture and…
Data Analyst,"Chicago, IL 60614 (Lincoln Park area)",Primecare Community Health,,4.0,"Acquire data from primary or secondary data sources and maintain databases/data systems. Identify, analyze, and interpret trends or patterns in complex data…"
Data Engineer I,"Chicago, IL 60611 (Streeterville area)","SMS Assist, LLC",,2.3,"Assist developers with query tuning and schema refinement; modify the database structure as necessary. Assemble large, complex data sets that meet functional…"
Data Analyst,"Chicago, IL",#TeamGoHealth,,2.9,Less than 2 years of related experience in an internship or full-time role guiding strategic decisions using data and analytics.
Cross Reference Data Analyst,"Northfield, IL",Medline Industries Inc,,3.4,"Identify data and reporting tools necessary to/and perform business, and data analysis. Communicate the results of the business, and data analysis."
Business Intelligence Analyst,"Chicago, IL",Green Thumb Industries,,2.1,"Advanced data analysis skills – e.g. database query construction, data warehousing, regression modeling, and experience in market and business analysis."
Data Analyst,"Chicago, IL",project44,,2.0,Be an expert on data discovery and set up data governance for business consumable data tables. Work with both Product and Operations stakeholders to identify…
Business Analyst,"Chicago, IL",Kalderos,,,3 years' experience or more in a business analyst role. You have an established ability to interpret data by means of various methodologies.
Business Intelligence and Data Analytics Manager,"Addison, IL 60101",SWD INC,,3.4,"You will use various analytical methods like data mining, data engineering, and a data analytics (full stack) approach to provide actionable insights."
BI Data Engineer,"Chicago, IL",Cresco Labs,,2.0,Passion for data analytics and business intelligence. Implement data parsing and data cleansing to improve overall data quality and productivity.
Data Courier Administrator,"Darien, IL 60561",The University of Chicago Medicine,,3.9,"Bachelor’s degree or equivalent relevant certification in programming, Computer science and/or healthcare, business management or information systems is…"
"Data Engineer, Zoro","Chicago, IL 60603 (Loop area)",Zoro Tools,,3.8,Participate in Requirements Gathering: work with key business partner groups (e.g. Product Mgt) and other Data Engineering personnel to understand department…
Database Administrator,"Chicago, IL 60637 (Woodlawn area)",The University of Chicago,,4.1,"Interprets existing data and populates the database with new data from external sources. Maintains documentation on data models, data dictionaries, physical…"
DATA ANALYST,"Chicago, IL",Wow Bao,,3.9,"3 years of data analytics experience including data extraction, aggregation, analysis, and visualization. 3 years of data analytics experience including data…"
Business Analyst - Payments,"Chicago, IL",Upwork,,4.0,"Drive strategic business decisions through data and analytics. Specifically, we are looking for a self-starter, who will be tasked with helping define…"
Trading Research Analyst,"Chicago, IL 60654 (River North area)",Old Mission Capital,,,"Familiarity with Bloomberg and/or Reuters. A strong quantitative, analytical and research oriented skill set. As a Research Analyst, you will be responsible for…"
Senior Data Analyst,"Chicago, IL 60606 (Loop area)",Alter Domus,,,"Bachelor’s degree, preferably in Accounting, Finance, or Economics; Become a subject matter expert on internal systems; 2-5 years of experience;"
Data Analyst,"Chicago, IL 60617 (South Chicago area)",Chicago Family Health Center,,2.9,Work with SMEs and data stewards to develop business rules that support the transformation of data. Work Experience: Four+ years’ working in a data-driven…
"Data Scientist, Research and Development","Chicago, IL",IRI,,3.6,"Experience with one or more scientific programming languages (such as C++, Python, R, or Julia), experience with one or more database query languages (such as…"
Data Engineer 2,"Chicago, IL 60607 (South Loop area)",Home Chef,,3.1,Multiple years of experience working in data engineering or adjacent fields. Identify areas of opportunity to save time or improve reliability in data processes…
Market Research Analyst,"Chicago, IL 60654 (Goose Island area)","Groupon, Inc.",,3.6,You will also support complex research studies that incorporate survey data with larger Groupon data warehouse insights. Experience in SPSS & R a plus.
Data Quality Analyst,"Chicago, IL 60601 (The Loop area)",Chicago Teachers Pension Fund,,3.5,Performing data reconciliation to identify data irregularities. Previous experience with pension administration and/or auditing of financial data required.
Data Analyst,"Chicago, IL 60628 (Roseland area)",Roseland Community Hospital,,3.1,Acquire data from primary or secondary data sources and maintain databases/data systems. Bachelor's degree or Healthcare information management credential and a…
Junior Business Analyst,"Chicago, IL",XSELL Technologies,,3.5,"Bachelor’s Degree [Business Administration, Economics, Philosophy, Statistics, Communications, or relevant field] or Military Service."
Data Scientist - SC,"Chicago, IL 60601 (Loop area)",United Airlines Inc.,,4.0,Focus on value-add opportunities for the business using data science techniques. 1+ year of professional data science or predictive modeling work with bachelors…
MARKETING RESEARCH DATA ANALYST,"Chicago, IL 60642 (Bucktown area)",Midan Marketing,,2.5,"Identify, analyze, and interpret business and consumer trends or patterns to identify insights in complex data sets."
"Business Intelligence Analyst, Product","Chicago, IL 60601 (New Eastside area)",Hireology,,2.8,Executing quantitative analyses that translate data into actionable insights that lead to product innovation and (or) improved business efficiency|.
Database Developer,"Chicago, IL 60601 (Loop area)",SDH Systems,"$81,931 a year",,May lead functional teams or projects or decisions to support business needs for reporting and insights. Lead projects and junior analyst.
Data Analyst,"Chicago, IL 60657 (Lake View area)",Reverb,,,"Proficiency in using SQL and desire to grow skill set for solving business problems using BI tools like Tableau, Looker, or Chartio."
Data Scientist Summer Intern,"Chicago, IL",#TeamGoHealth,,2.9,"Assist the team in quantitative analyses, working with data engineers, data analysts and other business partners to solve problems."
Machine Learning Data Scientist - Consumer Interactive,"Chicago, IL 60661 (West Loop Gate area)",TransUnion,,3.8,8+ years of work experience as a Machine Learning Scientist or Machine Learning Engineer and a Bachelors Degree; or a combination of experience and education…
Business Operations Analyst,"Chicago, IL",IFS,,3.8,"2+ years in a data analytics, sales operations or business operations role. Analyze data and identify trends. Experience with data analytics tools (e.g. PowerBI…"
Department Assistant - Investments,"Chicago, IL 60601 (The Loop area)",Illinois Housing Development Authority,$10 - $23 an hour,3.7,"Assist Assistant Director, Finance and /or Financial Analysts with data entry. Supports financial analysts with their compliance and monitoring, and the…"
Business Analyst L3,"Des Plaines, IL",Capgemini,,3.8,"Related university degree or college diploma required and/or an acceptable equivalent of education and experience. Manage project scope, schedule and quality."
Data Scientist - Decision Sciences,"Chicago, IL 60654 (Goose Island area)","Groupon, Inc.",,3.6,"SQL queries for data analysis on Teradata, Hive or similar parallel database. Deployment of production data science models that drive business value."
"Business Analyst, Health Systems Programs","Deerfield, IL 60015",WALGREENS,,3.6,"Obtains and reports on metrics and data from Walgreens database systems. Responsible for collecting and analyzing performance data, and developing business…"
Business Systems Analyst,"Chicago, IL 60602 (The Loop area)",Resource Solutions in partnership with JP Morgan C...,$55 - $60 an hour,,"Understanding of Financial and Banking applications or related business experience. Proficient in knowledge of business applications, data usage and word…"
Equity Research Analyst,"Chicago, IL 60606 (The Loop area)",CIBC,,3.8,"Collaborate with portfolio managers and senior analysts on proprietary equity research projects. Research and analyze market data, industry trends, company…"
Database Administrator,"Chicago, IL",exp,,3.7,"Design and develop data models using standard diagramming techniques, in conjunction with application development teams; create logical data models and…"
"Data Analyst, Operations Engineering","Chicago, IL 60606 (The Loop area)",Invenergy,,3.5,"Proficiency with business intelligence tools such as Power BI or Tableau. The Data Analyst, Operations Engineering primarily provides technical support to a…"
Business Intelligence Analyst,"Chicago, IL",IFG Companies,,3.0,5+ years of experience in data warehousing and business intelligence. Seasoned and motivated Senior Business Intelligence Analyst to join a growing team of…
Business Analyst,"Chicago, IL",R1 RCM Inc.,,2.8,Work with client resources to set up and QA temporary data feeds for basic revenue cycle data files and load data to R1 servers.
Data Analyst,"Chicago, IL",Foxtrot,,3.9,"Collaborate with analytics and business teams to improve data models that feed business intelligence tools, increasing data accessibility and fostering data…"
Developer - Business Intelligence (Principal Consultant #1773),"Cook County, IL",State of Illinois,"$52,618 - $91,998 a year",3.8,Participates on business intelligence development team engaged in a wide range of data analytics and metrics optimization for agency's data warehouse projects.
"Analyst, Data Management / Quantitative Analysis","Chicago, IL 60602 (The Loop area)",BNY Mellon,,3.5,May perform or oversee data management activities in support of more senior quantitative colleagues. Utilizes software to produce bond payments and investor…
Data Entry Analyst - SAP (Contract),"Chicago, IL 60606 (Loop area)",Lake Shore Associates,,2.0,An associates degree or at least 3 years of data entry in SAP. A minimum of 2 years experience in data entry. Data Entry Analyst - SAP (Contract Position).
Data Scientist/Statistician,"Chicago, IL 60654 (Loop area)",9Rooftops,,,"Python or R or Julia skills are a must. Communication skills to ask questions of clients and internal partners to clarify data definitions, data structure and…"
Sr SQL Database Developer,"Chicago, IL 60007",Excellent Pro,$50 - $55 an hour,,"Must have at least 8 years of experience in DB Design, architecture and migration. Must have strong experience in Database andElastic Search Development."
Senior Business Intelligence Analyst,"Chicago, IL",Keplr Vision Group,,2.8,Builds relationships and confidence through insightful business intelligence delivery. Compiles accurate and thorough business intelligence for operations and…
Customer Service Data Analyst - Innova Flavors,"Chicago, IL 60609 (Bridgeport area)",Griffith Foods,,3.9,Possess the analytical skills to evaluate data and make sound judgments regarding the business. High School Diploma or GED required.
Data Analyst,"Chicago, IL 60606 (The Loop area)",Vibes,,3.7,"Assist with data collection, reporting and analysis of client metrics. Bachelor’s Degree in technical or related discipline preferred;"
2021 - Summer - Consulting Intern- Technology - Data Analytics - Business Intelligence,"Chicago, IL 60606 (Loop area)",RSM US LLP,,3.6,Working towards B.A. or B.S. degree or equivalent from an accredited university. Currently pursuing or recently completed a Bachelor’s or Master’s degree in…
Intermodal Data Analyst Intern,"Chicago, IL 60606 (The Loop area)",TTX,,3.7,Improve data collection by automation some of the manual processes of data gathering. Specific course work: excellent at SQL and database management (has taken…
Data Operations Analyst,"Chicago, IL 60611 (Streeterville area)",PDI,,,"Audit data for quality and content ensuring full understanding of customers’ data. Identify, design, and implement internal data processing improvements:…"
Business Intelligence Engineer - Merchant Analytics,"Chicago, IL 60654 (Goose Island area)","Groupon, Inc.",,3.6,Bachelor’s Degree in computer science or equivalent with substantial data warehousing and report development experience.
Enterprise Market Research Analyst,"Chicago, IL","Blue Cross Blue Shield of IL, MT, NM, OK & TX",,3.9,"Bachelor Degree OR 4 years marketing research, consulting or planning experience may be substituted for the degree. Job Type Full-Time Regular."
Custom Research Analyst,"Chicago, IL 60606 (The Loop area)",Mintel,,3.9,Analyzing complex data to provide insightful implications and actionable recommendations within the context of the client's business objectives and competitive…
Business Analyst - Central Operations (Service),"Chicago, IL (Near West Side area)",Uber,,3.7,"Commitment to continuously improving (self and business). Domain-specific knowledge in reliability, customer service, tracking, compliance, fraud, and/or safety…"
Data Engineer,"Chicago, IL 60611 (Near North Side area)",Northwestern Medicine,,3.9,"Five or more years of experience in a role querying, analyzing data, and/or data modeling/architecture. Ensures that new and existing data models and databases…"
Business Analyst - Wealth Managment,"Chicago, IL 60606 (West Loop Gate area)",Capgemini,,3.8,Wealth Management or Capital Markets experience. Understand and experience of securities and products. Strong understanding of portfolio management systems and…
Business Analyst,"Chicago, IL 60606 (The Loop area)","Canon Business Process Services, Inc.",,3.1,Mandated: College Degree or applicable job experience. Preferable: Imaging / Records Professional Certification or eligibility.
Data Scientist Intern,"Chicago, IL 60606 (The Loop area)",Epsilon,,3.4,Use your machine learning expertise to research and recommend the best approaches to solving one of our technology and business problems.
Research Data Analyst,"Chicago, IL 60637 (Woodlawn area)",The University of Chicago,,4.1,Analyzes and maintains data and/or specimens. Responsible for providing data for abstract and manuscript submission and opportunities for developing independent…
Business Intelligence Analyst I and II - Pharma Analytics,"Chicago, IL",PRECISIONxtract,,,"Proficiency in VBA, SSIS and SSRS or database administration experience. Responsible for designing and developing database layer for core applications using SQL…"
Data Scientist - Intermediate,"Chicago, IL 60607 (West Town area)",Bayer,,4.2,"In this position, you will leverage data science and deep learning skills to analyze complex agronomic data and build predictive models that are used by farmers…"
Advancement Data & Prospect Research Analyst,"Elmhurst, IL 60126",Elmhurst College,,4.2,"They will provide support of database management and data updates, while facilitating data retrieval, advancement reporting, and prospect research for the…"
"Data Analyst, Speech Analytics","Chicago, IL",#TeamGoHealth,,2.9,"Desire to expand analytical and data visualization skills. BS or BA degree in business, economics, finance, accounting, marketing analytics, MIS, computer…"
"Business Analyst (Agile, BDD, Domain Driven Design)","Chicago, IL","JPMorgan Chase Bank, N.A.",,3.9,"Contribute a business perspective during design, define data model, facilitate design reviews with technology and business teams."
"Research Analyst, Global Investment Grade Credit","Chicago, IL 60603 (The Loop area)",Neuberger Berman,,3.9,Building and maintaining financial models and the research database. Experience or demonstrated interest investing and markets.
Sr. Business Intelligence Analyst,"Rolling Meadows, IL 60008",Alliant Credit Union,,3.7,Experience with business systems analysis or data analytics / business intelligence requirements gathering. Strong understanding data warehousing and business…
"Senior Data Engineer, Research Data Management","Chicago, IL",DRW Trading Group,,4.6,Prior experience developing data quality control processes to detect data gaps or inaccuracies. Help govern/manage the data storage and data used for research…
"Senior Data Engineer, Research Data Management","Chicago, IL",DRW Trading Group,,4.6,Prior experience developing data quality control processes to detect data gaps or inaccuracies. Help govern/manage the data storage and data used for research…
Data Engineer,"Oakbrook Terrace, IL 60181",Darwill,,3.5,Build data expertise and own data quality across the organization. Build and maintain data infrastructure and manage data storage and use.
"Senior Business Analyst, Central Operations (Service)","Chicago, IL (Near West Side area)",Uber,,3.7,Commitment to continuously improving (self and business). A data-driven approach to making decisions and measuring performance.
Data Coordinator (Summer),"Chicago, IL 60615 (Hyde Park area)",MAPSCorps,$16 an hour,4.1,"Data Coordinators are graduate, undergraduate, or recently graduated individuals who process data to ensure data quality."
Data Analyst,"Harvey, IL 60426",The University of Chicago Medicine Ingalls Memoria...,,3.7,"Collaborates with clinical informaticists, data analysts, clinicians, administrators, and others to identify opportunities that support high-value, patient…"
Senior Data Scientist (Evergreen),"Chicago, IL",Komodo Health,,3.0,Deliver high-value data analytics projects that existing data products cannot cover. Good understanding of how analytics insights tie into business goals.
Front Desk Administrator - Naperville,"Chicago, IL",@properties,,4.2,High school diploma or general education degree (GED); or one to three months related experience and/or training; or equivalent combination of education and…
Senior Business Intelligence Engineer,"Chicago, IL 60602 (Loop area)",3Q Digital,,4.2,"Knowledge of collecting and storing data using data transfer tools such as SSIS or Matillion, and experience with Secured Storage (sFTP, S3, etc.)."
Business Analyst,"Downers Grove, IL 60515",Sentinel,,3.5,Two or more years of Business Analyst experience preferred. In-depth understanding of organizational data flow and its use in management decision-making.
Global Data Intelligence Manager,"Chicago, IL (The Loop area)",Publicis Media,,3.3,"5-7 years of experience in analytics or data strategy with an advertising agency, management consulting company, ad tech company, or similar group within a…"
