job_title,location,company,salary,rating,summary
Senior Technical Business Analyst,"Phoenix, AZ 85020 (Camelback East area)",ISSA,"$90,000 - $110,000 a year",4.2,"Partner with ISSA Stakeholders: Interfacing with internal business teams regarding business problems, issues, and opportunities in the context of business…"
Business Analyst,"Glendale, AZ",Agile 1,,3.4,"Utilizes business analysis, data mapping and data validation to develop. . Analyze data extracts and complete data mapping."
Data Scientist - Privacy,"Phoenix, AZ",PRA Health Sciences,,3.4,Provide recommendations based on analyzed data to solve a variety of business problems and enable business strategy. Coordinate analysis with Third Party.
Business Intelligence Developer,"Phoenix, AZ",Greystar,,3.6,"Document data and business changes. Independent application of business intelligence with ETL, data modeling, analytics, development, and support while…"
Data Engineer Immuta (Data Access & Policies),"Phoenix, AZ","Hierarch Soft Technologies Inc,",$50 - $55 an hour,,ETL process and data flow experience. Candidate should have good experience in Data Policies/access and if not Immuta than any other enterprise data Access…
Business Intelligence Analyst,"Phoenix, AZ",SwitchThink Solutions LLC,,,"8+ years experience in business intelligence role. Consulting with clients to understand their unique business problems, then with the utilization data…"
IT Business Systems Analyst Intern (Application or Data),"Scottsdale, AZ 85255",P.F. Chang's,,3.7,Solution design based on requirements (BSA Application or Data). SQL and/or query programming knowledge (BSA Data).
Data Engineer,"Tempe, AZ 85281",AGM Tech Solutions,$60 - $68 an hour,,"In this position you will develop new data management, business intelligence and analytics capabilities that provide business with new insights for their…"
Data Scientist,"Gilbert, AZ 85297",Deloitte,,4.0,Work with data science techniques and libraries to show data’s applicability to business problems. Implement large-scale data ecosystems including data…
Data Scientist - Data Mining/SQL,"Phoenix, AZ",PRA Health Sciences,,3.4,Perform large scale data extraction using SQL or MySQL to provide data insights. Provide recommendations based on analyzed data to solve a variety of business…
Financial Analyst,,Professional Health Care Network,"$60,000 - $75,000 a year",,Reconciles transactions by comparing and correcting data. Bachelor's degree in Finance or Accounting. Analyze financial/operational data and create financial…
Financial Analyst,,Nature's Medicines,"$100,000 - $120,000 a year",2.7,"Perform market research, data mining, business intelligence, and valuation comps. This position will assist in the preparation of business plans and reporting…"
Data Engineer,,LeaseHawk,"$87,566 - $150,473 a year",4.5,"Demonstrated understanding of data lakes and data warehouses using Snowflake, Redshift, or similar platform. Proficient with SQL, data modeling, data management…"
Business Analyst,"Tempe, AZ 85283",Stryker,,3.9,Responsible for driving assigned KPIs across the business analyst team; review and create actions items to drive efficiencies across the business and increased…
Snowflake Data Engineer,"Gilbert, AZ 85297",Deloitte,,4.0,This person will be responsible for architecting and implementing very large scale data intelligence solutions around the Snowflake Data Warehouse.
Production Support Analyst,,Blue Owl,"$100,000 - $115,000 a year",,"From customer care to data science, design, engineering, insurance, product, research, user experience and beyond—we believe in people who believe they can make…"
BUSINESS SYSTEMS SUPPORT ANALYST,"Chandler, AZ 85225",City of Chandler,"$72,223 - $101,111 a year",4.2,Acts in an application or web developer capacity. This class may be required to provide support outside of normal business hours for critical issues or…
Business Analyst,"Phoenix, AZ",Slalom Consulting,,3.7,5+ years of business or functional analyst experience in a consulting environment. Lead direct or indirect employees for specific projects or objectives.
Senior Business Analyst - DHCM,"Phoenix, AZ 85007 (Central City area)",State of Arizona,,3.5,Minimum 2-3 years of experience with data warehouses and business intelligence tools. Maintain up-to-date knowledge of business area being worked upon and…
Data Engineer,"Phoenix, AZ",Impetus Technologies,,4.1,Any other enterprise data Lineage tool/data classification/discovery tool or any other enterprise data Access/policies tool.
Data Engineer Dataguise (Data Discovery & Classification),"Phoenix, AZ","Hierarch Soft Technologies Inc,",$50 - $55 an hour,,ETL process and data flow experience. ETL process and data flow experience. Candidate should have good experience in *Data discovery & classification and if not…
Business Analyst,"Tempe, AZ",Tech Data Corporation,,3.6,"Bachelor's degree Information Technology, Computer Science, business or related field or equivalent combination of formal education and directly related…"
Data Analyst Intern,"Scottsdale, AZ 85258 (North Scottsdale area)",PayPal,,3.9,Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems.
Packaging Research and Development Engineer,"Phoenix, AZ 85018 (Camelback East area)",Intel,,4.1,Define data acquisition strategy and data analysis plan and recommend corrective actions and/or fixes to internal customers.
Healthcare Data Analyst,"Phoenix, AZ 85021 (Alhambra area)",Resilient Health,,3.5,"Bachelor's degree in a field related to healthcare, business, or public health administration. Minimum of 2 years combined professional experience utilizing…"
Business Data Analyst Senior,"Phoenix, AZ",Arizona Public Service,,3.6,"Bachelor's degree in engineering, business, information technology, data science, or a related field and eight (8) years related data management and/or business…"
"Business Analyst I (Excel, SQL, Health Care)","Tempe, AZ",Arizona Complete Health,,3.2,"0-2 years of business process analysis or data analysis experience. Support business initiatives through data analysis, identification of implementation…"
Data Entry Administrator,"Tempe, AZ 85281",VB,$16 an hour,,"Verifying detailed tax data from documents and returns; matching to database recorded entries. Accounting, Business or related degree or education in progress…"
Data Visualization Developer,"Phoenix, AZ 85012 (Encanto area)",Deloitte,,4.0,Understand data visualization techniques and libraries and their applicability to business problems. Implement large-scale data ecosystems including data…
Business Analyst – Point of Sale Systems,"Phoenix, AZ",Rapid POS,"From $50,000 a year",,Oversee the data mapping and migration process to move data from another POS system into Rapid POS. Show a high degree of business acumen.
Trauma Database Administrator,"Phoenix, AZ 85007 (Central City area)",State of Arizona,,3.5,Maintaining detailed data dictionary and user manual on required data elements. Overseeing trauma data entry and quarterly submissions and imports quarterly…
Tableau developer/Analyst,"Phoenix, AZ",Intone Networks,,4.2,Qualifications: - At least of 8+ years of experience with Tableau - Experience with designing and enhancing Tableau dashboards and data visualizations - Strong…
Supply Chain Data Analyst,"Scottsdale, AZ",Aleron,$33.18 an hour,4.2,Focus will be on the data analytics piece vs. a buyer or SCM mgmt. Power BI is the tool we are using or SQL or MicroStrategy experience is preferred.
"Intern (Associate Market Analyst, Business Development)","Phoenix, AZ",Pearson,$20 an hour,3.7,Perform market research and analysis. Evaluate costs and benefits of multiple actions and/or solutions and provide data-driven recommendations.
Data Scientist,"Phoenix, AZ",Imprint,,4.0,Work under supervision of the Director of Data Science to drive decision science research into new data sources and modeling techniques to continuously iterate…
Senior ETL/Data Engineer,"Phoenix, AZ",Intone Networks,,4.2,AWS Snowflake experience Python Tasks/Points: • Develop and enhance complex systems and/or software from user stories and technical/architectural specifications…
Summer 2021 Data Scientist Intern - Continuous Improvement,"Phoenix, AZ 85018 (Camelback East area)",Shamrock Foods,,3.3,"1+ year(s) educational experience and currently pursuing a degree from an accredited college or university with a focus on Mathematics, Statistics, Qualitative…"
"Research Data Support Specialist I, AEMRC (College of Medicine-Phoenix)","Phoenix, AZ (Central City area)",University of Arizona,$12.50 - $16.50 an hour,4.3,"Provide data and reports to researches, administrators and others as requested. High school diploma or equivalent, or equivalent learning attained through…"
Data Engineer,"Chandler, AZ",Allstate,,3.7,"Participate in the development of new concepts, proof of concept designs, and prototypes for business or research data solutions so that business users or…"
"Sr Analyst, Business Intelligence","Phoenix, AZ",Upgrade,,3.5,"Analyzing data and trends in an operational or production based environment. Work collaboratively, cross-functionally and interface with stakeholders and other…"
Cognos Business Intelligence Developer,"Scottsdale, AZ 85254 (North Scottsdale area)",Computer Guidance Corporation,,3.4,"Master’s degree or Foreign Equivalent in Information Technology or in a related field. Excellent analytical, problem-solving and research ability as evidenced…"
Business Analyst,"Phoenix, AZ","Mufg Union Bank, National Association",,,Typically requires a Bachelors Degree in business or other equivalent experience. Assist management with evaluating and/or monitoring departmental compliance…
Business Technical Analyst,"Phoenix, AZ",Nucleusteq,,,Demonstrated ability in detailed requirements gathering and/or user stories creation in partnership with business; Participate in sprints and scrums;
Business Analyst,"Phoenix, AZ","Mufg Union Bank, National Association",,,Typically requires a Bachelors Degree in business or other equivalent experience. Assist management with evaluating and/or monitoring departmental compliance…
Business Technical Analyst,"Phoenix, AZ",Nucleusteq,,,Demonstrated ability in detailed requirements gathering and/or user stories creation in partnership with business; Participate in sprints and scrums;
Sr. Data Engineer,"Phoenix, AZ 85003",Hewlett Packard Enterprise,,3.8,You will be responsible for providing technical support and/or leadership in the creation and delivery of technology solutions designed to meet customers’…
Process Engineer,"Phoenix, AZ 85043 (Estrella area)",Boral,,3.5,"Assess processes taking measurements and interpreting data. JOB SUMMARY The Process Engineer will develop, configure and optimize industrial processes from…"
Data Analyst,"Phoenix, AZ 85054 (Desert View area)",Republic Services,,3.1,"Collaborates with internal customers, analysts, developers, data scientists, and database administrators. Provides underlying data support for business metrics."
"Data Center Services Analyst I, II, III, or Senior","Glendale, AZ 85306",Alaska USA Federal Credit Union,,3.9,ITIL v3 or higher certification desired. Education: Bachelors degree with technical focus or related field. Advancement requires management recommendation based…
BUSINESS ANALYST,"Phoenix, AZ 85007 (Central City area)",State of Arizona,"$60,000 - $65,000 a year",3.5,"A Bachelor’s degree in business, Information Technology or related field and/or equivalent related job experience is required. Ten paid holidays per year."
Junior Developer – Business Intelligence (ETL),"Scottsdale, AZ 85257 (South Scottsdale area)",HotFix Squared,,,Fundamental understanding of database concepts. Experience with large-scale data warehouses. The successful candidate will work with high level BI-ETL…
Municipal Budget & Finance Analyst I/II,"City of Tempe, AZ",City of Tempe Arizona,"$62,409 a year",,"Requires a Bachelor's degree from an accredited college or university with major course work in accounting, finance, statistics and research, economics or a…"
Research Scientist,"Scottsdale, AZ 85255 (North Scottsdale area)",INanoBio,,,Supervise research associates and lab technicians. Assay Development: Six years’ cumulative research experience with design of assays for high throughput…
Remote - Data Migration Software Engineer,"Phoenix, AZ",Trinity Group Incorporated,"$85,000 - $121,000 a year",,Experience with Application and/or database migration projects. Programming experience with Java or Javascript or similar.
Sr Business Analyst (Data Management),"Tempe, AZ","Mufg Union Bank, National Association",,,Capturing business and data requirements as appropriate within system development lifecycle across business and technology.
IT Data Analyst,"Phoenix, AZ 85034 (Central City area)",Ewing Irrigation and Landscape Supply,,3.0,"Transforms client requests into data deliverables to include data models, charts, drill downs, and pivotable data. Degree in Data Analytics or Statistics."
Analyst (Global Data and Analytics),"Tempe, AZ 85284",Circle K,,3.3,Intermediate skill level with enterprise reporting systems and relational database management systems preferred. The Analyst to the Manager of Analytics.
Data Analyst,"Tempe, AZ","Mufg Union Bank, National Association",,,"Provide regular reporting and validation of data elements using standard or turnaround reports. Special projects, as assigned – May include data clean-up, data…"
Service Engineer I - SQL Database,"Scottsdale, AZ",OneNeck IT Solutions,,3.4,3+ years of technology experience in SQL database administration. 1+ year of technology experience in Azure PaaS database administration.
Developer – Business Intelligence (ETL),"Scottsdale, AZ 85257 (South Scottsdale area)",HotFix Squared,,,Multi database and/or multi programming language. Applies broad knowledge of data integration functions to accurately anticipate system or project impacts.
Business Analyst,"Chandler, AZ 85225",StrongMind Inc.,,,"Bachelor's degree in Business, Statistics, IT or related field or minimum of 5 years of experience in a business analysis or data quality analysis role."
Data Engineer,"Phoenix, AZ 85016 (Camelback East area)",Accenture,,4.0,"Answer client’s business questions by dissecting their data, using measurement techniques, drafting KPIs, and building reports and dashboards."
Business Analyst - ITAM,"Tempe, AZ 85281",Silicon Valley Bank,,3.8,"Demonstrated ability in delivering strategic projects that leverage research, business modeling and data analysis to drive alignment and successful outcomes."
Business Systems Analyst,"Scottsdale, AZ 85260 (North Scottsdale area)",Massage Envy,,3.1,Develops acceptance criteria for each of the business requirements. 4+ years of experience as a business systems analysis.
Business Developer- Light Industrial,"Phoenix, AZ 85037 (Maryvale area)",Larson Design Group,,3.0,This position will assist in preparing and implementing annual business goals and multi-year strategic business plans for services within the office.
Data Scientist I,"Phoenix, AZ 85040 (South Mountain area)",Freeport McMoRan,,4.0,"Positions which are held by employees who operate equipment, machinery or motor vehicles in furtherance of performing the essential functions of their job…"
Senior Business Intelligence Analyst-Remote OK,"Phoenix, AZ 85001 (Central City area)",Splunk,,4.1,12+ years of Business Intelligence Architecture experience and data warehouse database technology expertise. You understand how data analytics development teams…
Business Valuation Analyst,"Phoenix, AZ",Moss Adams,,3.6,"Bachelor's degree in finance, accounting, economics or related field required. The Business Valuation Analyst is responsible for conducting financial statement…"
Avnet Virtual Undergraduate Summer Internship Program - Salesforce and Quota Business Analyst Intern,"Phoenix, AZ 85034 (South Mountain area)",Avnet,,3.8,Large and/or small-scale business analyst project work. Interest or background in business and technology preferred. Sponsorship is not offered for this role.
Data Engineer,"Phoenix, AZ 85034 (Central City area)",Lighthouse Document Technologies Inc.,,,"Azure or AWS big data or architecture certification preferred. Collaborate with senior management, product management, and other engineers in the development of…"
Workforce Analyst I,"Phoenix, AZ",Farmers Insurance Group,,3.6,Coordinates with the business and IT teams to identify which business groups affected and confirms resolution.
Data Engineer,"Glendale, AZ 85308 (Deer Valley area)","CSAA Insurance Group, a AAA Insurer","$66,725 - $78,500 a year",3.4,"Experience as a backend engineer or data engineer with experience in programming languages like Python, Spark, Java, SQL/Hive."
Research Engineer,"Phoenix, AZ",St Josephs Hospital and Medical Center,,3.9,"Two (2) years experience in electrical, biomedical, or mechanical engineering; advanced mathematics or physics; statistics; or related field preferred."
Research Engineer,"Phoenix, AZ",St Josephs Hospital and Medical Center,,3.9,"Two (2) years experience in electrical, biomedical, or mechanical engineering; advanced mathematics or physics; statistics; or related field preferred."
Senior Business Intelligence Developer/Data Architect,"Scottsdale, AZ 85260 (North Scottsdale area)",Massage Envy,,3.1,Reverse engineer existing POS data structures to enable data mining activities for business impact and planning. NET Core 2.2 or 3.
"Sr. Analyst - Business and Analytics Advisors (St. Louis, New York, Denver, D.C. Applicants Only)","Phoenix, AZ","World Wide Technology, Inc.",,3.8,Ability to ask the right questions to understand the business problem and identify the measurement or business object.
Data Specialist,,ASU Enterprise Partners,"From $40,000 a year",3.3,"The data management specialist will upload data from various systems, verify, update, and add biographical data to the fundraising system Advance, record and…"
Workforce Analyst,,OnTrac,$19 an hour,3.1,Performs any other task or assignment as deemed necessary by the organization. Provide recommendations on staffing based on historical/trending call data.
Data Scientist 1,"Chandler, AZ 85286",PayPal,,3.9,Work closely with Technology teams on development of new capabilities to define requirements and priorities based on data analysis and business knowledge.
Moody’s CreditLens Business Analyst,"Phoenix, AZ",Western Alliance Bank,,3.2,This person will help to develop and update business and technical requirements for change requests to the CreditLens platform as requested by the lines of…
Data Scientist (Global Data and Analytics),"Tempe, AZ 85284",Circle K,,3.3,"Utilize data mining and statistical techniques to derive business value from store, product, operations, financial, and customer transactional data."
Management Analyst,"Phoenix, AZ","Maricopa County, AZ","$46,800 - $89,440 a year",3.5,"Certified in business analyst methodologies (such as Six Sigma Green Belt), or completion of coursework specific to business analysis concepts and methodologies…"
Business Analyst Associate,"Tempe, AZ",Arizona State University,"$43,000 - $50,000 a year",4.2,"Experience with SQL, Alteryx or other data analysis and query tools. Facilitate decision-making by communicating across project teams and functional areas;…"
Business Analyst,"Scottsdale, AZ 85260 (North Scottsdale area)",Republic Services,,3.1,"Bachelor's degree in Business, Statistics, IT or related field or minimum of 5 years of experience in a business or technical analysis role."
Sr. Data Scientist (Global Data and Analytics),"Tempe, AZ 85284",Circle K,,3.3,
Business Intelligence ETL Developer IV,"Phoenix, AZ 85031 (Maryvale area)",Valleywise Health,,3.7,"Ability to maintain data marts for various business groups across a healthcare setting. Under the direction of the department manager or designee, this position…"
Junior Developer,"Phoenix, AZ 85043 (Estrella area)",TEKletics,From $15 an hour,,"Experience working on data or business analytics projects. Successful completion of courses in any information technology or in business, computers, engineering…"
"Senior Financial Analyst, Business Partner","Phoenix, AZ",Pearson,,3.7,Responsible for financial business partnering activities in support of the school operations and services organizations in the Online & Blended Learning…
Budget and Finance Analyst,"Glendale, AZ 85301","City of Glendale, AZ","$63,108 - $94,662 a year",3.8,"Performs research and analysis on identified special projects for management. Statistical analysis, research techniques, and financial forecasting methodology."
Data Engineer,"Tempe, AZ 85284",Merck KGaA,,3.9,"Work closely with business users, data scientists/analysts to design physical data models. Acts as business analyst for developing requirements, communicates…"
Operations Research Engineer,"Phoenix, AZ 85018 (Camelback East area)",Intel,,4.1,"Work closely with the business units to identify root causes, define the strategic and tactical needs and drive the appropriate business and technical solutions…"
Data Security Analyst,"Phoenix, AZ 85007 (Central City area)",State of Arizona,,3.5,Persons with a disability may request a reasonable accommodation such as a sign language interpreter or an alternative format by contacting 602-417-4497.
Business Systems Analyst,"Scottsdale, AZ 85254 (Paradise Valley area)",CCMC,,3.9,Business systems analyst or equivalent: 5 years (Preferred). The Business Systems Analyst will implements and supports enterprise software applications and…
Sr. Business Analyst,"Phoenix, AZ 85029 (North Mountain area)",Matrix Absence Management,,2.7,Knowledge of Insurance industry third party administrator business practices. We partner with our clients Human Resources department to manage Workers'…
Management Analyst (City Manager's Office),"Avondale, AZ","City of Avondale, AZ","$63,425 - $91,967 a year",,Often compiles data and/or enters or oversees data entry. Supports the preparation of budget documents; may do research to justify data used in documents of a…
"Senior Data Engineer - Opportunity for Working Remotely Phoenix, AZ","Phoenix, AZ",Carbon Black,,3.6,Drive development of data products in collaboration with data scientists and machine learning engineers. Experience in big data technologies.
Analytics (Autism@Work Program),"Gilbert, AZ",Specialisterne USA,,,"Experience or interest in business intelligence, analytics and data warehousing, visualization or with specific ETL tools (e.g. Tableau, SQL, Informatica,…"
Data Engineer,"Tempe, AZ",Tech Data Corporation,,3.6,"The Data Engineer will identify, gather and ensure reliable data connections from disparate datasets (Enterprise systems, home-grown databases, and third party…"
Sr. Business Analyst- Note Finance,"Phoenix, AZ",Western Alliance Bank,,3.2,The Analyst will use advanced data management skills to create reporting and identify emerging trends or risks.
Customer Operations Analyst (Remote),"Glendale, AZ","FireEye, Inc.","$50,000 - $80,000 a year",3.6,"In addition to access to a range of cyber security services, the service provides on demand assistance from intelligence analysts and researchers, access to…"
Business Operations Analyst,"Scottsdale, AZ 85258 (North Scottsdale area)",PayPal,,3.9,5+ years of related business and leadership experience. Strong analytical mindset combined with the ability to analyze data and reports.
Data Scientist - Nationwide Opportunities,"Phoenix, AZ","Amazon Web Services, Inc.","$114,700 a year",3.6,Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models.
Data Engineer,"Tempe, AZ 85287",Shutterfly,,3.7,Work closely with business partners to improve the operations and performance of the data platform. Experience working in the AWS Services Ecosystem or relevant…
Data Security Analyst,"Phoenix, AZ 85007 (Central City area)",State of Arizona,,3.5,Persons with a disability may request a reasonable accommodation such as a sign language interpreter or an alternative format by contacting 602-417-4497.
Business Systems Analyst,"Scottsdale, AZ 85254 (Paradise Valley area)",CCMC,,3.9,Business systems analyst or equivalent: 5 years (Preferred). The Business Systems Analyst will implements and supports enterprise software applications and…
Sr. Business Analyst,"Phoenix, AZ 85029 (North Mountain area)",Matrix Absence Management,,2.7,Knowledge of Insurance industry third party administrator business practices. We partner with our clients Human Resources department to manage Workers'…
Management Analyst (City Manager's Office),"Avondale, AZ","City of Avondale, AZ","$63,425 - $91,967 a year",,Often compiles data and/or enters or oversees data entry. Supports the preparation of budget documents; may do research to justify data used in documents of a…
"Senior Data Engineer - Opportunity for Working Remotely Phoenix, AZ","Phoenix, AZ",Carbon Black,,3.6,Drive development of data products in collaboration with data scientists and machine learning engineers. Experience in big data technologies.
Analytics (Autism@Work Program),"Gilbert, AZ",Specialisterne USA,,,"Experience or interest in business intelligence, analytics and data warehousing, visualization or with specific ETL tools (e.g. Tableau, SQL, Informatica,…"
Data Engineer,"Tempe, AZ",Tech Data Corporation,,3.6,"The Data Engineer will identify, gather and ensure reliable data connections from disparate datasets (Enterprise systems, home-grown databases, and third party…"
Sr. Business Analyst- Note Finance,"Phoenix, AZ",Western Alliance Bank,,3.2,The Analyst will use advanced data management skills to create reporting and identify emerging trends or risks.
Customer Operations Analyst (Remote),"Glendale, AZ","FireEye, Inc.","$50,000 - $80,000 a year",3.6,"In addition to access to a range of cyber security services, the service provides on demand assistance from intelligence analysts and researchers, access to…"
Business Operations Analyst,"Scottsdale, AZ 85258 (North Scottsdale area)",PayPal,,3.9,5+ years of related business and leadership experience. Strong analytical mindset combined with the ability to analyze data and reports.
Data Scientist - Nationwide Opportunities,"Phoenix, AZ","Amazon Web Services, Inc.","$114,700 a year",3.6,Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models.
Data Engineer,"Tempe, AZ 85287",Shutterfly,,3.7,Work closely with business partners to improve the operations and performance of the data platform. Experience working in the AWS Services Ecosystem or relevant…
Sr. Business Intelligence Analyst - Voice of the Customer (VOC),"Tempe, AZ 85281",AlignTech,,,"BS or MS degree or equivalent experience with strong background in statistical, empirical analytics. 6+ years of work experience, preferably in a B2B software…"
Data Analyst-Risk & Info Management,"Phoenix, AZ",American Express,,4.1,Track record of extracting key business insights from large amounts of data and assembling into a clear and compelling business case.
Python Data Engineer,"Phoenix, AZ",TanPro ITCorp,,,At least 3+ years of experience in developing large scale data processing/data storage/data distribution systems. Strong communication and collaborative skills.
Data Engineer,"Tempe, AZ 85287",Shutterfly,,3.7,Work closely with business partners to improve the operations and performance of the data platform. Experience working in the AWS Services Ecosystem or relevant…
Sr. Business Intelligence Analyst - Voice of the Customer (VOC),"Tempe, AZ 85281",AlignTech,,,"BS or MS degree or equivalent experience with strong background in statistical, empirical analytics. 6+ years of work experience, preferably in a B2B software…"
Data Analyst-Risk & Info Management,"Phoenix, AZ",American Express,,4.1,Track record of extracting key business insights from large amounts of data and assembling into a clear and compelling business case.
Python Data Engineer,"Phoenix, AZ",TanPro ITCorp,,,At least 3+ years of experience in developing large scale data processing/data storage/data distribution systems. Strong communication and collaborative skills.
Performance Science Analyst,"Scottsdale, AZ 85251 (South Scottsdale area)",the San Francisco Giants,,3.6,"Provide statistical analysis, quantitative research, and data modeling on motion capture data. Maintain understanding of public and academic research."
Cloud Database Engineer,"Phoenix, AZ 85012 (Alhambra area)",VIVA USA Inc,$55 - $58 an hour,,"Designs databases, repositories, operational data stores, data warehouses and data marts. Cloud Data Engineer collaborate with business stakeholders to identify…"
Data Analysis Analyst,"Tempe, AZ","Mufg Union Bank, National Association",,,"Use statistical methods to analyze data and generate useful business reports. As a Data Analyst you will be collecting and interpreting data, analyzing results,…"
Financial Analyst,"Phoenix, AZ",Greystar,,3.6,"Performs market surveys for due diligence by preparing metrics, comparing and analyzing data, and finalizing roll-ups for audits."
Senior Business Analyst,"Scottsdale, AZ 85250 (South Scottsdale area)",Allstate Identity Protection,,,"Interpret, evaluate and interrelate research data and develop integrated business analyses and projections for incorporation into strategic decision-making."
eCommerce Intern,"Casa Grande, AZ",PepsiCo,,3.8,"Currently pursuing a marketing or business-related degree. To accomplish this, the intern will be required to use a number of databases and scanner data systems…"
Digital Marketing Analyst,"Phoenix, AZ",Reflexive Media,"$34,000 a year",,Passion for long term development into a business and marketing expert. Early project work will include partnership development and engagement with influential…
Internship - Paid Research Student,"Phoenix, AZ 85001 (Central City area)",Mayo Clinic,,4.1,Prior research and/or health care experience preferred. The needs of patients drive research at Mayo Clinic. As doctors treat patients and see opportunities for…
Business Systems Analyst,"Phoenix, AZ 85014 (Encanto area)",Valley of the Sun United Way,"$60,000 - $65,000 a year",4.2,"At least three (3) years of experience in a technical support or analyst role. Identifies and resolves common customer problems, issues or concerns."
Analytics Engineer I,"Phoenix, AZ 85054 (Desert View area)",Republic Services,,3.1,"Collaborates with internal customers, analysts, developers, data scientists, and database administrators. Provides underlying data support for business metrics."
"Financial Analyst - Mesa, AZ",,NextCare Urgent Care,$24 - $40 an hour,3.0,Personal protective equipment provided or required. Compile data for the Executive management team. Analyze data and identify areas for improvement.
Data Analyst Intern,,"Novacoast, Inc.",$17 an hour,3.3,"Build industry knowledge through mentorship opportunities and from working with a varied team of data analysts, developers, and engineers."
Data Engineer 3,"Chandler, AZ 85286",PayPal,,3.9,Experience with data warehousing architecture and data modeling best practices. Familiar with data movement techniques and best practices to handle large…
Data Engineer,"Phoenix, AZ",Science 37,,3.7,"Experience designing and building data lake and data warehouse solutions. Working with cloud distributed file systems, data lakes, and data warehouses."
MSP System Business Analyst/Developer,"Tempe, AZ 85282",Evergreen Home Loans,,3.6,"Bachelor’s degree and/or 2+ years technology experience in a mortgage lending and / or loan servicing environment is desired. Neat, clean, healthy work habits."
Research Associate,"Phoenix, AZ 85004 (Central City area)",The Translational Genomics Research Institute,,,"Analyze and organize test data. Participate in planning experiments, evaluating/interpreting test results, developing conclusions, and devising solutions to…"
