job_title,location,company,salary,rating,summary
Data Analyst,"Fort Lauderdale, FL",BrokerCalls,,,"Acquire data from primary or secondary data sources and maintain databases/data systems. Identify, analyze, and interpret trends or patterns in complex data…"
Business Intelligence Analyst,"Miami, FL 33180",Smokey Bones,,3.5,Minimum of three years’ experience working in a business intelligence role. We are seeking a Business Intelligence Analyst with extensive experience in data…
"Analyst, Database Marketing","Hallandale Beach, FL 33009",Gulfstream Park,"$50,000 - $60,000 a year",3.6,1-3 years of proven business analytics and database development experience a must. Data modeling and knowledge of statistical data models is a plus.
BHQN Data Analyst (Tableau),"Coral Gables, FL 33146",Baptist Health Quality Network,,4.2,"Work with complex population health data to develop data models for high risk populations, disease management, payer financials and utilization trends."
Sr. Data Engineer,"Coconut Grove, FL 33133 (North Coconut Grove area)",Watsco,,3.3,Analyze source data and processed data to ensure a high degree of data quality. Explore new alternatives or options to solve complex data problems by utilizing…
Salesforce CRM Business Analyst,"Miami, FL 33126 (Flagami area)",Norwegian Cruise Line Holdings Ltd.,"$70,000 - $90,000 a year",3.8,"Document business needs, while being able to distinguish between needs and wants; identify gaps between business needs and standard CRM application…"
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
Data Analyst Intern,"Fort Lauderdale, FL",Motorola Solutions,,4.1,"Full time student in financial engineering or Economics. Manage, update and maintain accessories database for Tetra portfolio."
threat intelligence analyst,"Miami, FL",Q6Cyber,,,"BA degree or analytical experience from military / intelligence agencies, or similar experience from private sector. Identify and evaluate new data sources."
Senior Business Intelligence Engineer,"Hollywood, FL",Chewy,,2.7,"4+ years of experience with data modeling in large Data warehousing, data lake environment. Implement data ingestion routines both real time and batch using…"
Business Systems Analyst,"Miami, FL",University of Miami,,4.1,"Conducts research for best practice models and benchmarking. Skill in collecting, organizing, and analyzing data. Bachelor’s degree in relevant field required."
Data Analyst,"Miami, FL 33139",Wix,,4.1,"Vastly experienced (3+ years) with very large data sets and quantitative analysis, preferably for a web or mobile company."
Sr. Database Administrator,"Miami, FL",Medusind Inc.,,,"Personal protective equipment provided or required. Installing changes to database software, service packs and hot fixes. 5+ years as a Senior DBA."
Salesforce Business Analyst/Administrator,"Miami, FL",citratek,$50 - $60 an hour,,Develop an in-depth knowledge of how data is utilized in business systems. At least 5 years of experience working as a business analyst in an agile delivery…
Treasury Data Analyst,"Miami Lakes, FL 33016",BankUnited,,3.7,"Experience with statistical modeling or econometric modeling including data management, model development, and interpreting and presenting results."
Business Analyst (Power BI),"Miami, FL",The City of Miami Beach,,,"Ability to classify data source to determine where data is being pulled from. Comfortable with data analysis and visualization using Excel, Power BI, or similar…"
Head Data Analyst,"Miami, FL",The Cobblers,"$75,000 - $100,000 a year",,Mines the business’s database in search of critical business insights and communicates his findings to the relevant departments and the business at large.
Head Data Analyst,"Miami, FL",The Cobblers,"$75,000 - $100,000 a year",,Mines the business’s database in search of critical business insights and communicates his findings to the relevant departments and the business at large.
Business Intelligence Analyst,"Fort Lauderdale, FL",XO,,3.9,"5+ years of experience as a BI analyst, data analyst/engineer or analytics engineer. The Business Intelligence Analyst is a technical business partner…"
"Business Analyst, Back Office Operations","Miramar, FL",Southern Glazer’s Wine and Spirits,,3.6,"Must be willing to learn how to extract data from a database. Responsible for gathering information, performing discovery, documenting current business…"
Business Intelligence Manager,"Doral, FL 33172",US Century Bank,,3.9,5 or more in a business intelligence role. Create or discover new data procurement and processing programs. Oversee the deployment of data to the data warehouse…
Business Analyst with Identify & Access Management (IAM),"Miami, FL",MWIDM Inc.,$40 - $45 an hour,4.8,"Verify technical uses cases/transactions by reviewing data files and data from multiple sources. Be familiar with data manipulation, create complex data files…"
Data Analyst,,DHL eCommerce,,,"The position will also research, analyze and gather data to produce reports aimed at supporting business decision making. Proven financial and business acumen."
Junior Financial Analyst,"Miami, FL 33131",Banco de Credito e Inversiones - Miami Branch,,,One or more years of related experience. Must provide timely and appropriate responses to requests for information and/or customer complaints or concerns and…
Business Analyst,"Fort Lauderdale, FL",Tech Army,,,Translates high-level business requirements into functional specifications. Creates process diagrams to document current and future business processes.
Business Analyst,"Coral Gables, FL 33134","DOCTORS HEALTHCARE PLANS, INC.",,,Conducting in-depth data analysis and performing systematic data integrity audits. No Third Party Agencies or Submissions Will Be Accepted.
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
Insurance Business Intelligence and Analytics Manager,"Miami, FL",777 Partners,,3.7,Working with large and confidential data sets to augment the due diligence process on new deals with advanced data analytics. 2+ years of leadership experience.
cybercrime research analyst,"Miami, FL",Q6Cyber,,,2+ years of experience in cybercrime or threat intelligence research. Collaborate with internal colleagues and third-parties engaged in related research and…
Hospital Data Analyst,"Miami, FL 33176",Baptist Hospital of Miami,,4.2,"Under the guidance of BHM Executive leadership and Manager of Analytics, the data analyst is responsible for creating project work plans, managing the planning…"
GIS Analyst,"Davie, FL 33314","Town of Davie, FL","$75,712 a year",,"Duties include field data collection, geoprocessing, map production, documentation, automating repetitive tasks, sharing maps, data and tools as services, and…"
Data Engineer II,"Hollywood, FL",Chewy,,2.7,"4+ years of experience with data modeling in large Data warehousing, data lake environment. Implement data ingestion routines both real time and batch using…"
2021 Research & Development Fall Co-Op,"Miramar, FL",Johnson & Johnson Family of Companies,$21 an hour,4.2,Assignment area and work-site location will be matched to business needs. Proven leadership/participation with campus programs and/or community service…
Data Ctrl App Analyst CBO,"Miami, FL",JACKSON HEALTH SYSTEM,,4.0,"Incumbents are responsible for interview of patient, family or guarantor to explain charges, hospital policy and payment procedures."
Business Analyst,"Fort Lauderdale, FL 33301 (Downtown area)",Pernod Ricard,,4.2,Requires solid understanding of database systems and system integrations. Experience with financial modeling or development of Excel/Access tools.
Business Analyst II/Sr. Business Analyst,"Miami, FL",Federal Reserve Bank of Atlanta,,3.9,Identifies irregularities or issues in work activities before major problems appear; performs intermediate level research and analysis and develops sound…
Senior Analyst - Business Intelligence - IT: POP HEALTH SO (PHSO),"Miramar, FL 33025",Memorial Healthcare System,,4.1,"Collect BI data from available industry reports, public information, field reports, or purchased sources; when needed, document specifications and work closely…"
MARKET RESEARCH ANALYST,"Miami Beach, FL",IMW Internet Marketing WorldWide,"$37,086 a year",,Requirements: Bachelor’s Degree in Business Administration or Equivalent with concentration in Marketing 4+ years of experience.
Sr. Research Analyst,"Miami, FL",University of Miami,,4.1,"Analyzes data and interprets research findings. Merges data, creates data code books, and recodes variables to prepare data for analyses."
Sr. Database Analyst,"Miami, FL",University of Miami,,4.1,Leads in the creation and maintenance of data dictionaries to improve organizational data integrity and facilitate user access to data.
B7370: Business Analyst,,FedEx Express,,3.9,String quantitative/data analysis skills or business analysis and requirements definition skills in support of information systems development.
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
"Analyst Sr, Business (ABG)","Miami, FL",Carnival Cruise Line,,4.1,"Bachelor’s Degree Industrial Engineering or other Engineering, Finance or Business, Operations Research or Supply Chain. Paid vacation and sick time."
Business Analyst,"Miami Lakes, FL 33014",Dashboard MD,,,"Solid understanding of data warehousing and business intelligence concepts. This position may include helping the customer understand available data sources,…"
Process Engineer - Potting,"Miami, FL",Costa Farms,,3.6,"Leads independent project initiatives that drive financial improvement to business metrics. Exposure to different elements of the business (Finance, Logistics,…"
Head of Marketing and Brand Strategy - Latin America,"Miami, FL",McDonald's Corporation,,3.5,Incorporate consumer insights and relevant marketing research to identify and enhance revenue potential across the various Latin American markets.
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Miami, FL","Miami, FL 33134",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Process Engineer - Potting,"Miami, FL",Costa Farms,,3.6,"Leads independent project initiatives that drive financial improvement to business metrics. Exposure to different elements of the business (Finance, Logistics,…"
Head of Marketing and Brand Strategy - Latin America,"Miami, FL",McDonald's Corporation,,3.5,Incorporate consumer insights and relevant marketing research to identify and enhance revenue potential across the various Latin American markets.
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Miami, FL","Miami, FL 33134",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
GEOINT Image Analyst (CSTARS),"Miami, FL",University of Miami,,4.1,"The Image Analyst develops algorithms, evaluates tools, and creates customized radar methodologies and products to address a variety of geospatial intelligence…"
"Analyst, Billing Assurance & Fraud ENTRY","Miami, FL 33178","TracFone Wireless, Inc.",From $19 an hour,3.5,Personal protective equipment provided or required. An Associates degree or equivalent work experience. Effectively manage additions and removal of customers…
Business Analyst,"Miami, FL",DROIT TEK SOLUTIONS,,,"Responsible for ensuring that the business model, functional and data design, and technical architecture are consistently implemented."
Application Support Engineer I,"Miami, FL",Allvue Systems,,,"Advanced SQL Server T-SQL skills and database administration experience, including in depth understanding of Join types, Sub Queries, Functions, Stored…"
Financial Analyst,"Miami, FL",ACI Worldwide,,3.4,"Prepares basic, quarterly, or monthly financial and operational reports and assists with the evaluation of business results."
ADAS Test Operator - Miami,"Miami, FL",Tesla,,3.5,"Communicate with developers and test engineers, be on-call for questions/comments if necessary. Must be comfortable driving prototype vehicles during testing…"
Data Analyst,,DHL eCommerce,,,"The position will also research, analyze and gather data to produce reports aimed at supporting business decision making. Proven financial and business acumen."
Data Analyst,"Miami, FL 33172",Health Choice Network Inc,,4.1,"Expertise in research methodology, data analysis, database management and outcomes studies strongly preferred. Performs ad hoc reports as needed."
Associate Scientist (Biochemistry and Molecular Biology - Cancer Detection Research),"Miami, FL",University of Miami,,4.1,"Ph.D. and/or M.D. in a biochemistry, molecular biology or a closely related discipline. Demonstrated potential for securing and sustaining competitively funded…"
Data Specialist,"Miami, FL 33125 (Flagami area)","Miami Bridge Youth and Family Services, Inc.",$20 - $21 an hour,,"Ability to QA and troubleshoot data. Develop specifications for data capture and input; monitors input to ensure consistency, quality, and integrity of data."
IT Business Analyst (BI),"Miami, FL",Tech Army,,,"The analyst solves business problems and, as needed, designs technical solutions, with a concentration on business intelligence dashboards."
Temperature Screener,"Miami, FL",Sanford Federal,,3.5,"Receptionist screening staff will ask health screening questions, conduct temperature checks, or both. The receptionist screener will follow locally established…"
Fulfillment Business Analyst,"Miami, FL",REEF,,3.3,"Relevant work experience in a business analyst/data analyst/statistical analysis role. You will work with business intelligence tools, model multidimensional…"
Data Analyst,"Miami, FL",360insights,,3.0,"Extract and assemble data from various sources (flat files, relational database and data warehouses) according to business logic of entity relationships."
Manufacturing Engineer,,"Dayton Granger, Inc.",,3.3,"Personal protective equipment provided or required. Develop and execute engineering evaluation plans for experimental or analysis of new materials, new…"
Business Analyst,"Miami, FL 33175",Computer Aid,,3.5,"The analyst solves business problems and, as needed, designs technical solutions, with a concentration on business intelligence dashboards."
Business Analyst (HQ),"Fort Lauderdale, FL","Sixt Rent a Car, LLC.",,3.2,"Compile data on all business units from different data sources, develop and produce recurring and other ad hoc reports as needed."
"Senior Data Engineer - Opportunity for Working Remotely Miami, FL","Miami, FL",Carbon Black,,3.6,Drive development of data products in collaboration with data scientists and machine learning engineers. Experience in big data technologies.
BI Report Developer 2,"Miami, FL",University of Miami,,4.1,Works with application analysts to identify and understand source data systems. Works with ETL developers to determine report design strategies.
PROCESS ENGINEER,"Miami, FL 33190","COMMUNITY HEALTH OF SOUTH DADE, INC","$71,533 - $82,928 a year",4.3,"Prepares special reports as required or upon request, summarizing data from various sources. Bachelor’s degree required in healthcare, industrial engineering,…"
Business Analyst,"Coconut Grove, FL 33133 (North Coconut Grove area)",The Ritz Carlton Yacht Collection,,,Ability to understand business issues and data challenges of business areas and systems. Minimum 3+ years of experience in business process design or…
Business Analyst,"Miami, FL",REEF,,3.3,"Interpret, evaluate and interrelate research data and develop integrated business analyses and projections for incorporation into strategic decision-making."
CRA Data Analyst,"Miami Lakes, FL 33016",BankUnited,,3.7,"Familiarity with database management systems and reporting tools (Tableau, OBIEE or similar) preferred. Validates CRA-related data, implements corrections of…"
Marketing Data Analyst,"Miami, FL",Norwegian Cruise Line Holdings Ltd,,3.8,Passion for using data to solve complex business questions and drive business solutions. Interact across multiple partners from a data perspective including…
DATA WAREHOUSE ANALYST,"Fort Lauderdale, FL 33301 (Colee Hammock area)","City of Fort Lauderdale, FL","$74,738 - $115,849 a year",4.0,"Works with data warehouse design techniques utilizing database management systems including Oracle, Microsoft (MS) SQL Server, and Azure (or other cloud…"
BUSINESS OPS ANALYST,"Fort Lauderdale, FL",Broward Health Corporate,,3.8,"Provides database design, data analysis, project leadership and high-level technical support for business operations areas."
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
Delivery Solutions Business Intelligence Analyst,,DHL eCommerce,,,"Conduct business case analysis to make optimal routing decisions for parcels. Over time, expectation will be to build new models as business cases arise."
Measurement Analyst,"Blue Lagoon, FL",Havas,,3.8,"0 + years professional experience in d ata modeling or business intelligence. Analyze raw data , contribute to data collection. Fuel Mx process with data."
AI Research Engineer,"Miami, FL",Exscientia,,,Ability to conduct novel research in a field of artificial intelligence such as machine learning or automated reasoning.
Ecommerce Logistics Administrator,"Miami, FL 33150",HGreg.com,,3.4,"Work alongside a talented team of designers, developers, and data scientists to build the company. Manage professional communication between Delivery Support,…"
Senior Data Engineer,"Miami, FL",Kipu Health,,,"Proven working experience as a data engineer, database developer, or data warehouse implementation. You will be responsible for the accuracy and performance of…"
Technical Business Analyst,"Miami, FL",REEF,,3.3,"Familiarity with business intelligence, analytics and/ or building dashboards and data models. Leading research and development on new data sets for REEF based…"
Sales Operations Analyst,"Miami, FL 33178",RiCOMA International Corporation,"$70,000 - $80,000 a year",2.3,Sales operations/business analyst: 1 year (Required). Improve sales effectiveness by providing sales leadership with visibility into business performance across…
Data Analyst/Cognos v.8.4/Power BI,"Fort Lauderdale, FL",Intone Networks,,4.2,7+ years experience working as a data analyst leveraging Business Intelligence tools in a centralized data warehouse environment.
Data Analyst,,DHL eCommerce,,,"The position will also research, analyze and gather data to produce reports aimed at supporting business decision making. Proven financial and business acumen."
Senior Professional Engineer - Modeling and Data Analytics,"Miami, FL 33136 (Allapattah area)",Miami-Dade County,"$85,249 a year",4.2,The Water & Sewer Department is seeking an innovative and highly technical Senior Professional Engineer for the Water & Sewer Planning Division who will be…
Data Scientist,"Miami, FL",777 Partners,,3.7,"3+ years of experience in a data science capacity or the equivalent academic experience. Experience with systems-level data science toolkits (scikit-learn,…"
"Senior Data Analyst, Operations","Miramar, FL",Clear Spring Health,,,The analyst will ensure data accuracy & integrity and completeness within the various internal and external data sources used for end-user reporting.
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
Test Administrator,"Doral, FL",US Department of the Army,"$33,575 - $43,646 a year",4.3,Certain current or former term or temporary federal employees of a land or base management agency. This position has a Temporary Duty (TDY) or business travel…
Data Solutions Engineer,"Miami, FL 33132 (Port of Miami - Dodge Island area)",Royal Caribbean Cruises Ltd.,,4.2,"The Data Solutions Engineer is responsible for building, managing, and optimizing data pipelines and then moving these data pipelines effectively into…"
Data Solutions Engineer,"Miami, FL 33132 (Port of Miami - Dodge Island area)",Royal Caribbean Cruises Ltd.,,4.2,"The Data Solutions Engineer is responsible for building, managing, and optimizing data pipelines and then moving these data pipelines effectively into…"
Data Analyst - Inventory Strategy,"Coconut Grove, FL 33133 (North Coconut Grove area)",Watsco,,3.3,"Collect, analyze and disseminate intelligence to guide business leaders by providing research, data results, metrics and measures to optimize strategic…"
Applications Business Analyst,"Miami, FL",Florida International University,"$55,000 - $65,000 a year",4.3,Bachelor's degree in Computer Science or computer- related field or related field and two (2) years of experience in related field.
IT Data Analyst,"Coral Gables, FL",University of Miami,,4.1,"Identify and collect data from multiple sources, cleanse and output data into a usable format for reporting and analysis based on business requirements."
Data QA Engineer,"Miami, FL",REEF,,3.3,Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for…
Materials Engineer,"Hollywood, FL 33021 (Park East area)",HEICO CORP,,1.4,"Bachelor's degree in Materials Science, Metallurgical Science Materials Engineering or related field required. Develop new uses for known materials."
Sr. Business Operations Analyst,"Miami, FL 33131",Kaseya,,3.1,"Perform data analysis and research, with the ability to manipulate, analyze, and recognize business trends. The Sr. Business Operations Analyst will be able to…"
Provider Data Analyst,"Fort Lauderdale, FL",Health System One,,3.4,Ensure integrity of data entered into Company systems and/or databases. Bachelor's degree or equivalent work experience in data analysis experience.
"Director, Workplace Strategy","Miami, FL 33131 (Downtown area)",Cushman & Wakefield,,3.8,"Conduct their own research, data gathering and analysis as well as oversee the work of Analysts in the development of workplace strategy, change and strategic…"
Debit Card Analyst,"Doral, FL 33172","LinTech Global, Inc.","From $60,000 a year",,"BS /BA Degree or years equivalent in computer science, information systems, business, or other related scientific or technical discipline."
Director of Training,"Miami, FL 33166",Amerijet International,,3.8,"Constantly formulates or reformulates training policies, programs, and schedules based on knowledge of identified flight crew training needs, Company production…"
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
"Manager, Business Intelligence & Analytics","Fort Lauderdale, FL 33301 (Colee Hammock area)",RSM US LLP,,3.6,"Experience with data modeling(normalized and de-normalized data models), understanding of the appropriate purpose for each. Willingness and ability to travel."
Data Reporting Analyst,"Miami, FL 33156",AvMed Health Plans,,3.6,"3-5 years in Management related experience in data analysis and/or healthcare business analysis. Areas of responsibilities include data processing, data…"
"BXTI - Liquids Technology, Data Analyst","Miami, FL",Blackstone Group,,3.7,"Generate analysis, data visualizations, and automate reporting to drive business initiatives. Gather requirements from business stakeholders to understand their…"
"Intelligence Analyst - TS/SCI - Doral, FL","Doral, FL",General Dynamics Information Technology,,3.8,Collects data using a combination of standard intelligence methods and business processes. Experience researching and writing intelligence reports.
Data Scientist,"North Miami, FL 33161",Excel Impact,,,"BS. or MS in Data Science, or equivalent experience. Drive business success by translating business requirements into ML algorithms and models to meet product…"
Data Engineer,"Miami, FL",REEF,,3.3,"Experience building and optimizing 'big data' data pipelines, architectures and data sets. Create data tools for analytics and data scientist team members that…"
Data Scientist,"Fort Lauderdale, FL 33301 (Colee Hammock area)",Sabal Tech,,,"Ability to structure data for business use case visualizations. AWS, GCP, Azure ecosystems or similar. Spark, Apache Storm, Databricks or similar framework."
"Analyst, Business Systems","Miami, FL","Franchise World Hqts, LLC",,,"Bachelors or better in Business or related field. Bachelor's Degree in Business, Computer Science, Engineering or other technical discipline or equivalent…"
Business Analyst,"Fort Lauderdale, FL 33316 (Harbordale area)","OSI Systems, Inc",,3.3,Bachelor’s or Master’s degree in IT or Computer Science. Extensive experience with data visualization. Drive identification of requirements across business…
Database Administrator,"Miramar, FL",VSE Aviation,,3.6,"Set up and maintain data warehouse, report server. Write reports and create dashboards for end users to serve the business needs."
Regional Director,"Miami, FL",Transportation Security Administration,"$132,552 - $191,314 a year",3.3,"NOTE: An award SF-50 (i.e. cash or time off award) does not indicate grade, pay band or level and will not be accepted."
Project Business Analyst III,"Miami Lakes, FL 33016",BankUnited,,3.7,Strong skills in MS Office Visio and workflow or data flow diagramming tools. Actively develop domain business expertise and analyze business processes to…
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
Financial Analyst,"Miami, FL",ZIM Integrated Shipping Services Ltd,,2.4,"1 year business experience and/or training; Analyst experience. Bachelor's degree (Statistics, Accounting or Economics) from four-year college or university."
"Customer Care Analyst - ""Temporary Remote""",,"TracFone Wireless, Inc.",,3.5,"High school or equivalent (Preferred). Associates degree or equivalent combination of education and experience. College/University degree a ""plus""."
"Senior Staff Engineer - Tanzu Data Services - Opportunity for Working Remotely Miami, FL","Miami, FL 33134",VMware,,4.0,"Rethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilities."
Business Analyst/Project Manager,"Miami Beach, FL",TTS Solutions Inc,$45 - $55 an hour,,"Experience with TFS or Azure DevOps; Create context diagrams, data workflow diagrams, business process diagrams and communicate current state process and…"
Logistics Analyst,"Medley, FL 33166",BULL TRANSPORTATION LLC,"$33,800 - $70,200 a year",,"ANALYZE AND COORDINATE THE LOGISTICAL FUNCTIONS OF THE COMPANY. WILL BE RESPONSIBLE FOR THE ENTIRE LIFE CYCLE OF A PRODUCT, INCLUDING ACQUISITION, DISTRIBUTION,…"
CRM Data Analyst,"Fort Lauderdale, FL 33314",Nova Southeastern University,,3.9,"Provides basic business data interpretation, such as identifying trends or patterns of data sets. Four (4) for more years of related programming and data…"
SQL Developer,"Fort Lauderdale, FL 33324",Bankers Healthcare Group,,4.1,"Experience in optimizing a medium sized or larger database with over 400 stored procedures, 200 tables and effectively-dated data strategies."
Admissions Data Analyst (Salesforce),"Miami, FL 33132 (Downtown area)",SAE Institute,,3.7,"Bachelor’s degree in finance, economics, business operations, Information technology, business, finance or related field. II. SAE/Expression Senior Management."
BUSINESS ANALYST II - FINANCE/INFINIUM,"Davie, FL 33314",Seminole Hard Rock Support Services,,4.0,"Assist in the maintaining data integrity by running queries and analyzing data. Degree in Information Technology, Human Resource Management or related field or…"
"PWM - Product Manager - Analyst/Associate - Miami, FL","Miami, FL 33131 (Downtown area)",Goldman Sachs,,4.0,"Gather requirements from legal, compliance and business in each region (United States, EMEA, Asia) about the types of data needed from a regulatory, operational…"
Business Planning Analyst,"Miami, FL",Costa Farms,,3.6,"1-3 years of experience in business planning, strategy, finance, or similar role. Knowledge of statistical analytics with data warehouses, query development."
"Customer Care Analyst - ""Temporary Remote""",,"TracFone Wireless, Inc.",,3.5,"High school or equivalent (Preferred). Associates degree or equivalent combination of education and experience. College/University degree a ""plus""."
Delivery Solutions Business Intelligence Analyst,,DHL eCommerce,,,"Conduct business case analysis to make optimal routing decisions for parcels. Over time, expectation will be to build new models as business cases arise."
Medical Economics Analyst,"Miami, FL 33172",Miami Beach Medical Group,,3.3,"Bachelor’s or equivalent college degree – focus preferred in economics, finance, business, or accounting. This Medical Economics, Analyst role is part of a team…"
Call Team Level 1 Agent,"Doral, FL 33122",Serco North America,,3.5,"At least six months to one (1) year of experience working in an office setting answering telephones, retail, etc., or in a similar setting, including…"
Business Intelligence Manager,"Miami, FL",Frida,,,"Familiarity with Power BI, Tableau or other data visualization software preferred. Data Analysis: Collaborate internally to analyze and test the accuracy of…"
Financial Analyst,"Miami, FL",ZIM,,,"1 year business experience and/or training; Analyst experience. Bachelor's degree (Statistics, Accounting or Economics) from four-year college or university."
Performance Analyst 1,"Miami, FL 33176",Miami Cancer Institute at Baptist Health,,4.2,"Advanced skills in spreadsheet, graphics and relational database software. Conducts complex data comparisons using multiple internal and external databases for…"
CRIME ANALYSIS SUPERVISOR,"Fort Lauderdale, FL 33312","City of Fort Lauderdale, FL","$67,317 - $104,355 a year",4.0,Verifies crime information data to correlate incoming new data with data already stored in intelligence databases; solves problems in the extraction of data to…
IT System Analyst,,Miami Jewish Health,,3.6,"Comfortable with data analysis and visualization using Excel, Power BI, or similar tools. Personal protective equipment provided or required."
Process Engineer - Cactus & Succulents,"Miami, FL",Costa Farms,,3.6,"Leads independent project initiatives that drive financial improvement to business metrics. Exposure to different elements of the business (Finance, Logistics,…"
Data Engineer - Visa Consulting & Analytics,"Miami, FL",Visa,,3.9,Translate data analysis insights to a business language. He/She must have a proven ability to drive business results with their data-based insights.
Security Analyst - Remote,"Miami, FL 33157",Assurant,,3.5,"1 – 3 (or more) years of experience working with IT, Information Security, legal, audit and compliance with understanding of IT or security frameworks."
Marketing Data Analyst,"Miami, FL",Norwegian Cruise Line Holdings Ltd.,,3.8,Passion for using data to solve complex business questions and drive business solutions. Interact across multiple partners from a data perspective including…
Investigative Analyst I,"Miami, FL 33101 (Overtown area)",Solutions Through Innovative Technologies Inc,,3.4,"Perform some data entry from hard copy and soft copy documents into a large-scale data processing system via a keyboard device, optical character reader, or…"
Manufacturing Scientist II,"Miami, FL 33196",Beckman Coulter Diagnostics,,3.7,Analyze results using statistical data analysis. 2+ years of industrial experience with a bachelor’s degree or 0-2 years of experience with a Master’s degree or…
Sr Analyst Marketing Database,"Miami, FL",Norwegian Cruise Line Holdings Ltd.,,3.8,"Provide strategic business analysis services to International Marketing teams and business partners. Understanding of Indices, fundamentals and analytical data,…"
FINANCIAL ANALYST,"Coral Gables, FL 33146",Lakeview Loan Servicing,,3.4,"Working knowledge of SQL and database logic. Bachelor’s degree in business, computer science, mathematics, engineering, economics or statistics field is…"
Data Engineer,,JBT,"$80,000 - $100,000 a year",3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline."
"Market Researcher - Opportunity for Working Remotely Miami, FL","Miami, FL 33134",VMware,,4.0,BS/BA degree (or equivalent) in a quantitative or a business field. Identify and translate business questions into research/analysis design.
DATA PROGRAMMER ANALYST II,"Davie, FL 33314",Seminole Hard Rock Support Services,,4.0,Provides technical assistance to other developers and business analysts when needed. Troubleshoot and research data anomalies and recommend corrective actions.
