job_title,location,company,salary,rating,summary
Operations Administrator,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,"Master's degree in business, health care administration or related field required. Five years healthcare management or related industry experience to include…"
Financial Management Analyst,"Jacksonville, FL",US Department of the Navy,"$53,433 - $69,462 a year",4.3,Certain current or former term or temporary federal employees of a land or base management agency. You will perform or advise on all phases or systems of budget…
CONSULTANT - BUSINESS ANALYST,"Jacksonville, FL",GRANT THORNTON,,3.7,"Meet or exceed targeted billing hours (utilization). Assist with business development activities, such as proposals, capture, account teams, whitepapers,…"
"Fellow, Data Engineer","Jacksonville, FL 32232 (Spring Park area)",American Heart Association,,3.8,"+ Work with scientists/grantees and AHA scientist and clinical volunteers on data analytics and statistical modeling for publications,."
Business Performance Analyst,"Jacksonville, FL",Vulcan Materials Company,,3.6,"High degree of analytical ability, including valuation, business performance analysis, and researching significant fluctuations/variances or performance trends."
Business Analyst,"Jacksonville, FL 32246 (Sandalwood area)",Software Integration Services,,,Perform database regression testing by writing and executing SQL Queries for ensuring data integrity. Involve in evolving specification of reports to technical…
Research Analyst,"Jacksonville, FL 32202 (Downtown area)",Florida State College at Jacksonville,"$34,896 a year",4.1,"An analyst supports the development and dissemination of analytical data related to academic programs, strategic planning, accreditation, and enrollment trends."
Operations Research Analyst,"Jacksonville, FL 32246 (Sandalwood area)",Software Integration Services,,,Requirement: Master degree in Computer Science or closely related field. May lead major program and/or design reviews and major proposal activities.
Data Wrangler / Data Engineer,"Jacksonville, FL",VyStar Credit Union,,3.9,"Experience with business analytics, data science, machine learning, or artificial intelligence. The incumbent will report on data quality and recommend action…"
Graduate Recruitment Specialist - Associate,"Jacksonville, FL",Deutsche Bank,,3.8,Some exposure to training or project/program management will be a plus. And be accountable for data management and MIS on an ongoing basis for those…
Business Intelligence Engineer,"Jacksonville, FL",cloudteam,,,"2-5 years of business intelligence data engineering experience, including large-scale complex data warehouses, data lakes OR equivalent experience."
Sr. Business Intelligence Developer,"Jacksonville, FL 32256 (Deerwood Center area)",Florida East Coast Railway,,3.5,"BA or BS in computer science or a related field, or 10 years of relevant work experience. O Requirements Assessment: Work with users and operational analysts to…"
FCIU Investigator - Assistant Vice President,"Jacksonville, FL",Deutsche Bank,,3.8,"BA/BS degree or equivalent, experience evaluating and investigating transactional data. Conduct background due diligence research of identified professionals…"
Senior Business Operations Analyst,"Jacksonville, FL 32237 (San Jose area)",SoFi,,3.2,Experience with Tableau or similar data visualization tool. 2-5 years’ experience in an operational analyst position or equivalent.
2021 Research & Development Fall Co-Op,"Jacksonville, FL",Johnson & Johnson Family of Companies,$21 an hour,4.2,Assignment area and work-site location will be matched to business needs. Proven leadership/participation with campus programs and/or community service…
RPA Business Analyst,"Jacksonville, FL",Trova,,,"Education: Bachelor’s degree in Computer Science, Engineering or Information Systems or related or 4 years related work experience."
Azure Data Engineer,"Jacksonville, FL",VyStar Credit Union,,3.9,Support data migrations with structured and non-structured data from on premise and open source repositories into modern Azure data services.
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Jacksonville, FL","Jacksonville, FL",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Business Analyst (P&C Insurance) - Intermediate,"Jacksonville, FL 32202 (Downtown Jacksonville area)",Citizens Property Insurance Corporation,,3.4,Four (4) or more years of business analyst or business systems analyst experience in the property and casualty insurance industry.
NCT – Production Engineer,"Jacksonville, FL",Deutsche Bank,,3.8,"Working closely supporting all business lines, especially the Cash business line, across Deutsche Bank through the channel and integration systems."
"Acquisition Logistics Analyst, Mid","Jacksonville, FL",Booz Allen Hamilton,,3.9,"PMP or DAWIA Level II or III Certification or equivalent. As an acquisition logistics analyst, you use your functional experience to provide our Navy clients…"
CCB - Data Delivery Architect - Home Lending - Sr. Associate,"Jacksonville, FL","JPMorgan Chase Bank, N.A.",,3.9,"Have a solid understanding of data structures, data manipulation, metadata, data security, and data quality management."
Senior Data Cloud Engineer,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,Write technical specifications based on conceptual design and stated business requirements. Interact with internal teams to define system requirements and/or…
Data Analyst II (Customer Experience Reporting) Remote,"Jacksonville, FL",cloudteam,,,Ongoing supervision of one or more analysts. Experience with customer experience data or analysis. Recommend new ways of performing work tasks or projects;…
AML Compliance Specialist - Client Intelligence Unit (CIU),"Jacksonville, FL 32237 (San Jose area)",SoFi,,3.2,Demonstrated ability to communicate effectively with all levels of the organization and across different business lines.
Management Assistant (OA),"Jacksonville, FL",US Department of the Army,"$39,311 - $51,103 a year",4.3,Consolidate budgetary data from forms or worksheets and enters data in proper format on similar schedules. Certain current or former term or temporary federal…
Research Program Coordinator,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,"Plans for, participates, and occasionally leads the education of internal and external staff required to carry out an assigned project or research initiative."
SQL Server DBA,"Jacksonville, FL",Global Payments,,3.4,Develops basic to moderately complex database configurations by creating database objects per specified business requirements and the necessary test…
Customer Experience Data Analyst,"Jacksonville, FL",Fanatics Inc.,,3.6,"Good working knowledge of business intelligence systems. Leverages technology, data sources and systems to support data management activities, to improve and…"
Business Systems Analyst II,"Jacksonville, FL 32254 (Edgewood area)",Southeastern Grocers,,3.2,The business systems analyst II is responsible for developing recommendations and performing applications design in order to implement or enhance multiple key…
GME Administrator,"Jacksonville, FL 32209",UF Jacksonville,,4.0,"Ensures data is maintained on all ECFMG, VISA, and RA status information. Coordinate all aspects of the data collection on fellows’ performance for all programs…"
Financial Analyst,"Jacksonville, FL 32202 (Downtown Jacksonville area)",JEA,,3.7,Experience in the utility business or governmental budgeting/accounting preferred. Analyzes data to discover patterns or discrepancies and presents findings and…
Financial Analyst Specialist,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,"Bachelor’s degree in accounting or the equivalent combination of education, training, or work experience. Gathers and analyzes current data to aid in estimating…"
Practicing Radiologist with Artificial Intelligence Research Program,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,The candidate would join a larger collection of data scientists located throughout Mayo Clinic's three-site research enterprise.
Executive Director - School Police,"Jacksonville, FL 32207 (Southside area)",Duval County Public Schools,"$108,000 - $162,000 a year",3.4,"Education: Master’s degree in law enforcement or criminology from an accredited college or university. Responds to school needs, administrator and principal…"
Know Your Client (KYC) Operator - Analyst,"Jacksonville, FL",Deutsche Bank,,3.8,"Previous relevant experience (includes compliance, financial crimes, operational risk or business process management demonstrated through work experience or…"
Data Engineer,"Jacksonville, FL 32202 (Downtown area)","ACTS, Inc.",,,"Partner with business analysts in understanding and translating business requirements into user stories, requirements, and acceptance criteria in support of…"
Engineer,"Jacksonville, FL 32218 (Oceanway area)",Jacksonville Aviation Authority,"$70,937 - $92,219 a year",4.2,Reviews the work of consulting engineers and architects. 5 years of project and/or construction management experience. Experience with public agency projects.
Oracle Business Analyst II,"Jacksonville, FL",Jacksonville Transportation Authority.,,3.3,Proven skills with SQL and one or more database management systems. HS Diploma or equivalent; a total of 6 Certifications or Accredited College Courses in…
System Analyst,"Jacksonville, FL 32204 (Brooklyn area)",Fidelity National Financial,,3.7,"Experience with MS Power BI, SAP Business Object, WebI and other similar business intelligence technologies. Understanding the business requirements and designs…"
Stock Clerk,"Jacksonville, FL 32212 (Jacksonville Naval Air Station area)",Serco North America,,3.5,"Sort, or weigh incoming articles to verify receipt of items on requisition or invoice. Store articles in bins, on floor or on shelves, according to identifying…"
Product Analyst,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,"Translate business requirements into user stories for developers. Gather and document business requirements, and gain approval of these such requirements."
Workday HRIS Analyst,"Jacksonville, FL",T.Burks & Associates,,,"Maintain data integrity in systems by running queries, analyzing data, and working with the HR team to evaluate gaps."
KYC Analyst - Jacksonville,"Jacksonville, FL",Delta Capita,,,= Escalation to the appropriate teams where information cannot be sourced or provided or where prior exceptions have been granted on existing files.
Financial Analyst I,"Jacksonville, FL 32247 (Spring Park area)",Brightway Insurance,,3.4,"Bachelor is degree in business or the equivalent combination of education, training, or work experience. Process reports after data entry."
Investment Guideline Management - Associate,"Jacksonville, FL",Deutsche Bank,,3.8,Process and research daily alerts through a review of investment management agreements and data from Order Management and accounting systems to determine if…
Instrument Test Engineer,"Jacksonville, FL 32221 (Normandy Estate area)",Baker Hughes,,4.0,Contacts are under guidance and/or geared towards collecting or giving technical information. Bachelor's degree from an accredited university or college (or a…
Claim Analyst,"Jacksonville, FL 32223 (Julington Creek area)",North Florida Medical Services,,,Experience in physician office environment or insurance company in accounts receivables and appeals. CPC obtained within one year of employment if experienced…
Senior Business System Analyst- Procure to Pay,"Jacksonville, FL",Fanatics Inc.,,3.6,Facilitate the collection of diverse data sets from different sources and provide insight into the data based on business needs/requirements.
"Intern, Product Analyst, Summer FIS University Program 2021","Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,Assists in process and data analysis. FIS Integrated Payables is a web-based integrated payments platform that can take a payment file from your accounting…
"Senior Data Analyst - Data Sciences and Advanced Analytics - Opportunity for Working Remotely Jacksonville, FL","Jacksonville, FL",VMware,,4.0,"As a team member of Business Operations at CloudHeatlh, you will lead data, business intelligence, and advanced analytics efforts to drive significant business…"
OPS F & W BS IV - 77902350,"Jacksonville, FL",The State of Florida,$21.40 an hour,3.5,"The position is expected to courteously assist Commission constituents to resolve questions or problems they may have in matters relating to the Commission, its…"
A/R Collections Analyst,"Jacksonville, FL",Fanatics Inc.,,3.6,Our accounting and finance professionals are charged with taking a highly analytical approach towards financial data across every part of our business.
Premium Auditor,"Jacksonville, FL",NEIS Inc.,"$45,000 - $55,000 a year",3.6,"Examine the policyholder's records, gather data to determine correct classifications for business activities and write an effective description of operations."
Application Support Analyst,"Jacksonville, FL",Macquarie Group Limited,,3.8,You will act as part of a high performing team that manage scheduled application batch processing in Production to ensure Liquidity Reporting systems meet…
Infor/Lawson ERP Administrator,"Jacksonville, FL 32209",UF Jacksonville,,4.0,Training PC and/or Network Technical Program required or. Bachelors Computer Science or equivalent preferred. Implement/Define Infor/Lawson environment and data…
Escrow Business Analyst I,"Jacksonville, FL",LoanCare Servicing Operations,,3.0, High School Diploma or equivalent and Associate or Bachelor degree or equivalent work experience.  Convert text data to excel formats within Monarch.
OSPA Supervisor - Research,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,Additional training or certification in Grant or Contract Administration or related areas is preferred. Work is directed by administrator and Federal/Foundation…
IT Telecom Network Engineer,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,"Occasionally works under stressful conditions, participating in implementations and troubleshooting efforts that may have significant patient care and/or…"
Business Systems Analyst II,"Jacksonville, FL 32254 (Edgewood area)",Southeastern Grocers,,3.2,The business systems analyst II is responsible for developing recommendations and performing applications design in order to implement or enhance multiple key…
GME Administrator,"Jacksonville, FL 32209",UF Jacksonville,,4.0,"Ensures data is maintained on all ECFMG, VISA, and RA status information. Coordinate all aspects of the data collection on fellows’ performance for all programs…"
Financial Analyst,"Jacksonville, FL 32202 (Downtown Jacksonville area)",JEA,,3.7,Experience in the utility business or governmental budgeting/accounting preferred. Analyzes data to discover patterns or discrepancies and presents findings and…
Financial Analyst Specialist,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,"Bachelor’s degree in accounting or the equivalent combination of education, training, or work experience. Gathers and analyzes current data to aid in estimating…"
Practicing Radiologist with Artificial Intelligence Research Program,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,The candidate would join a larger collection of data scientists located throughout Mayo Clinic's three-site research enterprise.
Executive Director - School Police,"Jacksonville, FL 32207 (Southside area)",Duval County Public Schools,"$108,000 - $162,000 a year",3.4,"Education: Master’s degree in law enforcement or criminology from an accredited college or university. Responds to school needs, administrator and principal…"
Know Your Client (KYC) Operator - Analyst,"Jacksonville, FL",Deutsche Bank,,3.8,"Previous relevant experience (includes compliance, financial crimes, operational risk or business process management demonstrated through work experience or…"
Data Engineer,"Jacksonville, FL 32202 (Downtown area)","ACTS, Inc.",,,"Partner with business analysts in understanding and translating business requirements into user stories, requirements, and acceptance criteria in support of…"
Engineer,"Jacksonville, FL 32218 (Oceanway area)",Jacksonville Aviation Authority,"$70,937 - $92,219 a year",4.2,Reviews the work of consulting engineers and architects. 5 years of project and/or construction management experience. Experience with public agency projects.
Oracle Business Analyst II,"Jacksonville, FL",Jacksonville Transportation Authority.,,3.3,Proven skills with SQL and one or more database management systems. HS Diploma or equivalent; a total of 6 Certifications or Accredited College Courses in…
System Analyst,"Jacksonville, FL 32204 (Brooklyn area)",Fidelity National Financial,,3.7,"Experience with MS Power BI, SAP Business Object, WebI and other similar business intelligence technologies. Understanding the business requirements and designs…"
Stock Clerk,"Jacksonville, FL 32212 (Jacksonville Naval Air Station area)",Serco North America,,3.5,"Sort, or weigh incoming articles to verify receipt of items on requisition or invoice. Store articles in bins, on floor or on shelves, according to identifying…"
Product Analyst,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,"Translate business requirements into user stories for developers. Gather and document business requirements, and gain approval of these such requirements."
Workday HRIS Analyst,"Jacksonville, FL",T.Burks & Associates,,,"Maintain data integrity in systems by running queries, analyzing data, and working with the HR team to evaluate gaps."
KYC Analyst - Jacksonville,"Jacksonville, FL",Delta Capita,,,= Escalation to the appropriate teams where information cannot be sourced or provided or where prior exceptions have been granted on existing files.
Financial Analyst I,"Jacksonville, FL 32247 (Spring Park area)",Brightway Insurance,,3.4,"Bachelor is degree in business or the equivalent combination of education, training, or work experience. Process reports after data entry."
Investment Guideline Management - Associate,"Jacksonville, FL",Deutsche Bank,,3.8,Process and research daily alerts through a review of investment management agreements and data from Order Management and accounting systems to determine if…
Instrument Test Engineer,"Jacksonville, FL 32221 (Normandy Estate area)",Baker Hughes,,4.0,Contacts are under guidance and/or geared towards collecting or giving technical information. Bachelor's degree from an accredited university or college (or a…
Claim Analyst,"Jacksonville, FL 32223 (Julington Creek area)",North Florida Medical Services,,,Experience in physician office environment or insurance company in accounts receivables and appeals. CPC obtained within one year of employment if experienced…
Senior Business System Analyst- Procure to Pay,"Jacksonville, FL",Fanatics Inc.,,3.6,Facilitate the collection of diverse data sets from different sources and provide insight into the data based on business needs/requirements.
Associate Clinical Research Coordinator,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,"Collects, abstracts, and enters research data. One year clinical research experience preferred. Core business hours are 7:30 a.m. - 6 p.m."
Sr. Risk Analyst,"Jacksonville, FL 32204 (Brooklyn area)",Fidelity National Financial,,3.7,Direct experience developing programs based on data/technology or risk/compliance within banking or other financial services environment.
"Manager, Competitive Intelligence - Opportunity for Working Remotely Jacksonville, FL","Jacksonville, FL",VMware,,4.0,"Engage industry analysts to ascertain relevant research, scope custom projects, and build RFPs. Develop competitive intelligence, critical insights, and…"
Talent Advisor,"Jacksonville, FL 32256",Ascension,,3.7,Ability to apply business knowledge into practical solutions based on business strategy or organizational changes. Healthcare or agency recruitment preferred.
J&J Technology Leadership Development Program – Class of 2021,"Jacksonville, FL",Johnson & Johnson Family of Companies,,4.2,Experience in a technology or related internship or co-op is preferred. Demonstrate an understanding of business partner needs and manage business partner…
Human Services Planner I,"Jacksonville, FL","City of Jacksonville, FL",,3.9,"At least one year of responsible administrative, professional or technical experience in human services planning, statistical research, program evaluation or…"
Remote - Data Platform Engineer III,"Jacksonville, FL 32256 (Deerwood area)","Availity, LLC.",,,"Tactical data analysis, data requirements gathering / documentation, data mapping, and data modeling. Tactical data analysis, data requirements gathering /…"
Engineer Specialist I,"Jacksonville, FL 32218 (Oceanway area)",The State of Florida,"$37,952 a year",3.5,"Male applicants born on or after October 1, 1962, will not be eligible for hire or promotion unless they are registered with the Selective Services System (SSS)…"
Space Planning Specialist,"Jacksonville, FL 32256 (Swamp area)",Southeastern Grocers,,3.2,"The employee is occasionally required to stand or walk on carpet, tile or concrete Working Conditions: Majority of the time will be spent indoors in a…"
NETSUITE ADMINISTRATOR,"Jacksonville, FL",Swisher International,,3.8,"BS or BA preferred, or equivalent working experience. Develop business requirements, test and deploy customizations, custom objects, new functionality and…"
Netsuite Administrator,"Jacksonville, FL 32206 (Phoenix area)",Swisher International Inc.,,3.8,"BS or BA preferred, or equivalent working experience. Develop business requirements, test and deploy customizations, custom objects, new functionality and…"
INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT,"Naval Air Station Jacksonville, FL",US Department of the Navy,"$108,885 - $141,548 a year",4.3,Certain current or former term or temporary federal employees of a land or base management agency. Your resume must demonstrate at least one year of specialized…
FSE - Boatswain Mate (Contingent),"Jacksonville, FL",VSE Careers,,3.6,"As a field service engineer you will be expected to work under limited supervision, have strong problem-solving skills, work with foreign navies on the…"
Senior GME Program Administrator,"Jacksonville, FL 32209",UF Jacksonville,,4.0,"Ensures data is maintained on all ECFMG, VISA information. The position will report to the Division Administrator or Program Director."
Tableau Administrator,"Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,"Demonstrated experience in working with relational (and/or hierarchical) , big data databases. Experience working with visualization development using data…"
Endowment Analyst,"Jacksonville, FL 32224 (Sans Pareil area)",University of North Florida,"$40,000 a year",4.2,A Master’s degree from a regionally accredited college or university in a directly related area of specialization; or a Bachelor’s degree from a regionally…
Senior Supply Chain Analyst- Open to Remote,"Jacksonville, FL",Medtronic,,3.9,"Collect data to identify root cause of problems. SAP or ERP and BPCS (desirable) experience. Develop metrics that provide data for process measurement,…"
Planogram Analyst I,"Jacksonville, FL 32256 (Swamp area)",Southeastern Grocers,,3.2,"Analyze performance metrics, offer recommendations based on data and revise planograms to capitalize on strengths or address opportunities as necessary."
Loan Administration Analyst - WFH Nationwide,"Jacksonville, FL",Flagstar Bank,,3.5,"Equally comfortable working with people and data. HS Diploma, GED or Foreign Equivalent required. At least 3+ years’ experience working in an environment where…"
Financial Analyst,"Jacksonville, FL",The CORE Institute,,3.2,Knowledge of clinic operations strategic business objectives. Skill in analyzing financial data and preparing appropriate related reports.
Technology Solutions Analyst,"Jacksonville, FL",Allegis Global Solutions,,3.3,"B.S. in Computer Science, Business, or related major or equivalent business experience. Eye for data quality and experience enforcing data governance."
Sr. Manager Data Delivery,"Jacksonville, FL 32099 (Marietta area)",Thermo Fisher Scientific,,3.5,"Manage a large team of developers, business analysts, technical project managers, vendor consulting resources, and the extended team in multiple locations and…"
Pricing Analyst,"Jacksonville, FL 32256 (Swamp area)",Southeastern Grocers,,3.2,Business Admin or related field. Conduct monthly evaluations of held retails and provide detailed analysis of items to review with the business unit to increase…
Process Improvement Analyst,"Jacksonville, FL 32256 (Deerwood Center area)",Crowley,,3.6,Experience with SQL or DAX query languages and use of Tableau or Power BI data visualization software preferred.
Administrative Assistant - 150815,"Mayport, FL",TMMG,,3.0,Operating computerized business systems for the purpose of data entry and mining of business systems for the administration of ship repair and gathering…
Research Protocol Specialist,"Jacksonville, FL 32099 (Marietta area)",Mayo Clinic,,4.1,Minimum three years of experience in a clinical research setting or related field required. SoCRA or ACRP certification preferred.
2021 Research and Development Summer Internship,"Jacksonville, FL",Johnson & Johnson Family of Companies,$21 an hour,4.2,Assignment area and work-site location will be matched to business needs. Proven leadership/participation with campus programs and/or community service…
"Product Support Representative I, FIS University Program","Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,Bachelor’s degree in business or other related field. The Product Support Representative will be the primary business support and impact analyst for global…
Epic Application Analyst II - Ambulatory NOT REMOTE,"Jacksonville, FL 32209",UF Jacksonville,,4.0,"Computerized physician AR, scheduling or other related medical billing/management systems or electronic health record. High School Diploma or GED equivalent."
Entry Level Design Engineer (Roadway & Drainage),"Jacksonville, FL 32256",Osiris 9 Consulting,,,"Bachelor’s Degree in Civil Engineering or closely related major. Use a variety of data sources / standards, Internet, documents, reports, surveys and personal…"
"Analyst, Mergers & Acquisitions","Jacksonville, FL 32225 (Regency area)",Crowley,,3.6,"SUMMARY: Responsible for supporting all parts of the merger and acquisition process by performing market research, data mining, business intelligence, and…"
"Applications Developer - Opportunity for Working Remotely Jacksonville, FL","Jacksonville, FL",VMware,,4.0,"Rethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilities."
Stan/Eval Coordinator,"Jacksonville, FL 32246","Credence Management Solutions, LLC",,4.1,"Update data in PEX, future equivalent systems to PEX, and locally-developed computer database systems as required."
Warehouse Specialist,"Jacksonville, FL 32212 (Jacksonville Naval Air Station area)",Serco North America,,3.5,"Using a HM Tracking System and other Government data systems to access databases for handling, processing, storing, and shipping requirements, and enters…"
Operational Risk Assoc Anlst II - NA CBORC,"Jacksonville, FL",Citi,,3.9,Ability to work under pressure and manage to tight deadlines or unexpected changes in expectations or requirements.
A/R Analyst - Accounts Receivable,"Jacksonville, FL 32224 (Beach Haven area)","Landstar System Holdings, Inc.",,3.7,"One to two years related experience and/or training, or equivalent combination of education and experience. Provide Excel reports to management as required or…"
Product Principal,"Jacksonville, FL",Beeline,,3.1,Proven understanding of business drivers. Deep knowledge of Beeline or other VMS products. Ensure delivery teams are ready to implement new functionality or new…
Oracle Cloud ERP Financials - Senior Business System Analyst,"Jacksonville, FL","City of Jacksonville, FL",,3.9,Plans and conducts JAR and JAD sessions for moderately or highly complex business requests. Develops and/or assist in developing OTBI reports; analyzing data to…
Business Analyst II,"Jacksonville, FL 32216 (Southpoint area)",Mosaic North America,,3.8,"Act as a Business/SME liaison back to the business leadership or IT Staff to influence, manage change, and educate for priority setting to ensure business…"
"Asset Manager - Mid (Blount Island Command, FL)","Jacksonville, FL",Kingfisher Systems,,4.2,Minimum Clearance Requirement: Final or interim Secret required. Ensures developers and configuration system users comply with identification standards.
Waterfront Availability Project Manager,"Mayport, FL",MCKEAN DEFENSE/CABRILLO TECHNOLOGIES,,,"McKean’s engineers, developers, technical staff, programmers, analysts, and program managers identify and deploy new shipboard technologies, integrate…"
Integration Consultant,"Jacksonville, FL",Beeline,,3.1,Familiarity with IT transformation and experience managing business needs and requirements to IT deliverables. Strong analytical and problem-solving skills;
Actuarial Data Analyst,"Jacksonville, FL",Florida Blue,,4.0,"Experience Details: In programming, database management or data validation. Train others regarding data sources, limitation of data and efficient ways to…"
Workforce Capacity Sr. Analyst – Capacity Planning C12,"Jacksonville, FL",Citi,,3.9,Ability to analyze data trends for operational risk and efficiencies; prepare a concise presentation of findings and recommendations to share with business…
"Analyst, Member Experience (Chatbot)","Jacksonville, FL 32237 (San Jose area)",SoFi,,3.2,"Ability to work effectively with product development, engineers, and business team. Content that lead to business value. Help to create/design chatbot flows."
Junior Expense Analyst,"Jacksonville, FL 32207 (Southside area)",Lexicon Relocation,,2.4,"Enter data into expense tracking system. The employee must occasionally lift and/or move up to 10 pounds. Stoop, kneel, crouch or crawl – Under 1/3 Time."
Cloud Call Center Engineer,"Jacksonville, FL 32247 (Spring Park area)",Brightway Insurance,,3.4,Collaborate with network engineers or administrators to ensure that VoIP traffic does not interfere with or hinder network data traffic.
Mental Health Support Specialist,"Jacksonville, FL",Wounded Warrior Project,$21.54 - $24.23 an hour,4.0,Four years of veteran-focused mental health programming or case management. Unequivocal commitment to the highest standards of personal and business ethics and…
Network Engineer I,"Jacksonville, FL",UF Health Shands Hospital,,4.0,"High School Diploma or GED. One to three (1-3) years’ experience in an IT healthcare or technical field. Assist in research, analyze and recommend standards,…"
Business Risk Senior Analyst,"Jacksonville, FL",Citi,,3.9,The CRA DRR Analyst will support reviews of reported customer data as processed via various consumer and commercial/business CRAs covering all Citi lines of…
Enterprise Stability Analyst,"Jacksonville, FL",Citi,,3.9,"O Manage data extracts from multiple data sources, establishing requirements, formats with data providers, routines for monthly data pulls, and improved methods…"
Tax RPA Business Analyst – Senior,"Jacksonville, FL 32202 (Downtown Jacksonville area)",Deloitte,,4.0,"Bachelor’s degree in Computer Science or Business Administration, or relevant educational or professional experience. 2+ years of technology related experience."
Data Engineer Lead,"Jacksonville, FL 32202 (Downtown area)","ACTS, Inc.",,,"Partner with business analysts in understanding and translating business requirements into user stories, requirements, and acceptance criteria in support of…"
SOFTWARE ENGINEER (RESEARCH),"Jacksonville, FL 32256 (Swamp area)",Made In Space,,3.0,Experience working with scientists and engineers across disciplines. The ideal candidate will have experience working with scientists and engineers in the…
AML Special Investigations Unit Investigator – Correspondent Banking - Associate,"Jacksonville, FL",Deutsche Bank,,3.8,"Experience as an AML investigator in a transaction monitoring capacity, or equivalent experience or education."
"Technology Business Consultant, FIS University Program","Jacksonville, FL 32204 (Mixon Town area)",FIS Global,,3.5,Bachelor’s degree in Business or Finance. Deliver and provide a broad spectrum of consulting services throughout project completion ranging from the…
Safety Specialist,"Mayport, FL",Jacobs,,3.9,"30-hour OSHA Construction or GI course, or equivalent training required. BA or BS in Occupational Safety and Health, or other similar technical field plus at…"
