job_title,location,company,salary,rating,summary
Data Engineer Senior,"Columbus, OH",PNC Financial Services Group,,3.6,"Specific duties include: (i) developing, supporting and implementing data solutions for multiple applications in order to meet business objectives and user…"
Business Process Analyst 2 - Temporary/Special Project,"Columbus, OH",State of Ohio Jobs,$33.84 an hour,3.8,"Completion of undergraduate core program in computer science, information systems, or business administration;"
"Applications Developer, Data Engineer","Columbus, OH",Mast Global,,3.7,Scripting experience using Python or R or Perl. This individual will be part of a team to design and build data pipelines into our data platforms that meets…
Business Analyst,"Columbus, OH 43215 (Downtown area)",American Electric Power,,4.0,Coordinate CRM data clean-up efforts and develop business rules and routine processes to ensure accurate and comprehensive data in the system.
Salesforce Business Requirements Analyst,"Columbus, OH 43202 (Clintonville area)",American Chemical Society,,4.0,"Foster close partnerships with Business Technology colleagues and with business application owners, business analysts, and system administrators/coordinators…"
HRIS Business Analyst,"Columbus, OH",Vertiv Co.,"$75,000 - $115,000 a year",3.7,3+ years of experience as a business analyst supporting HR projects and systems. 1 -3 years of experience delivering or supporting Oracle HCM and/or other HR…
Business Systems Analyst Sr,"Columbus, OH",Huntington Bank,,3.6,"Experience with SQL, data mapping and data mining. Interview other systems developers, or vendors, to illuminate project team's understanding of project scope."
Data Analyst III,"Columbus, OH",Buckeye Community Health Plan,,3.2,"Responsible for analytic data needs of the business unit. 4+ years of data analysis or 2+ years of related IT experience, including data warehouse."
Senior Data Engineer,"Columbus, OH",Gathi Analytics,,,"The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data…"
Solutions Consultant (EMEA),"London, OH",AppZen,,,"Identify and resolve critical business issues. Proven background selling enterprise business software. Create compelling demonstrations, presentations and…"
COL - Data Engineer,"Columbus, OH",Daugherty Business Solutions,,3.6,"Experience building data pipelines to connect analytics stacks, client data visualization tools and external data sources. We offer members of Team Daugherty:"
"Data Engineer (SQL Server, Power BI, SSIS, SSRS)","Columbus, OH",Nexient,,3.4,Design and develop enterprise and departmental business intelligence and data warehousing solutions. This data engineer should have exceptional SQL Server…
Data Engineer,"Columbus, OH",CapTech Consulting,,4.0,"Extract data from multiple sources, integrate disparate data into a common data model, and integrate data into a target database, application, or file using…"
Digital Analyst,"Columbus, OH",Iron Pulley,,,Most of your day will be spent doing deep dives into data or transforming data via formulas in spreadsheets. You must be good at spreadsheets.
Financial Analyst Supervisor 20061435,"Franklin County, OH",State of Ohio Jobs,$31.76 an hour,3.8,"Completion of graduate core program in public or business administration, accounting, finance or related field; 18 mos. Work Hours: 8:00 am - 5:00 pm."
BI Data & Visualization Engineer,"Columbus, OH",G&J Pepsi-Cola Bottlers,,3.2,"The position will support our software developers, report developers, data analysts and data scientists on data initiatives and will ensure optimal data…"
Principal Data Scientist,"Columbus, OH",Citizens,,3.4,"This position will collaborate directly with business partners to play a key role in the development and application of models, insights and data intelligence…"
Senior Research Scientist,"Columbus, OH",Pearson,,3.7,"Familiarity with data privacy and ethics considerations associated with human subjects research. Locate, identify and/or extract usable data, both on- and off…"
Data Infrastructure Engineer,"Columbus, OH",Nexient,,3.4,Deploy and maintain data infrastructure solutions such as Redshift or Snowflake in AWS. Maintain critical data flows from source systems to our data stores.
Risk Reporting; Associate,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,Executing the end-to-end reporting and data standards resulting from the Basel Committee on Banking Supervision (BCBS) principles and ensuring the report…
Financial Analyst,"Dublin, OH 43017",IGS Energy,,3.5,Advanced user of MS Excel and Access or similar database system. Participate in and/or lead projects as required.
Lead Competitive Intelligence Analyst,"Columbus, OH",Root Insurance Company,,3.7,"Experience with S&P Market Intelligence tools, Verisk/ISO data, InsurQuote, or other industry databases and tools. Reports to: Director of Product and Pricing."
"Data Engineer (Python, Pyspark, Airflow, AWS)","Columbus, OH",Nexient,,3.4,"O Spark/Pyspark (or Flink). O JavaScript, Java or Scala, a plus. Onsite collaboration (with product managers and other key roles working face-to-face with…"
OTC Middle Office Intmd. Assoc Analyst - B11 - Officer,"Columbus, OH",Citi,,3.9,Xceptor or Calypso experience an advantage. Creating client unique static data in our systems. Bachelor’s Degree/University degree or equivalent experience.
LEAD BUSINESS INTELLIGENCE DEVELOPER,"Columbus, OH",Northwest,,3.8,"Skill in developing data warehouses and data marts. Ability to write SQL statements for relational database management systems like SQL Server, Oracle, or MySQL…"
Research Scientist,"Columbus, OH","Upstart Network, Inc.",,,Our research environment affords team members the opportunity to utilize a variety of statistical and machine learning methods with the freedom and…
Technical Project Manager/Business Analyst - Remote US,"Columbus, OH",Seamless.AI,,5.0,Develop detailed data process flow diagrams. Work with the entire team (engineering/customer success/sales/etc) and customers to resolve any conflicts or…
Senior Regulatory Analyst,"Columbus, OH",State of Ohio Jobs,,3.8,"The Senior Regulatory Analyst must have, from an accredited institution, a bachelor’s degree in business administration, accounting, finance or economics or…"
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Columbus, OH","Columbus, OH",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Transportation Analyst,"West Jefferson, OH 43162",Torrid,,3.6,Recommend streamlined data flows/sharing. Interpret data and analyze results of Operations. Preferred: Bachelor’s Degree or Equivalent work experience.
Analyst,"Columbus, OH",USI Holdings Corporation,,3.0,"Process and manage pension requests (calculations, data inquiries and/or updates, etc.). Understand and analyze participant data records."
Data Architect,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"3+ years of data architecture experience or equivalent. Identify business needs, organize and define data, create and maintain conceptual, logical and physical…"
Data Protection Analyst,"Columbus, OH",Huntington Bank,,3.6,Experience with big data or experience working with data scientist. Counterintelligence investigators or counterintelligence analysts experience with data…
Similac CRM Data Scientist,"Columbus, OH",Abbott Laboratories,,4.0,Excellent business acumen skills including ability to translate analytic findings into business strategies that make sense for the business model.
Automation Test Engineer,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,BS/BA degree or equivalent experience. Proficiency in one or more modern programming languages. Proficiency in one or more modern programming languages such as…
Data Scientist,"Columbus, OH","Upstart Network, Inc.",,,"1+ years' in data science, data analytics or related experience in a business setting. Ability to use data to detect bugs, surprises, and other important…"
Premium Auditor,"Columbus, OH",NEIS Inc.,"$45,000 - $55,000 a year",3.6,"Examine the policyholder's records, gather data to determine correct classifications for business activities and write an effective description of operations."
"Business Analyst (Columbus, OH)","Columbus, OH",Peer Solutions Group,,,Facilitates interactions with agency business/ functional stakeholders to understand business / functional needs. Strong oral and written communication skills.
Engineering Manager,"Columbus, OH",Root Insurance Company,,3.7,"Mentors and grows other engineers. Able to positively influence other engineers, both directly and indirectly. Ruby / Rails backend, RSpec for testing."
Media Administrator,"Columbus, OH",G&J Pepsi-Cola Bottlers,,3.2,"Associate's Degree (two year college or technical school) Preferred, Field of Study: Business Management, Sales or Related Field."
CCB - ED Data Annotation Lead,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"Work closely with external vendors, data scientists and engineers. Lead engagements from understanding the business objective through to data identification,…"
Decision Analyst,"Columbus, OH",Huntington Bank,,3.6,"Identify the source of data and query the database. 2 years of experience in financial services and experience using data manipulation tools such as SAS, SQL,…"
"Technology-Columbus, OH-2021 ReEntry Program","Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,The fellowship placements will be based on both business needs and candidate skill set. The program offers a reintroduction to corporate life for those…
Quality Control Analyst,"Hilliard, OH 43026",Equifax,,3.6,High school diploma or equivalent 4 or more years of business unit related experience. Knowledge of business unit applications is necessary.
Environmental Technician,"Columbus, OH 43204 (Marble Cliff Crossing area)",Stantec,,3.7,GPS data collection and mapping support. ArcGIS online mapping and data collection applications. The ideal candidate will have a bachelor's or master's degree…
Senior Cloud Data Engineer - ETL / Spark / Java,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,Design and code batch data integration using a variety of platforms and tools from open source to proprietary like AbInitio or internal DPL.
Health Services Policy Specialist [OSAM],"Columbus, OH 43215 (Downtown area)",State of Ohio Jobs,$32.11 an hour,3.8,Exp. in health services research &/or health policy analysis; 12 mos. Conducts OSAM research and analysis in accordance with the OSAM research collection…
Healthcare Informatics Analyst - OhioRISE (Health Services Policy Analyst),"Columbus, OH 43215 (Downtown area)",State of Ohio Jobs,$29.16 an hour,3.8,Coordinates access to health care data & reports for staff working within the OhioRISE program; maps data flow and data fields from source systems to data…
Software Engineer II,"Columbus, OH",Root Insurance Company,,3.7,Mentors and coaches more junior engineers. Understands and takes business goals into account when making technical decisions.
Employer Services Analyst,"Hilliard, OH 43026",Equifax,,3.6,"You have experience in maintaining data and spreadsheets and the ability to pick up new systems quickly. You will update the TALX client database (i.e. add-ons,…"
Research Scientist,"Columbus, OH",Pearson,,3.7,"Works closely with other research scientists, data analysts, subject-matter experts, and/or clients/customers in the construction of test forms and the…"
Data Modeler,"Columbus, OH",Accenture,,4.0,Create a taxonomy/data dictionary to communicate data requirements that are important to business stakeholders.
Voice/Data Communications Engineer,"Columbus, OH",Fortis Cyber Solutions,,,Has in-depth knowledge in multiple aspects of telecommunications; and/or internetworking; and/or data systems networking. May perform other duties as required.
Senior Research Scientist,"Columbus, OH",Upstart,,3.6,Programming skills in Python and/or R. Interest in growing in technical and/or people leadership is a plus. Full-stack expertise with all steps of the modeling…
Analyst,"Columbus, OH",USI Holdings Corporation,,3.0,"Process and manage pension requests (calculations, data inquiries and/or updates, etc.). Understand and analyze participant data records."
Data Architect,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"3+ years of data architecture experience or equivalent. Identify business needs, organize and define data, create and maintain conceptual, logical and physical…"
Data Protection Analyst,"Columbus, OH",Huntington Bank,,3.6,Experience with big data or experience working with data scientist. Counterintelligence investigators or counterintelligence analysts experience with data…
Similac CRM Data Scientist,"Columbus, OH",Abbott Laboratories,,4.0,Excellent business acumen skills including ability to translate analytic findings into business strategies that make sense for the business model.
Automation Test Engineer,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,BS/BA degree or equivalent experience. Proficiency in one or more modern programming languages. Proficiency in one or more modern programming languages such as…
Purchasing and Inventory Analyst,"Columbus, OH 43201 (Weinland Park area)",CSC ServiceWorks,,3.1,"Bachelor’s degree in Finance, Accounting, or Business Administration; or 3-5 years related experience and/or training; or equivalent combination of education…"
Research Assistant 1,"Columbus, OH 43201 (Weinland Park area)",The Ohio State University,,4.2,Bachelor's Level Degree or equivalent combination of education and experience with a Major in chemistry or biochemistry.
Data Scientist,"Columbus, OH","Upstart Network, Inc.",,,"1+ years' in data science, data analytics or related experience in a business setting. Ability to use data to detect bugs, surprises, and other important…"
Mendix developer Architect,"Dublin, OH",AceStack LLC,$80 an hour,,Creating Mobile and Web application in Mendix for health case domain client.
Premium Auditor,"Columbus, OH",NEIS Inc.,"$45,000 - $55,000 a year",3.6,"Examine the policyholder's records, gather data to determine correct classifications for business activities and write an effective description of operations."
Supplier Management Analyst 1 - Human Pharmaceuticals,"Dublin, OH","Covetrus, North America",,2.4,Communicates changes and modifications of business requirements to stakeholders. Inputs data from our internal mainframe systems (System 21/AS400) and monitors…
"Business Analyst (Columbus, OH)","Columbus, OH",Peer Solutions Group,,,Facilitates interactions with agency business/ functional stakeholders to understand business / functional needs. Strong oral and written communication skills.
Engineering Manager,"Columbus, OH",Root Insurance Company,,3.7,"Mentors and grows other engineers. Able to positively influence other engineers, both directly and indirectly. Ruby / Rails backend, RSpec for testing."
Media Administrator,"Columbus, OH",G&J Pepsi-Cola Bottlers,,3.2,"Associate's Degree (two year college or technical school) Preferred, Field of Study: Business Management, Sales or Related Field."
CCB - ED Data Annotation Lead,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"Work closely with external vendors, data scientists and engineers. Lead engagements from understanding the business objective through to data identification,…"
"Program Director - Analytics, Automation, and AI","Dublin, OH 43017",Cardinal Health,,3.5,"Acting as Program leader, facilitate discussions and partner with IT, business and vendor teams in implementing multiple initiatives."
Quality Control Analyst,"Hilliard, OH 43026",Equifax,,3.6,High school diploma or equivalent 4 or more years of business unit related experience. Knowledge of business unit applications is necessary.
Environmental Technician,"Columbus, OH 43204 (Marble Cliff Crossing area)",Stantec,,3.7,GPS data collection and mapping support. ArcGIS online mapping and data collection applications. The ideal candidate will have a bachelor's or master's degree…
Senior Cloud Data Engineer - ETL / Spark / Java,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,Design and code batch data integration using a variety of platforms and tools from open source to proprietary like AbInitio or internal DPL.
Software Engineer - SAP Master Data Governance,"Dublin, OH 43017",Cardinal Health,,3.5,Experience in MM data model is Mandatory. Working knowledge of two or more technologies preferred. Bachelors Degree in related field or equivalent work…
Mechanical Engineering Intern,"Columbus, OH (Northmoor area)",Ecosystem,,,"Interest in building mechanics, energy performance, and data analysis. Collaborate with the Construction Engineer during the implementation of energy…"
Health Services Policy Specialist [OSAM],"Columbus, OH 43215 (Downtown area)",State of Ohio Jobs,$32.11 an hour,3.8,Exp. in health services research &/or health policy analysis; 12 mos. Conducts OSAM research and analysis in accordance with the OSAM research collection…
Healthcare Informatics Analyst - OhioRISE (Health Services Policy Analyst),"Columbus, OH 43215 (Downtown area)",State of Ohio Jobs,$29.16 an hour,3.8,Coordinates access to health care data & reports for staff working within the OhioRISE program; maps data flow and data fields from source systems to data…
Software Engineer II,"Columbus, OH",Root Insurance Company,,3.7,Mentors and coaches more junior engineers. Understands and takes business goals into account when making technical decisions.
Employer Services Analyst,"Hilliard, OH 43026",Equifax,,3.6,"You have experience in maintaining data and spreadsheets and the ability to pick up new systems quickly. You will update the TALX client database (i.e. add-ons,…"
Research Scientist,"Columbus, OH",Pearson,,3.7,"Works closely with other research scientists, data analysts, subject-matter experts, and/or clients/customers in the construction of test forms and the…"
Data Modeler,"Columbus, OH",Accenture,,4.0,Create a taxonomy/data dictionary to communicate data requirements that are important to business stakeholders.
Data Management Engineer,"Columbus, OH 43202 (Clintonville area)",American Chemical Society,,4.0,"Experience analyzing data profiling, data mining, data cleansing, data content, scrubbing data, and translating data via rules from one database to another."
Voice/Data Communications Engineer,"Columbus, OH",Fortis Cyber Solutions,,,Has in-depth knowledge in multiple aspects of telecommunications; and/or internetworking; and/or data systems networking. May perform other duties as required.
Senior Research Scientist,"Columbus, OH",Upstart,,3.6,Programming skills in Python and/or R. Interest in growing in technical and/or people leadership is a plus. Full-stack expertise with all steps of the modeling…
Senior Research Scientist,"Columbus, OH","Upstart Network, Inc.",,,Programming skills in Python and/or R. Interest in growing in technical and/or people leadership is a plus. Full-stack expertise with all steps of the modeling…
Advisory Services - Business Intelligence & Analytics Senior Consultant Data Engineer,"Columbus, OH",Avaap,,3.4,"Create data tools for analytics and data scientist team members. Assemble large, complex data sets that meet business requirements."
"Consultant, Business Intelligence (Business Optimization)","Dublin, OH 43017",Cardinal Health,,3.5,"Business acumen (strong understanding of how business operates, and how to harness data and analytics to meet business needs)."
Business Analyst (with MEDICAID),"Columbus, OH",Concinnate Partners,,,Mentor and coach junior business analysts. Bachelor’s Degree or equivalent experience. A minimum of 5 years Medicaid (MMIS) or Healthcare payer background is…
Actuarial Analyst II,"Columbus, OH 43206 (Brewery District (including Whittier Peninsula) area)",Grange Insurance Company,,3.7,"Collect and analyze data with minimal supervision. Proficiency with internal data, tools and processes. With appropriate supervision, apply core actuarial…"
"Associate Scientist Product Development - Nutrition - Columbus, OH","Columbus, OH",Abbott Laboratories,,4.0,"Proficient in data manipulation, analysis and interpretation and use of tools such as MS-Excel to develop or troubleshoot formulation target requirements…"
Senior Budget Analyst - PN 20013868,"Columbus, OH",State of Ohio Jobs,$27.15 an hour,3.8,"Undergraduate or advanced degree in accounting, public finance, public administration, or business administration. Experience working with OAKS FIN and BI."
Identity Management Specialist,"Columbus, OH",Root Insurance Company,,3.7,CompTIA Security+ certificates or other certifying agencies strongly preferred. Support and maintain SaaS and enterprise-wide applications associated with the…
Big Data Engineer Lead - AWS,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"BS/BA degree or equivalent experience. Experience in profiling, debugging data on complex distributed systems. It's time to find out."
"Sr Statistical Analyst I (R&D) - Nutrition - Columbus, OH","Columbus, OH",Abbott Laboratories,,4.0,"Ensures the accuracy and consistency of data flow from case report forms (CRFs) and database definitions, through to specifications for analysis datasets."
Director of Data Science,"Columbus, OH",Root Insurance Company,,3.7,Lead and grow a team of data scientists. Knowledge of data science technical stacks. Identify opportunities to impact Root’s products with data science…
Sr. Reliability Engineer,"Columbus, OH",I-care Group,,,"As a part of the PM Pillar, the Reliability Engineer will identify and manage asset reliability risks that could adversely affect plant or business operations."
Stan/Eval Coordinator,"Springfield, OH 45502","Credence Management Solutions, LLC",,4.1,"Update data in PEX, future equivalent systems to PEX, and locally-developed computer database systems as required."
Forensic Scientist III (Vacancy),"Columbus, OH 43215 (Downtown area)",City of Columbus,$36.51 - $56.99 an hour,4.1,Special Note: The 12 (twelve) semesters or equivalent credit hours shall include at least one graduate-level course registering three or more semester or…
Associate Software Engineer,"Columbus, OH",Webgain Technology,,,"More than half of the professional technical staff have Masters or Doctoral degrees in Computer Science, Engineering, Math, or related sciences."
Regulatory Analyst Senior,"Columbus, OH 43215 (Downtown area)",State Auto Insurance Companies,,3.1,"Work with actuarial staff and product to develop or obtain supporting data for the filing submission. Four year undergraduate degree, associate degree or…"
Corporate Finance: Financial Information Reporting Services - Finance Operations - Associate,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"4 - 5 years experience in a financial analysis, business analyst, or other operations role. Data Sourcing: Interaction with data provider surrounding SLA…"
"Associate Application Engineer, Thermal","Columbus, OH",Vertiv Co.,,3.7,"BA or BS or equivalent work experience. Commercial or relevant industrial experience preferred. Individuals with temporary visas such as E, F-1, H-1, H-2, L, B,…"
Research Scientist,"Columbus, OH",Upstart,,3.6,Our research environment affords team members the opportunity to utilize a variety of statistical and machine learning methods with the freedom and…
Financial Analyst,"Columbus, OH",Astute,,,Ensures data quality and integrity. Proactively analyze and review business performance with management. Has a great understanding of business practices in the…
Middle Office Intmd. Assoc Analyst - B11-Officer,"Columbus, OH",Citi,,3.9,"Keeps abreast of Citi’s operational processes and best practices in business strategy, using such knowledge to recommend improved business solutions."
Strategic Planner,"Columbus, OH",Vertiv Co.,,3.7,"Bachelor’s Degree or higher in a field related to technology, engineering, and/or business. The Strategic Planner is responsible for collecting market…"
Advanced Manufacturing Engineer II,"London, OH 43140",Honeywell,,3.7,"Analyze data and prepare reports. Lean manufacturing experience, certification in Green Belt or Black Belt a plus. Collaborate with various functional teams."
Sr. Data Warehouse Developer,"Columbus, OH 43215 (Grandview South area)","Highlights for Children, Inc.",,,"Primary database and data transformation design and development responsibilities. Design and develop data transformation solutions, with expertise in ETL, data…"
React Staff Software Engineer,"Columbus, OH",Root Insurance Company,,3.7,Mentors and grows the engineers around them. Internalizes business goals in their technical decision making. They work across multiple teams of engineers to set…
Director of Engineering,"Columbus, OH",Root Insurance Company,,3.7,Can effectively manage teams ranging in size from 50 to 100+ engineers. Strong communicator and past success working cross-functionally in partnerships with…
Salesforce Administrator - Remote US,"Columbus, OH",Seamless.AI,,5.0,Strong business process and analytical skills. Bachelor’s Degree in a Technical Discipline or equivalent work experience.
Fund Accounting Assoc Analyst2 - Officer - B10,"Columbus, OH",Citi,,3.9,Experience in business related area. Assist in distributing fund data to internal and external business partners as well as coordinate and review offshore…
SAP Basis Administrator,"Columbus, OH",Mast Global,,3.7,"Define and deploy database performance optimization practices and standards. Bachelor's degree in Computer Science, Electronics Engineering, or related field."
Senior Data Engineer,"Columbus, OH","Upstart Network, Inc.",,,"Expertise building real-time or batch data pipelines using Spark, Flink or other open source frameworks. Design data models for optimal storage and retrieval,…"
Sr. Voice Infrastructure Engineer,"Columbus, OH","JPMorgan Chase Bank, N.A.",,3.9,"BS in Computer Science, Electrical Engineering, Computer Engineering or related field or equivalent experience. Voice gateway development and management."
Sales Tool Administrator,"Dublin, OH 43017",Cardinal Health,,3.5,Creates business analytics and reporting by synthesizing information from multiple sources of data. Monitors data quality and enforces data entry standards in…
Expense Senior Analyst,"Columbus, OH 43201 (Weinland Park area)",The Ohio State University,,4.2,Experience working in a business procurement and expense environment; higher education or public sector experience; familiarity with Ohio State's procurement…
"Analyst, Inside Sales Rep - Pharmaceuticals","Dublin, OH 43017",Cardinal Health,,3.5,"Participate in projects and other initiatives inside and/or outside of the assigned area, department or business unit, as needed."
Director of Product,"Columbus, OH",Root Insurance Company,,3.7,"You’ll leverage data from disparate sources, the talent and insights of your product team as well as designers and engineers working across multiple projects in…"
Implementation Analyst,"Columbus, OH 43228 (Golfview Woods area)",Strategic Insurance Software LLC,,3.7,Must demonstrate effective time management and prioritization of work to meet business goals. Strategic Insurance Software (SIS) (www.sispartnerplatform.com) a…
Senior Stock Plan Administrator,"Columbus, OH",Root Insurance Company,,3.7,"Maintain the equity database integrity and ensure accuracy of record keeping. Perform monthly, quarterly and annual reconciliation of records between equity…"
Sr. Research Associate - PDG,"Columbus, OH 43201 (Weinland Park area)",The Ohio State University,"$50,000 - $60,000 a year",4.2,Required: Master’s level degree in the social sciences or related fields such as law or policy. Skilled in the application and implementation of quantitative…
Test Engineer,"Columbus, OH",Vertiv Co.,,3.7,"Ability to configure data acquisition systems. Individuals with temporary visas such as E, F-1, H-1, H-2, L, B, J, or TN or who need sponsorship for work…"
"Actuary, Pricing R&D","Columbus, OH",Root Insurance Company,,3.7,Build data processing pipelines to quickly iterate on research ideas and put them into production. Leverage internal and external data sources to engineer novel…
Intern Software Engineer (Summer 2021),"Columbus, OH",Veeva Systems,,4.0,"Bachelor's Degree in Computer Science, Engineering or Physics with a 3.0 GPA or higher. Graduation date must be summer 2022 or earlier, if in University."
