job_title,location,company,salary,rating,summary
Business Intelligence Developer,"Atlanta, GA 30339",Eagles Landing Family Practice,,3.1,"Your primary focus will be understanding business questions/needs and conducting various ETL tasks, Visualizations, and data analysis to support decision making…"
Business Intelligence Developer,"Atlanta, GA 30339",Eagles Landing Family Practice,,3.1,"Your primary focus will be understanding business questions/needs and conducting various ETL tasks, Visualizations, and data analysis to support decision making…"
Data Analyst/Data Scientist,"Atlanta, GA",Vanderlande Industries,,3.6,"Previous experience in a data analyst or business analyst role. Ability to extract, validate and analyze data from business systems."
Data Engineer,"Atlanta, GA 30326 (North Buckhead area)",Slalom Consulting,,3.7,Implementing data lakes as streaming platforms using the latest cloud and big data technologies. Architecting data platforms to support our clients helping them…
Support Services Specialist,"Atlanta, GA 30303 (Downtown area)",US Department of Labor,"$46,023 - $73,182 a year",4.0,"Management analyst or technician or other work that included study, analysis, or evaluation leading to the development or improvement of managerial or…"
Business Analyst (Data Analytics),"Alpharetta, GA",Siemens,,4.0,"Perform data modeling, data warehousing and database query languages. Using data modeling, data warehousing and database query languages."
Supply Chain Analyst,"Atlanta, GA 30313 (Downtown area)",The Coca-Cola Company,,3.9,"Managing data to provide key insights for the supply chain of ingredients, which includes annual negotiations."
Data Engineer- GCP,"Atlanta, GA 30312 (Grant Park area)",CA-One Tech Cloud Inc,$50 - $55 an hour,,"Minimum 1 year of experience integrating GCP or 3rd party KMS, HSM with GCP data services for building secure data solutions. Job Types: Full-time, Contract."
FIS Business Data Analyst II,"Atlanta, GA 30338",Southeastern Data Cooperative,,2.6,"Supports customers in the data analysis process with data acquisition, preparation, and presentation. May customize customer use of database systems by writing…"
"Data Analyst, Junior","Atlanta, GA 30303 (Downtown area)",Booz Allen Hamilton,,3.9,"Experience with data analysis, data mining, statistics, or graph algorithms in an academic or internship environments. Ability to obtain a security clearance."
Sr. Business Analyst,"Atlanta, GA",Pegasys Information Technologies,$65 - $70 an hour,,BA experience in data projects preferred. Business analyst: 9 years (Preferred). Calabrio or Teleopti: 2 years (Preferred). 8-10 years of IT experience.
Business Analyst I (2021-1337),"Atlanta, GA 30328",Atrium Works LLC,,,"Performs research and fact-finding to determine business requirements for development of end-user programs, operational procedures and support."
Sales Data Analyst,"Alpharetta, GA 30022",Foxit Software Inc.,"Up to $50,000 a year",,"Identify, analyze, and interpret trends or patterns in complex data sets. Seek to understand the true business problems and opportunities behind project…"
Business Analyst,,"CGI Group, Inc.",$70 - $80 an hour,3.6,You will have the business knowledge and perspective of a particular business and the IT needs of that business unit. Able to work under tight deadlines.
Business Analyst,"Atlanta, GA",Wiverse,$28 an hour,3.7,"Conducts business impact analyses and validation studies and market research through all stages: concept formulation, definition of metrics, determination of…"
Behavior Data Analyst - Marcus Autism Center - Behavioral Analysis Core,"Atlanta, GA 30329",Children's Healthcare of Atlanta,,4.2,Calculates reliability coefficients and summarizes reliability data of various direct observation data collection systems.
Intelligence Research Specialist,"Atlanta, GA 30303 (Five Points area)",gTANGIBLE Corporation,,,Storing and retrieving intelligence data using computers. The ability to analyze and evaluate raw data in a geographical or functional area of expertise to…
IT Business Analyst,"Atlanta, GA",Hierarch Soft Technologies Inc,$43 - $45 an hour,,"Collecting and analyzing data for potential business expansion. General knowledge of data storage and data analysis solutions. Excel – high level, Pivot Tables."
Business Analyst,"Morrow, GA 30260",Chime Solutions,,3.0,Apply or create the appropriate tools to effectively understand and manage the business. Bachelor’s Degree or 5 years related experience.
Software Engineer/Data Scientist,"Atlanta, GA 30339",General Electric,,4.0,"Uses data or factual evidence to influence. Collaborate with system engineers, frontend developers and software developers to implement solutions that are…"
Business Info Developer Consultant,"Atlanta, GA",Anthem,,3.7,Develops and supports complex data warehouse-related applications for business areas requiring design and implementation of database tables.
Data Scientist,"Atlanta, GA",Mailchimp,,4.5,Experience in database systems (SQL or NoSQL). You have 2+ years experience working on data science projects or applications.
Financial Analyst I,"Atlanta, GA",Turner,,4.0,The Financial Analyst I role will support the WarnerMedia Studios business. The well-qualified candidate will have an undergraduate finance or accounting degree…
Business Analyst,"Atlanta, GA 30328",Earthlink,"$40,000 a year",3.6,Identify trends in data and develop analytics tools and solutions to aid business decision making. You will interact heavily with data as well as functional…
BUSINESS ANALYST,"Atlanta, GA 30309 (Midtown area)",THE ALEXANDER GROUP INC,,,"Good business acumen and awareness of business trends. Coursework in business administration, finance or economics is a strong plus."
Care Business Intelligence Analyst,"Atlanta, GA",Instacart,,2.9,"2 - 4 years of experience in data analysis, data science, business intelligence, or similar roles. Experience in programming, especially with data science and…"
Business Intelligence Engineer,"Lithia Springs, GA 30122",XPO Logistics,,3.2,Understanding of data warehouse concepts and using logical data models to document and explain business objectives. 1 year of related work experience.
Director of Data Insights & Business Intelligence,"Atlanta, GA 30346",Tegra,,2.7,"Strong technical knowledge of current data management trends, including a focus on data analytics or machine learning."
Data Scientist,"Alpharetta, GA",Renew Financial,,3.3,"Ability to manage, create and clean data pipelines, bring together disparate data sets to help generate latent insights. Experience in a startup environment."
Entry Level Data Engineer: 2021 (Watson Advertising & Weather),"Brookhaven, GA",IBM,,3.9,"Work with data scientists, business stakeholders, and team members to design, build, and operational strategic analytic objectives."
Data Scientist,"Atlanta, GA 30328",Inspire Brands,,3.0,Implement new statistical or other mathematical methodologies as needed for specific models or analysis. Research and develop statistical learning models for…
Entry Level Data Engineer: 2021 (Watson Advertising & Weather),"Brookhaven, GA",IBM,,3.9,"Work with data scientists, business stakeholders, and team members to design, build, and operational strategic analytic objectives."
Data Scientist,"Atlanta, GA 30328",Inspire Brands,,3.0,Implement new statistical or other mathematical methodologies as needed for specific models or analysis. Research and develop statistical learning models for…
Data Scientist,"Atlanta, GA 30328",Daimler,,4.1,"He or she performs data acquisition, data preparation, data cleansing, data modeling, analysis and visualization of large and varied data sources to foster data…"
Data Analyst - Sales,"Alpharetta, GA 30022",Foxit Software,,3.5,"Identify, analyze, and interpret trends or patterns in complex data sets. Interpret and prepare reports summarizing this data. 2+ years related work experience."
Equity Policy Analyst,"Atlanta, GA 30303 (Downtown area)",Atlanta Public Schools,"$60,369 - $86,518 a year",3.6,"Personal protective equipment provided or required. Bachelor's degree from an accredited college or university, with a concentration in education, public…"
Data Analyst Intern,"Atlanta, GA 30324 (Buckhead area)","Rollins, Inc.",,3.1,"Bachelors or better in Finance or related field. Mines data, performs statistical analyses and predictive modeling."
Behavioral Scientist,"Atlanta, GA 30329",Centers for Disease Control and Prevention,"$114,717 - $149,129 a year",4.2,Applicant must have a degree: behavioral or social science; or related disciplines appropriate to the position.
"Intern (Associate Market Analyst, Business Development)","Atlanta, GA",Pearson,$20 an hour,3.7,Perform market research and analysis. Evaluate costs and benefits of multiple actions and/or solutions and provide data-driven recommendations.
Business Analyst,"Atlanta, GA 30309 (Brookwood area)",GovStrive LLC,,,"As a member of the Consulting team, the Business Analyst will support projects and workstreams that help organizations manage and improve their business…"
"Customer Master Data Analyst - Duluth, GA","Duluth, GA 30096",WestRock,,3.2,"Update invoicing data in legacy systems. Process requests to update AP contact data. Review Dunning letter failures and update contact data where necessary,…"
"Data Engineer, Square for Retail","Atlanta, GA",Square,,3.6,5+ years of data engineer experience in a successful data engineering or business intelligence team with expert knowledge of data warehouse architecture and…
Data Analyst,"Norcross, GA 30093",White Cap,,3.8,Works with Database Administrator and developers to correct data violations. Establishes data profiling and preventative procedures to improve data quality.
"Senior Financial Analyst, Business Partner","Atlanta, GA",Pearson,,3.7,Responsible for financial business partnering activities in support of the school operations and services organizations in the Online & Blended Learning…
"Data Analyst, Senior","Atlanta, GA 30303 (Downtown area)",Atlanta Regional Commission,"$53,828 - $91,507 a year",4.4,This work will also include collecting and processing various spatial data and conducting data or modeling result analysis and related statistical analysis.
Foundation Data Administrator - Raiser's Edge,"Atlanta, GA 30329",Children's Healthcare of Atlanta,,4.2,1 year of experience in non-profit fundraising and/or database management. Sitting - Constantly (activity or condition exists 2/3 or more of time).
Data Analyst,"Norcross, GA 30093",White Cap,,3.8,Works with Database Administrator and developers to correct data violations. Establishes data profiling and preventative procedures to improve data quality.
"Senior Financial Analyst, Business Partner","Atlanta, GA",Pearson,,3.7,Responsible for financial business partnering activities in support of the school operations and services organizations in the Online & Blended Learning…
"Data Analyst, Senior","Atlanta, GA 30303 (Downtown area)",Atlanta Regional Commission,"$53,828 - $91,507 a year",4.4,This work will also include collecting and processing various spatial data and conducting data or modeling result analysis and related statistical analysis.
Foundation Data Administrator - Raiser's Edge,"Atlanta, GA 30329",Children's Healthcare of Atlanta,,4.2,1 year of experience in non-profit fundraising and/or database management. Sitting - Constantly (activity or condition exists 2/3 or more of time).
Research Analyst,"Atlanta, GA 30329",P3S Corporation,,3.8,"Maintain experimental plans, data and results in hardcopy or and/or electronic formats approved by laboratory. Submit reports on work performed."
Data Analyst Nursing,"Atlanta, GA 30303 (Downtown area)",Grady Health System,,4.0,"Three (3) or more years job related experience including one (1) or more years project management or data management (Excel, Access)."
Market & Competitive Intelligence Analyst,"Atlanta, GA 30308 (Midtown area)",Honeywell,,3.7,"2 + years of demonstrated experience with qualitative and quantitative market research skills, including but not limited to data analysis, competitive…"
Real Estate Data & Reporting Analyst,"Atlanta, GA",Lafayette RE LLC,"From $50,000 a year",,Develop and maintain a working knowledge of the property management business and markets from a data perspective to ensure data integrity.
Health Scientist,"Atlanta, GA 30329",Centers for Disease Control and Prevention,"$114,717 - $149,129 a year",4.2,"The incumbent serves as a scientific expert and advisor for the planning, design, implementation, and analysis of data related to scientific research and health…"
Azure Data Engineer,"Atlanta, GA",PK,,3.7,"Knowledge of data visualization best practices. Ability to write scripts to transform data. Establish data visualization standards, guidelines and governance…"
Business Analyst ( Airline Experience),"Atlanta, GA",Shorewise Consulting,,,"Airline revenue Management or reservation domain experience will be plus. Fulfill BA work assigned, and provide feedback to resource managers and/or program…"
"Data Scientist, Growth","Atlanta, GA",Square,,3.6,"3+ years of analytics and data science experience or equivalent. We’re a passionate team of hackers, engineers, statisticians, and optimizers who are…"
"Data Analyst II, Clinic Administration","Atlanta, GA 30322",Emory,,3.9,"Ensure best data governance practices are maintained; and Management of one or more data reporting processes. Creates, manages and maintains database records;"
FP&A/Business Analyst,"Atlanta, GA 30339",Chainalytics,,3.9,"A bachelor's degree in Finance, Accounting, or equivalent. Serve as CRM system administrator, including user management/training; notification management;…"
Database Administrator/Developer,"Norcross, GA 30071",EasyCare,,4.0,Willingness to learn database management tools currently used to support APCO’s database environment. Maintain and manage development and production support…
Business Support Analyst Spv,"Atlanta, GA","Vocational Rehabilitation Agency, Georgia - GVRA",,,Bachelor's degree in business or related field from an accredited college or university AND Six years of experience related to area of assignment.
Marketing Data Analyst,"Atlanta, GA 30309 (Midtown area)",Stripe Theory,,,"Development and implementation of data analyses, data collection systems and other strategies that optimize statistical efficiency and quality."
"Junior Python Developer, Analyst","Atlanta, GA",BlackRock,,3.8,"Beginner or Junior experience using Python or Java. Our engineers design and build large scale data storage, computation and distribution systems."
Data Analyst,"Atlanta, GA 30346",Internap Holding LLC,,,Bachelor’s degree in sales or business-related field or the equivalent in work experience. Manage Salesforce data quality and data hygiene process.
Professional Business Analyst,"Tucker, GA 30084",Gainwell Technologies,,,"Two or more years of MMIS experience or Business Analysis Experience and/or Testing. Bachelor's degree in business administration, information systems, or…"
Data Analyst,"Atlanta, GA 30345",Bizzell Group,,4.5,Candidate will check the quality of data from data sources in use and perform quality control checks of the data and research results throughout the course of…
Data Engineer,"Atlanta, GA",BriteCore Intuitive Web Solutions,,,"Assemble large, complex data sets that meet business requirements. Build and optimize ‘big data’ data pipelines, architectures, and data sets."
Data Analyst Intern,"Alpharetta, GA",HI-REZ STUDIOS,,3.4,"Translate business and game questions into database and business software queries, and provide actionable insights from the results."
Business Analyst,"Atlanta, GA 30301 (Buckhead area)",CodeScience,,,"Support the design efforts by documenting suggested data models, technical process flows, integration specifications. Identify changes to project scope."
Sales Research Analyst,"Atlanta, GA",iSN Global Solutions,,,Understand the tools to research the data and also capture the data. Excellent web research acumen and interest. Keep adding to the sources of information.
Data Engineer,"Atlanta, GA",Codoxo,,,"Experience processing medical claims or related health care data. Bachelor or master's degree in Computer Science, Engineering or related field."
Software Engineer (Data),"Alpharetta, GA 30022",Qverge,,,Requirements: MS or foreign equivalent in Computer Science or Information Technology or Information Systems or Related and 6 months experience in database…
Data Analyst (ATL),"Atlanta, GA",AuditBoard,,,SaaS or Technology experience preferred. Bachelor's degree or commensurate combination of education and experience. Ability to build Macros will be a plus.
Senior Research Analyst,"Atlanta, GA 30317 (Kirkwood area)",Southern Poverty Law Center,,4.1,"Collects, enters and maintains data from various sources, and ensures data integrity; Demonstrated qualitative research training and experience;"
Epic Business Intelligence Developer,"Atlanta, GA 30329",Emory,,3.9,"Experience with business intelligence tools: Microsoft BI stack, SAP Business Objects, Qlikview, Spotfire, Tableau, or Crystal Reports."
Software Engineer (Data),"Alpharetta, GA 30022",Qverge,,,Requirements: MS or foreign equivalent in Computer Science or Information Technology or Information Systems or Related and 6 months experience in database…
Data Analyst (ATL),"Atlanta, GA",AuditBoard,,,SaaS or Technology experience preferred. Bachelor's degree or commensurate combination of education and experience. Ability to build Macros will be a plus.
Senior Research Analyst,"Atlanta, GA 30317 (Kirkwood area)",Southern Poverty Law Center,,4.1,"Collects, enters and maintains data from various sources, and ensures data integrity; Demonstrated qualitative research training and experience;"
Epic Business Intelligence Developer,"Atlanta, GA 30329",Emory,,3.9,"Experience with business intelligence tools: Microsoft BI stack, SAP Business Objects, Qlikview, Spotfire, Tableau, or Crystal Reports."
Data Analyst II,"Decatur, GA 30030 (Downtown area)",Emory,,3.9,"Management of one or more data reporting processes. Uses statistical and/or data management software packages to clean and analyze data, create new metrics, and…"
Data Analyst,"Atlanta, GA 30339",IDology,,2.3,"2+ years of data analytics experience including data models, data mining, and the data visualization tool Tableau (or s similar tool)."
RISK ANALYST,"Fulton County, GA","Fulton County, GA","$44,087 - $66,131 a year",3.7,"Prepares or completes various forms, reports, correspondence, and other documentation, including property damage reports and bodily injury reports; compiles…"
Software Engineer - Data Science,"Atlanta, GA 30308 (Old Fourth Ward area)",Airbus Americas,"$70,000 - $90,000 a year",4.2,"Required Skills and/or Experience. Familiarity in at least one relational database system (Postgres, MySQL, or Oracle, etc.)."
DATA ENGINEER (SNOWFLAKE) - ONLY GC / USC,"Atlanta, GA",DATEC,,3.9,Should be able to configure pipelines to ingest data from data sources to the data platform. Should be able to configure pipelines to ingest and process data…
RISK ANALYST,"Atlanta, GA",Fulton County Government,"$44,087 - $66,131 a year",3.7,"Prepares or completes various forms, reports, correspondence, and other documentation, including property damage reports and bodily injury reports; compiles…"
Educational Sales Coordinator (Work from Home),,Varsity Tutors,$18 an hour,3.9,"Complete transactions and or schedule a follow-up conversations with prospective clients. Remote Position, fully work from home (or wherever you like!)."
Data Analyst,"Atlanta, GA 30303 (Downtown area)",United Way Of Greater Atlanta,,4.2,"Bachelor's degree in computer science, data analytics, or related field. Wrangle data from primary and secondary data sources for analysis and visualization."
Bus Intelligence Analyst I,"Atlanta, GA 30303 (Downtown area)",Grady Health System,,4.0,"Communicate with internal clients in order to understand business processes, gather requirements, and coordinate ongoing iterative development that provides BI…"
Business Analyst,"Atlanta, GA",Advithri Technologies,"$57,990 - $131,371 a year",,Analyze data to determine the root cause of any issue and communicate with business and technical team as. Understand customer business processes and document…
IT Business Analyst,"Atlanta, GA 30334 (Adair Park area)",ePATHUSA Inc,$50 an hour,,"Analyze data to determine the root cause of any issue and communicate with business and technical team as needed. This is a contract position in Atlanta, GA."
Bus Intelligence Analyst I,"Atlanta, GA 30303 (Downtown area)",Grady Health System,,4.0,"Communicate with internal clients in order to understand business processes, gather requirements, and coordinate ongoing iterative development that provides BI…"
Sr Strategic Business Analyst,,Piedmont Healthcare,,3.8,"Bachelor’s degree in healthcare administration, business or related field. Experience in a healthcare organization or a healthcare consulting practice involving…"
Business Analyst,"Atlanta, GA",Advithri Technologies,"$57,990 - $131,371 a year",,Analyze data to determine the root cause of any issue and communicate with business and technical team as. Understand customer business processes and document…
IT Business Analyst,"Atlanta, GA 30334 (Adair Park area)",ePATHUSA Inc,$50 an hour,,"Analyze data to determine the root cause of any issue and communicate with business and technical team as needed. This is a contract position in Atlanta, GA."
SQL Data Migration Engineer,"Atlanta, GA 30326 (Buckhead area)",Rev.io,,,Involved in the database testing and will actively participate in workflows involving business intelligence and reporting.
Senior Business Intelligence Analyst (Claims),"Atlanta, GA 30328",Hiscox Insurance,"$90,000 - $115,000 a year",,"Create data views and own data quality. This role is a mix of data science, engineering and business analytics. Partner with business to solve problems."
Data Engineer,"Atlanta, GA","Cotiviti, Inc.",,3.2,Identify data requirements to integrate new data sources. Perform technical analytics to confirm data integration meets or exceeds defined expectations.
New Business Intake Analyst,"Atlanta, GA 30309 (Midtown area)",Alston & Bird LLP,,4.3,Perform database research to facilitate processing of change requests. Prior new business intake or conflicts experience in a law firm environment preferred.
Business Systems Analyst (BSA),"Atlanta, GA",Salesforce,,4.3,Bachelor’s degree or industry equivalent. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement…
Monitoring Engineer Data migration splunk(w2 only),"Alpharetta, GA",Infolob,$70 an hour,,Work experience should indicate previous experience in at least 2 of the following areas. A successful candidate will have excellent analytical and problem…
"Associate Brand Manager, Sparkling Flavors",,The Coca-Cola Company,,3.9,Related Work Experience: internships or work experience in business – particularly in CPG – a plus. Track brand and project performance through data analysis by…
Consultant Database Analyst,"Atlanta, GA 30309 (Midtown area)",Invesco,,4.0,"In addition to product specific data, the role will support the quantitative data collection and redistribution process of firm level data for marketing and…"
Business Analyst,"Alpharetta, GA",Scientific Games,,3.5,Integrates data from multiple sources to produce requested or required data elements. Display a high level of emotional and business intelligence as well as…
Data Analytics and Wrangling Analyst,"Alpharetta, GA 30005",Equifax,,3.6,"Work as a member of the Data and Analytics team within Global Consumer Solutions with strong experience in data management, keying and linking, data handling…"
Business Analyst,"Tucker, GA 30084",Oglethorpe Power Corp.,,4.6,"Education: Bachelor’s degree in business, accounting, finance or similar discipline. Preparing monthly invoices and data documentation."
Operations Research Analyst,"Norcross, GA 30092",Quanta Systems,,3.0,"EDUCATION: Bachelors or equivalent foreign degree with Operations Research, Mathematics, Computer/Management Science or any Engineering major."
Test & Evaluation Data Analyst / Engineer (Entry Level) -- ELSYS,"Atlanta, GA",Georgia Tech Research Institute,,4.2,"Experience as a co-op, intern, GRA, or student assistant in similar domain and functions related to telemetry, flight test data, aircraft data, and post-test…"
Data Scientist,"Atlanta, GA 30303 (Five Points area)",Cypress.io,,,"Design and conduct exploratory data research projects that drive our product roadmap and business strategy. Provide data expertise on design, and measurement of…"
Business Analyst,"Kennesaw, GA 30144",Apptrics LLC,$36 - $39 an hour,,Understanding of database concepts such as schemas and data relationships. Qualifications: Bachelor's Degree in Computer Science or related field or equivalent…
GTRI Data Analyst (643566),"Atlanta, GA 30318 (Loring Heights area)",Kaizen Technologies,$43 an hour,3.7,"3-4 years as a business analyst (working with stakeholders on requirements and business process). Fascination with data, desire to learn new concepts, finds…"
Insy009 - Business Intelligence Analyst,"Atlanta, GA",OnSolve,,2.8,OnSolve is seeking a Business Intelligence Analyst with a knowledge of SaaS business models and a deep desire to help improve business performance through the…
Business Intelligence Analyst,"Smyrna, GA",Murata Electronics North America (MENA),,3.7,"Advanced business and data analysis skills to translate business requirements to technical requirements. Gather data from various source systems and database,…"
Contract Market Research Analyst II,"Atlanta, GA 30325 (Rockdale area)",Best Industry Research,,,Proven market research analysis experience. Use online market research and databases. Use qualitative and quantitative data to write industry reports.
Business Analyst-IT,"Doraville, GA","Serta Simmons Bedding, LLC",,3.0,"GENERAL PURPOSE: The business analyst designs and documents workflow, manages and provides solutions to the business, understands the user's business…"
Business Analyst,"Atlanta, GA",OneDigital,,3.4,"1-3 years experience in an analyst, industrial engineering, or process optimization role. Drive identification of business requirements and identify process…"
Shipping and Receiving Clerk,"Atlanta, GA 30309 (Brookwood Hills area)",Axion Biosystems,$16 - $18 an hour,3.8,"Personal protective equipment provided or required. High school or equivalent (Required). Sanitizing, disinfecting, or cleaning procedures in place."
Operations Research Analyst,"Atlanta, GA 30309 (Midtown area)","Aptonet, Inc",$45 - $65 an hour,,"You will have direct contact with business partners and you will participate in identifying business requirements, collecting and performing data analysis,…"
Data Scientist,"Atlanta, GA 30328",Cox Communications Inc,,3.8,"Experience in data visualization solutions and data visualization tools. Ability to successfully comprehend and communicate advanced analytics artifacts,…"
Associate HR Data Analyst,"Atlanta, GA","C&S Wholesale Grocers, Inc.",,3.3,"0-2 : in human resources, functioning in a technical role, data analysis and/or data reporting. Provide excellent customer service to the business by…"
Senior Business Analyst,"Alpharetta, GA",Trissential,,3.3,"Ability to use business judgment to guide analysis, draws implications from analysis, and synthesize into clear communications. Job Types: Full-time, Contract."
Technical Business Analyst,"Alpharetta, GA","Cortex Consulting Services, LLC",$45 - $55 an hour,,"Must have banking or financial domain experience. Should know about databases writing queries, extracting data ,postman etc. Maximum of 8+ Expereince required."
BI Data Engineer,"Alpharetta, GA",HI-REZ STUDIOS,,3.4,"Create, maintain and extend scripts which are used in answering business questions or processing database changes. 2-4 years of Microsoft SQL Server experience."
Business Systems Analyst Intern (Summer 2021),"Atlanta, GA 30329",Children's Healthcare of Atlanta,,4.2,Standing - Constantly (activity or condition exists 2/3 or more of time). Walking - Constantly (activity or condition exists 2/3 or more of time).
"Data Analyst, Rehab Outpatient","Marietta, GA 30066",WellStar Health System Inc,,3.7,"Two or more years in data management, analysis, and reporting. Clinical Health Informatics, or other related field preferred. Declines in volumes and why."
Sr. Data Analyst,"Atlanta, GA 30308 (Old Fourth Ward area)",Twitter,,4.1,"You’ll partner with product, technology, and ops leaders to turn business problems into data problems and demonstrate creativity by using existing data to solve…"
Investigator,"Atlanta, GA 30334 (Downtown area)",Georgia Department of Law,,4.4,Enters data into databases and analyzes the data for evidence. Completion of a Bachelor’s degree from an accredited four year college or university with a major…
Data Analyst Manager,"Atlanta, GA 30339",Primo Water North America,"From $70,000 a year",2.0,Query SQL and Oracle databases to provide data to users and to troubleshoot data issues. Respond to data and metrics requests across the organizations.
Business Intelligence Developer,"Atlanta, GA","Curant Health Georgia, LLC",,,The Business Intelligence Developer will play a key role in building state-of-the-art business intelligence solutions that deliver business insights and support…
Data Analyst,"Atlanta, GA",TCS,,3.8,O Background in data warehouse design (e.g dimensional modelling) and data mining. O Flexible to work either independently or with team.
Data Analyst,"Norcross, GA 30071",Agile,,3.8,Managing data integrity and data enrichment activities. Working with category managers to “ own” their category assortment of products and the data represented…
Business Systems Analyst,"Atlanta, GA 30309 (Midtown area)",White Cap,,3.8,Demonstrates skill in data analysis techniques by resolving missing/incomplete information and inconsistencies/anomalies in more complex research/data.
Business Analyst,"Atlanta, GA 30329",P3S Corporation,,3.8,Aid the business analysis team for documenting business requirements and data validation in support of supply chain project teams. Occasional lifting to 25 lbs.
Oracle Database Administrator,"Atlanta, GA",Manhattan Associates,,3.6,"Four-year bachelor’s or foreign equivalent degree in computer science, engineering or a related technical or business field."
"Business Analyst, Sales Operations","Atlanta, GA 30309 (Midtown area)",ServiceNow,,3.6,"Analyze performance and productivity data and assist in preparing slides for QBR’s, or other Sales leadership presentations."
"Data Scientist, Customer Experience","Atlanta, GA 30308 (Midtown area)",Honeywell,,3.7,Understanding of business and ability to translate data into business insights for business stakeholders. 3+ years of experience programming in Python or R.
BI Data Engineer,"Alpharetta, GA",HI-REZ STUDIOS,,3.4,"Create, maintain and extend scripts which are used in answering business questions or processing database changes. 2-4 years of Microsoft SQL Server experience."
Business Systems Analyst Intern (Summer 2021),"Atlanta, GA 30329",Children's Healthcare of Atlanta,,4.2,Standing - Constantly (activity or condition exists 2/3 or more of time). Walking - Constantly (activity or condition exists 2/3 or more of time).
"Data Analyst, Rehab Outpatient","Marietta, GA 30066",WellStar Health System Inc,,3.7,"Two or more years in data management, analysis, and reporting. Clinical Health Informatics, or other related field preferred. Declines in volumes and why."
Sr. Data Analyst,"Atlanta, GA 30308 (Old Fourth Ward area)",Twitter,,4.1,"You’ll partner with product, technology, and ops leaders to turn business problems into data problems and demonstrate creativity by using existing data to solve…"
Investigator,"Atlanta, GA 30334 (Downtown area)",Georgia Department of Law,,4.4,Enters data into databases and analyzes the data for evidence. Completion of a Bachelor’s degree from an accredited four year college or university with a major…
Data Analyst Manager,"Atlanta, GA 30339",Primo Water North America,"From $70,000 a year",2.0,Query SQL and Oracle databases to provide data to users and to troubleshoot data issues. Respond to data and metrics requests across the organizations.
Business Intelligence Developer,"Atlanta, GA","Curant Health Georgia, LLC",,,The Business Intelligence Developer will play a key role in building state-of-the-art business intelligence solutions that deliver business insights and support…
Data Analyst,"Atlanta, GA",TCS,,3.8,O Background in data warehouse design (e.g dimensional modelling) and data mining. O Flexible to work either independently or with team.
Business Process Analyst IV,,Workforce Logiq,,3.1,Situations may have little or no precedent provoking original or new concepts or approaches without guidance from others Reaches decisions under conditions of…
Data Analyst,"Norcross, GA 30071",Agile,,3.8,Managing data integrity and data enrichment activities. Working with category managers to “ own” their category assortment of products and the data represented…
Business Systems Analyst,"Atlanta, GA 30309 (Midtown area)",White Cap,,3.8,Demonstrates skill in data analysis techniques by resolving missing/incomplete information and inconsistencies/anomalies in more complex research/data.
