job_title,location,company,salary,rating,summary
EBX Developer,"Dallas, TX 75201",Molex,"$100,000 - $130,000 a year",3.6,Apply data governance for master data through data coordination and integration to ensure efficient processes and consistent data flows to business and…
Business Analyst,"Irving, TX 75039 (Las Colinas Urban Center area)",MultiPlan Inc.,,3.5,"Ability to anticipate business needs and think with a business owner mind-set. Minimum Bachelor’s Degree, or 4 equivalent years of related experience."
Business Intelligence Analyst,"Dallas, TX",Murata Electronics North America (MENA),,3.7,"Advanced business and data analysis skills to translate business requirements to technical requirements. Gather data from various source systems and database,…"
Senior Business Operations Analyst,"Dallas, TX",Salesforce,"$80,400 a year",4.3,"Bachelors’ degree in business, computer science or related field. Systems Analyst or Consulting experience preferred. 4+ years of Business Analyst experience."
Sr. Business Data Analyst,"Dallas, TX",Match / Match Affinity,,,You have the ability to analyze large data sets and translate those findings into meaningful insights for the business.
Data Scientist- LCT Analytics (Product Development),"Dallas, TX",Blue Yonder,,4.4,"Under guidance, or independently, design and implement machine learning models to generate meaningful predictions on the impacts of Supply chain; research and…"
Data Engineer,"Plano, TX",Capital One - US,,3.9,"2+ years of experience developing software solutions to solve complex business problems. 1+ years of experience with Amazon Web Services (AWS), Microsoft Azure…"
Data Platforms & Business Intelligence Manager,"Plano, TX 75023",Samsung Electronics,,4.0,"Engage business stakeholders to identify and incorporate business owned project tasks and dependencies. Responsible for successful design, implementation and…"
Administrative Specialist,"Dallas, TX",US Department of Labor,"$57,595 - $74,872 a year",4.0,Certain current or former term or temporary federal employees of a land or base management agency. Occasional travel - 10% or less to attend meeting or training…
"Business Intelligence Analyst, Data & Technology","Dallas, TX","Hillwood Development Company, LLC.",,,"Apply data analytical skills to support data modeling and reporting. Working knowledge and expertise with data visualization tools (Power BI, Tableau or/ and…"
Demand & Supply Data Scientist,"Plano, TX 75023",Toyota,,4.0,Experience in data mining or statistical analysis. Perform required analysis of data for ideation and definition of model purpose with any business value…
Data Engineer,"Dallas, TX 75201",Cognizant Technology Solutions,,3.9,Data Engineer – Full – Time *This role is not able to offer visa transfer or sponsorship now or in the future*.
Big Data Developer/Engineer,"Arlington, TX 76014 (East area)",GM Financial,,3.6,We are expanding our efforts into complementary data technologies for decision support in areas of ingesting and processing large data sets including data…
Healthcare Research & Development Analyst,"Dallas, TX 75240 (Far North area)",Tasacom Technologies,,,Gather data using different data acquisition methods such as surveying and interviewing stakeholders. Support business development team through researching and…
Business Systems Analyst,"Dallas, TX 75201",Koch Business Solutions,"$60,000 - $95,000 a year",3.6,"Critically think through requirements and data to solve business needs, applying good economic thinking to solutions. High School Diploma or GED."
Business Analyst,"North Richland Hills, TX",Santander Bank,,3.6,"Experience in one or a combination of the following: administrative support, project management, implementation, business operations or strategic planning in…"
Commercial Banking - MMBSI Business Intelligence - Senior Associate,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,Engage with partners on the design and data strategy of dashboards to support business-specific needs. This role will be responsible for enhancing data and…
Data Analyst,"Dallas, TX 75205 (Highland Park area)",Southern Methodist University,,4.2,"One to two years of work experience as a data analyst or related work is required. A degree in the field of data science, computer or information sciences or a…"
Senior Pharmacy Data Analyst,"Dallas, TX 75201 (City Center District area)","Lockton, Inc.",,3.9,Cross training of data analysts and account team personnel. Integrate data from multiple data sets into relevant client reports.
Marketing Business Intelligence Analyst,"Hurst, TX 76053",Liberty Tax,,4.0,"Curious nature with a passion for data. In this role, the successful candidate will analyze data points from multiple sources to inform data driven decisions on…"
Sales Operations Data Analyst (21-111),"Dallas, TX",Spok,,3.7,MUST have experience in a data analyst role working with sales teams or sales operations. Manage both evergreen and ad-hoc data integrity projects such as CRM…
"Senior Data Engineer - Opportunity for Working Remotely Dallas, TX","Dallas, TX",Carbon Black,,3.6,Drive development of data products in collaboration with data scientists and machine learning engineers. Experience in big data technologies.
Senior Business Intelligence Developer,"Irving, TX 75039 (Freeport/Hackberry area)",Epsilon,,3.4,"Collaborate with database administrators on database design, data mart structure and the technical architecture of the data delivery environment."
Data Engineer,"Plano, TX",iknowvate technologies,,,"Experience with MPP data architectures such as Kafka, Spark, or Hadoop. Experience building optimizing data pipelines, architectures, and data sets."
Early Careers | Engineering - Front-End/UI Developer - Software Engineer - Analyst | Dallas,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,A strong UI developer enjoys working in a client driven and agile environment passionate in implementing responsive user interfaces.
Operations Research Engineer,"Dallas, TX",SM&A,From $111 an hour,3.8,"In addition to requiring an understanding of engineering and technical disciplines, these projects involve experience with requirements analysis, concept…"
Oracle Database Administrator,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"BS/BA degree or equivalent experience. Experience architecting, supporting and implementing advanced, strategic database management system."
BUSINESS ANALYST,"Plano, TX 75024","CROSSMARK, Inc.",,3.6,Working knowledge of syndicated data analysis tools. Enhances business operations through development of consultative insights and presentations directed…
Solution Data Analyst - Pharmaceuticals and Medical Products,"Dallas, TX",McKinsey & Company,,4.3,Bachelor’s or advanced professional degree. Expertise in communicating data analytics and technical concepts to non-technical colleagues and clients.
Analyst-Business Operations,"Dallas, TX",Neiman Marcus,,3.7,"Partner with department managers and business leaders to establish key metrics or success measures. Conduct data-driven analyses, create and use reporting tools…"
Business Analyst,"Dallas, TX 75205 (Oak Lawn area)",Dallas Endoscopy,,,"Analyze the business and provide insights, feedback and recommendations to improve the process and/or business area. Build and maintain knowledge database."
Snowflake Data Engineer,"Dallas, TX 75201 (City Center District area)",Deloitte,,4.0,This person will be responsible for architecting and implementing very large scale data intelligence solutions around the Snowflake Data Warehouse.
Data Analyst,"Dallas, TX 75204 (M Streets area)",Lone Wolf Technologies,,3.0,"Create and maintain documentation related to business logic associated with data repos, including creating and maintaining data dictionaries as necessary."
Associate Business Analyst,"Dallas, TX",Ramco Systems,,3.7,| Study customers existing business process identify their challenges or requirements and design appropriate solutions using Ramco product.
Order Operations Analyst,"Plano, TX 75024",McAfee,,3.7,"Prepare invoicing reports by collecting and analyzing data, and recommending courses of action. As an Order to Cash Operations Analyst reporting to an…"
Data Analyst,"Dallas, TX",Caris Life Sciences,,2.8,E. Ability to think creatively and initiate new ideas or solutions to business issues. The Analyst will support the Vice Chairman of Caris Life Sciences and the…
Data Scientist,"Dallas, TX",Wunderman Thompson,,4.0,You'll be part of the Data Science Innovation & Engineering group responsible for building scalable data science solutions that can be used across all of our…
Analyst,"Dallas, TX 75201 (City Center District area)",Hines,,4.1,"Participate in the management of existing projects including market research, analyzing builder home sales data, completing, and distributing project reporting…"
Apps Dev Tech Lead Analyst-Data Custodian,"Irving, TX 75062 (Northwest area)",Citi,,3.9,"Serve as advisor or coach to mid-level developers and analysts, allocating work as necessary. Develop comprehensive knowledge of how areas of business, such as…"
"Database Report Analyst- Plano, TX","Plano, TX 75024",InTouch Credit Union,,3.3,One to two years direct work experience in data analysis or reporting capacity or three or more years of financial industry experience.
Senior Data Analyst/Business Intelligence Analyst,"Dallas-Fort Worth, TX",Amynta Group,,2.5,The primary focus of the role is the development of a business intelligence data warehouse and business intelligence (BI) reports.
Marketing Business Analyst 2,"Irving, TX 75039 (Freeport/Hackberry area)",Epsilon,,3.4,"Beginner level SQL skills required — writing simple queries/select statements to validate data, pull data, etc. Function as BSA for special projects."
Sales Business Analyst,"Dallas, TX",Republic National Distributing Company,,3.4,Devise and evaluate methods and procedures for collecting data or arrange to obtain existing data. Qualifications: Bachelor’s degree from a four-year college or…
Business Analyst – Campus Recruiting,"Dallas, TX 75201","CGI Group, Inc.",,3.6,Make data driven recommendations regarding business issues and resource allocation. Solve interesting problems for our clients to create or improve a system.
"Data Analyst, MTSS (226 Days)","Dallas, TX",Dallas Independent School District,"$76,031 a year",3.6,Strong ability to analyze data and identify trends within data sets. Design and develop data views that will inform strategic direction in addition to…
"Internal Audit, Data Analytics, Data Engineering Analyst, Associate - Dallas","Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Assess data quality to understand potential of data sources, limitations or issues. Work with audit teams and fellow engineers to design self-service data…"
Supervisor Business Analyst - IR Hlth Sys EMR,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,"Bachelor's degree in business administration, computer science, or other related field and seven (7) years business systems and/or project experience with…"
"Business Intelligence Administrator - Business Technology, Enterprise Data","Dallas, TX",Salesforce,,4.3,"Basic understanding of Data extraction mechanisms, data warehousing concepts, relational star-schema database designs, big data platforms and associated tools."
BUSINESS ANALYST,"Dallas, TX 75225 (North Dallas area)",Selene Finance,,3.4,Assist senior leadership in identifying opportunities for improving business processes and portfolio performance through information systems and data trending.
Business Analyst,"Irving, TX 75062 (Las Colinas Urban Center area)","Vizient, Inc.",,3.7,2 years or more of Agile (Scrum or XP) business analysis experience with user stories and backlogs required. May be the sole analyst on medium to large scale or…
Senior Business Intelligence Developer,"Allen, TX 75013","Jack Henry and Associates, Inc.",,3.5,Develop processes to minimize data quality risks and proactively identify potential data issue. Debugs and resolves data errors.
Business Analyst - Workday HCM,"Irving, TX",Flowserve,,3.7,Engaging in regular audits of Workday data stores with a focus on data quality and completeness. Participate in initiatives by assisting with business…
Data Analyst,"Dallas, TX",Match / Match Affinity,,,"You have experience going beyond number-crunching, reports, and dashboard creation - you are able to understand the business impact of the data and make…"
"Product Administrator, Humanatic","Dallas, TX 75206 (M Streets area)",CENTURY INTERACTIVE COMPANY LC,,,Whether we’re designing a phone bridge to cut hold time in half or creating a framework of pre-determined questions to run through our human intelligence…
Data Reporting Analyst Intern (2005),"Irving, TX 75062",Nautilus Hyosung America Inc,,3.2,The Data Reporting Analyst Intern will help in assisting with various databases and data sources for detailed analysis and will help assemble reports that…
JR. Project Manager / Business Analyst,"Dallas, TX",Plasma Computing Group,,4.0,"This role will span from problem solving with leadership, business analysis, and analyze and document business requirements."
SQL Data Analyst,"Carrollton, TX 75006",Crescent Bank,,3.3,"The analyst will need to be able to understand business goals and needs and produce data, reports, and business intelligence to support the business objectives."
Sr. Business Analyst,"Dallas, TX",TA Digital,,,Understand current business processes and define future business processes. Understand current business processes and define future business processes.
"Business Deployment Analyst, Coupa","Flower Mound, TX 75028",Stryker,,3.9,"Prior experience on an ERP, major business-system, or large-scale transformational projects or programs is preferred. Experience managing master data desired."
Technical Business Analyst,"Dallas, TX",CAPCO,,3.5,Background in financial services or energy a plus. Conducting market/client research and industry analysis of requirements. Basic scripting and project plans.
Academic Data Analyst : Central Management Office,"Dallas, TX 75247 (Northwest Dallas area)",Uplift Education,"$50,000 a year",3.6,"2 or more years’ experience with data analysis or business intelligence. Bachelor’s Degree - applicable major preferred (Mathematics, Statistics, Engineering,…"
Regulatory Analyst - Human Research Protection,"Dallas, TX 75390 (Near East area)",UT Southwestern,,3.9,Advanced science degree and extensive current knowledge of regulations governing human or animal research protections strongly preferred.
Data Custodian cum Business Analyst,"Irving, TX 75062 (Northwest area)",Citi,,3.9,Experience addressing inconsistencies in data and resolving data quality issues in applications. Accountable/ responsible for maintaining data level lineage and…
Database Administrator,"Dallas, TX",KIPP Texas Public Schools,,3.4,Evaluates and interprets requirements of key business stakeholders and data consumers to develop and implement solutions.
Supply Chain Business Analyst,"Richardson, TX",Motorola Solutions,,4.1,"Collaborate with other business systems analysts/specialists/solution architects/software vendors on business solutions, architecture strategy, roadmaps to…"
"Data Analyst, Finance","Dallas, TX",Fundbox,,3.2,"Experience with Tableau or other data visualization tools. 5+ years in data analytics, data science, consulting, banking, or other relevant experience."
Electronic Health Record Clinical Support Analyst,"Dallas, TX",United Surgical Partners International Inc (USPI),,2.8,"The ideal candidate will be responsible for compiling and reporting protocol activity, accrual data, and research financial information to administration."
Payor Data Analyst,"Dallas, TX 75240 (Far North area)",FlexIT Inc,,,"Data analyst with a Payor background. These files need to be reviewed, analyzed and ingested into the data warehouse."
Business Analyst,"Richardson, TX",BRIXCEL,,,Have experience in data-extensive projects. This Position requires Bachelors Degree in Computer Science or equivalent education with 4-5 Years relevant…
Experienced Data Engineer,"Plano, TX 75023",Liberty Mutual Insurance,"$97,700 a year",3.6,"Bachelor's or Master's degree in technical or business discipline or equivalent experience, technical degree preferred. Mentor new and junior developers."
Financial Analyst,"Dallas, TX",Trinity Industries,,3.7,Develop and summarize research material. Bachelor's Degree in Finance or related field. Strong analytical skills and the ability to quickly grasp complex data…
Data Analyst,"Irving, TX 75038 (Cottonwood area)",Dexperts,,,"Clean and transform unstructured experimental data, explored data based on regression models. Requirements: Masters or foreign equivalent in Computer Science,…"
Senior Data Analyst,"Dallas, TX",Children's Health,,3.9,"You will analyze data to draw business-relevant conclusions and in data visualization tools and techniques. As a Senior Data Analyst on the Accounting team, you…"
Data Analyst,"Irving, TX",TCS,,3.8,"Minimum 5 years of experience. Retail Banking Experience in Cards, Mortgages, Loans LOBs. Hands on experience in Ab initio ETL tool."
Business Analyst (Distribution Finance),"Dallas, TX",National Life Group,,3.7,"Educate customers at all levels of the organization on data insights, self-service dashboards, and other data-related tools or applications."
Collateral Analyst III (NK0057) RDP,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,High School diploma or equivalent is required - college degree in a business/analytical field is preferred. Discern when an escalation is needed to management…
Business Analyst,"Irving, TX",Inform Diagnostics,,2.3,"Bachelor’s Degree or 4 years relevant work experience, in lieu of education, plus a minimum of 3 years’ experience in IT business analysis or a related field."
"Sr Professional, Data Engineer","Irving, TX 75063 (Freeport/Hackberry area)",CoreLogic,,3.4,"Experience with data flow, data enrichment, transformations. May lead small projects or regularly coach other team members to ensure data processes and systems…"
Business Analyst,"Farmers Branch, TX",Brinks Home Security,,3.2,Act as the administrator for our new work order scheduling system. 3+ years’ experience in managing/administering a business application.
Entry Level Software Engineer,"Plano, TX",Toyota Connected North America,,,"You are currently working on or have a Bachelor or Master's degree in Computer Science, Engineering, Mathematics, or related discipline; or have equivalent…"
Business Analyst (21-123),"Plano, TX 75074",Spok,,3.7,Facilitate proof of concept design meetings between business owners and IT developers/administrators. Collaborate with IT developers/administrators throughout…
"Analyst I, Statistical (226 Days) REVISED","Dallas, TX",Dallas Independent School District,"$76,031 a year",3.6,Knowledge and/or experience with statistics and data reporting. Provide data support for the schools and central staff from the data platforms.
"HCM, Employee Special Investments Associate, Dallas","Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,"Data Reporting – responsible for managing report requests for investor data from business units including product areas, wealth management, tax, legal,…"
Finance Analyst,"Irving, TX 75038 (Cottonwood area)",Molina Healthcare,,3.3,"Develops reports/data to assist in the evaluation of business performance. Includes evaluation of and recommendations relating to business opportunities,…"
"Developer - Data Engineer | Irving, TX","Irving, TX",Photon,,3.3,Developing sustainable data driven solutions with current new generation data technologies to drive our business and technology strategies.
Enterprise Business Intelligence Engineer,"Plano, TX 75075",PennyMac,,3.0,"Strong business acumen and ability to interface with executive management. Create complex, high quality, enterprise-transforming business applications."
Operations Research Analyst,"Euless, TX",Cherokee Nation Businesses,,3.4,A Bachelor's Degree is required; preferably in a business or facility management related field. This position will not have supervisory or management authority.
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Dallas, TX","Dallas, TX",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Enterprise Business Intelligence Engineer,"Plano, TX 75075",PennyMac,,3.0,"Strong business acumen and ability to interface with executive management. Create complex, high quality, enterprise-transforming business applications."
Operations Research Analyst,"Euless, TX",Cherokee Nation Businesses,,3.4,A Bachelor's Degree is required; preferably in a business or facility management related field. This position will not have supervisory or management authority.
"Senior Business Analyst - Analytics & Insights - Opportunity for Working Remotely Dallas, TX","Dallas, TX",VMware,,4.0,Maintain a strong external focus within the data sciences and business intelligence/analytics space to keep current of industry leading practices and advances…
Business System Analyst II,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,Some level of business operations & procedures along with the ability to tie into business fundamentals. Responsible for supporting day-to-day operations/tasks…
AI & Analytics Data Engineer,"Dallas, TX 75201",Cognizant Technology Solutions,,3.9,Review and validate data loaded into data lakes/warehouses for accuracy. With the power to apply artificial intelligence and data science to business decisions…
"Data & Reporting Analyst / Coppell, TX / Business / AM740735","Coppell, TX",BTI Solutions,,2.7,"The data & reporting analyst is responsible for all points of data extraction, manipulation, reporting and analysis. No budgetary or expense authority."
Business Intelligence Manager,"Irving, TX 75038",Verizon,,3.9,"Bachelor’s degree or four or more years or work experience. Bachelor’s degree in business, marketing, information systems, analytics/business intelligence,…"
Customer Experience Analyst,"Plano, TX 75024",Rent A Center Texas LP,,,"Experienced (5+ years) with data analytics, organization-spanning implementation and change management preferably in retail, service, financing, or hospitality."
IT Business Analyst,"Dallas, TX 75251 (North Dallas area)","US Anesthesia Partners, Inc.",,3.1,"3+ years of experience as a business/report/data analyst with healthcare background. Evaluating data through data mining, statistical methods or data analysis…"
Privacy Data Analyst,"Dallas, TX",Uber,,3.7,The data analyst will partner closely with Privacy product and Engineering teams to develop critical insights and models to understand our platform users better…
Data and Insights Analyst (PepsiCo Global Real Estate),"Plano, TX",PepsiCo,,3.8,"2+ years in data warehouse, reporting, analytics or. Identify opportunities to improve data accuracy based on best practices and data audits."
Operations Business Analyst,"Dallas, TX 75201 (City Center District area)",APEX Clearing,,3.4,"Experienced in business process design. Series 24 or 9/10 preferred. Create and/or update processes, procedures, and supervisory functions to align with…"
"Jr. Data Engineer (Python, Spark, Scala and AWS)","Dallas, TX 75201",Cognizant Technology Solutions,,3.9,"Our clients need flexible data structures and a streamlined data architecture that quickly turns data resources into informative, meaningful intelligence."
BI Developer,"Dallas, TX 75204 (M Streets area)",Bh Management Services Llc,,3.4,"Creating database schemas that represent and support business processes. Understands and query disparate database sources, including relational structures,…"
Associate Proposal Analyst,"Grand Prairie, TX 75051",LOCKHEED MARTIN CORPORATION,,4.0,Computes cost estimates or raw material and/or subcontract work. Prepares and maintains historical cost data. Management or related discipline is desired.
Business Analyst,"Richardson, TX 75082",Genpact,,3.8,Support business with insights and details to change strategies and improve performance. Should be proficient with MS tools - Excel To build reports in Excel…
Business Analyst,"Plano, TX 75024",Source On It,,,"Identify and resolve or escalate issues escalated from project customers or stakeholders. Experience with system integrations design, data mapping, and large…"
Database Developer,"Irving, TX 75038 (Cottonwood area)",Pixentia,,4.0,"Research complex data issues, examine data in multiple systems for inconsistencies, propose and implement corrective actions and alternatives."
Data Engineer Intern,"Dallas, TX 75201",Cvent,,3.6,Provide support for database related issues affecting system or process availability. Understand and contribute to a corporate data model and overall data…
Structured Products Group Database - Analyst,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"Preparing or ""cracking"" raw mortgage-related data into normalized data fields to produce usable information that can be analyzed economically and qualitatively."
Risk Data Office Engineer - Associate,"Dallas, TX 75201 (Oak Lawn area)",Goldman Sachs,,4.0,Make connections between data and analytics initiatives and business objectives to drive the departments data strategy.
Financial Data Analyst,"Lewisville, TX 75057",Denton County Transportation Authority,"$57,939 - $72,423 a year",3.5,"Bachelor’s degree in accounting, finance, business administration, public administration, or other related field from an accredited college or university."
Corporate Finance: Finance & Business Management - Legal Finance - Analyst,"Plano, TX","JPMorgan Chase Bank, N.A.",,3.9,"This structure provides the means for Legal to communicate legal and regulatory changes to the business lines, and for the business lines to communicate…"
"Manager, Business Intelligence & Data Analytics","Dallas, TX 75240 (Far North area)",RSM US LLP,,3.6,"Strong financial and business acumen, and ability to speak about technology in the language of business. Train end users and system administrators."
Big Data Engineer,"Dallas, TX",Accenture,,4.0,"Designing ingestion, low latency, visualization clusters to sustain data loads and meet business and IT expectations. Full life cycle development experience."
JR STRATEGY ANALYST,"Bedford, TX 76021",Community Loan Servicing,,3.2,Ability to identify issues of a complex nature and effectively resolve with data analysis and research; Provide analytic support and thought leadership to the…
"Jr. Data Center Operations Engineer, Plano, TX","Plano, TX",Imperva,,3.5,"Be confident enough to make decisions in due course of a project, either to improve the deliverables or to avoid any delays or issues."
Senior SQL Database Administrator,"Dallas, TX 75201",Freddie Mac,,3.8,Knowledge and experience implementation fault tolerant database solutions. Bachelors in Computer Science or equivalent work experience.
"Security Analyst, Threat Intelligence","Allen, TX 75013",Frontier Communications,,3.2,Monitor the Darkweb (and regular Internet sources: all-source intelligence) for any evidence of breaches or compromises of Frontier systems and data.
"Analyst II, Data Science","Plano, TX 75023",Liberty Mutual Insurance,"$97,700 a year",3.6,"In this role, you will collaborate closely with a team of data scientists, analysts, and IT developers. Adept at framing business questions and."
"Analyst Sr., Data Integrity","Dallas, TX 75201",Parkland Health and Hospital System,,3.9,May have an equivalent combination of education and/or experience in lieu of specific education and/or experience as stated above.
Database Developer,"Dallas, TX 75206 (M Streets area)",Mill Creek Residential,,3.5,"Knowledge of data warehouses is preferred, as is experience with data integrations and business intelligence systems. Vena data cubes (think SSAS data cubes)."
